lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0145,AK0164,AK0174,AK0175,Blank-1x
Cer(d18:1/24:0),-0.03061143119213145,3.0545061983163158,0.009428977344668965,0.922644660884886,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,11890.820739746094,7465.300533294678,7683.700580596924,6862.700519561768,11698.960941314695,8308.400653839111,13210.920749664308,7385.800559997559,7436.3005867004395,7511.120468139648,3578.9202613830566
Cer(d18:1/24:1(15Z)),-0.14048346335304326,2.8435618354798593,0.19948388610941947,0.6551377611623423,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,9298.120685577393,6902.940525054932,6525.100471496582,6360.180408477783,8409.68059539795,5796.720409393311,10010.980766296389,6387.160491943359,6909.3005447387695,6979.820419311523,3519.160255432129
Cer(d18:1/26:0),-0.2163348061035828,2.82767045085763,0.4744252919954306,0.4909583408078187,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,7828.140518188477,6766.460483551025,6228.500411987305,5879.160369873047,7170.220581054688,5484.400390625,9489.50076675415,6211.780429840088,5947.6404304504395,7038.280521392822,3988.48030090332
Cer(d18:1/26:1(17Z)),-0.09504153761782527,2.9161480115401153,0.09113469047065337,0.7627395575878004,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,9603.160625457764,6734.6804695129395,6623.9204597473145,6226.300441741943,9878.8205909729,6638.8204345703125,9380.400604248049,7244.5205154418945,7705.060512542725,7089.660572052002,3691.4802780151367
Cer(d18:2/14:0),0.05418925062147681,2.733063227485823,0.02941841902008946,0.8638164903608344,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,6270.380470275879,7244.460536956787,6191.820430755615,5309.920398712158,9619.120700836182,4683.880340576172,6302.020427703857,4793.880321502686,5322.940399169922,7472.080474853516,3615.840267181397
Cer(d18:2/16:0),-0.28453454056791355,3.5751509172348968,0.8232895043311999,0.36422014428594673,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,13808.541015625,9683.400638580322,10868.800804138184,11003.4807472229,21645.041675567627,9841.740669250488,14640.200973510742,17363.401481628418,10987.920921325684,17666.06143951416,3684.100280761719
Cer(d18:2/18:1),0.2094912301194034,3.759441775641332,0.4365693173583054,0.5087829646116204,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,17137.781135559082,15650.601131439207,12971.900875091553,13706.601104736328,26574.54211425781,19004.88126373291,13301.181015014648,13093.24090576172,14180.90097808838,17195.241508483887,3670.640254974365
Cer(d18:2/20:0),0.18833238207570469,3.0858695264673153,0.3530807874892048,0.5523743306225364,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,7836.300537109375,11238.880805969238,8664.820613861084,9185.1007080078125,13204.94107055664,8108.960529327393,7481.620487213135,7290.32052230835,9053.620670318604,8728.400619506836,3652.1402473449702
Cer(d18:2/20:1),0.2520706501718508,3.1212567447173964,0.6303466342231445,0.42722819471033735,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,9576.28074645996,11553.740699768066,9364.3006591796875,9770.480628967283,13974.920959472656,7778.020606994629,6785.900478363037,7475.860527038574,8148.940608978271,10185.360721588137,3516.360248565674
Cer(d18:2/22:0),0.16486634846321782,3.439430244696142,0.27097549630509477,0.6026781506255112,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,10402.120803833008,14824.981128692629,12816.540840148926,12682.360958099363,17252.141151428223,9433.920680999756,9745.320720672607,8759.6005859375,11335.46082687378,13402.240909576416,4072.640281677246
Cer(d20:0/26:0(2OH)),-0.3271668516753631,7.522655110224777,1.0907400018932094,0.29630730653892373,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,70630.22485733032,24407.621559143063,78771.12669754028,568625.2210197449,494345.7305030823,124804.72968673706,47042.62385940552,36811.48260116577,934894.2044754028,190485.75704956052,11815.660804748535
Cer(t18:0/16:0(2OH)),-0.30290424453766146,3.3456739438718075,0.933493105017078,0.3339568858906883,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,8192.680583953857,10100.900688171389,8726.480609893799,10622.18073272705,18067.00126647949,6908.560508728027,7234.48051071167,18293.061210632324,9322.280643463137,15268.821044921877,3632.020252227783
Cer(t18:0/18:0(2OH)),0.2392638461976562,2.7047261632548203,0.568055310518119,0.4510327206030779,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,6127.060443878174,5566.220409393311,6449.300476074219,5493.120372772217,10643.920879364014,6062.740455627441,5322.1003341674805,5159.860374450684,5816.420383453369,5926.220371246338,3497.1202697753906
Cer(t18:0/20:0(2OH)),0.22697328229037544,2.8448532322438,0.5116121961179942,0.47444178035933937,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,7116.7005043029785,5693.400424957275,6556.300514221191,6061.700386047363,12915.060813903809,6542.200546264648,6439.480453491211,5296.620372772217,5718.460403442383,7387.200477600098,3679.1402587890634
Cer(t18:0/22:0(2OH)),0.2594142296488203,2.753107216086904,0.667063261091073,0.4140773653383622,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,7173.120525360107,5806.520404815674,5522.460380554199,5411.860378265381,12065.320938110352,6261.800457000732,6026.360404968262,5066.840358734131,5957.460422515869,6071.120445251465,3512.600246429444
Cer(t18:0/24:0(2OH)),0.2794863880377784,3.130191129300567,0.7737334237009463,0.37906456009150985,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,9710.380645751951,8070.860546112061,7586.880500793457,8891.520622253418,18844.601234436035,7246.360439300537,7779.720565795898,7380.100456237793,9029.500560760498,8763.400657653809,3548.1802406311035
Cer(t20:0/26:0(2OH)),-0.3137507161343042,10.285774011231084,1.0026908919917332,0.31666026564412475,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,1856937.534576416,1669103.9911499023,1432894.1043701172,1469962.440246582,2277613.4079589844,1071563.0387878418,2889587.844848633,1543073.356399536,1515577.6712036133,1864518.5993652344,70673.0450668335
CerP(d18:0/16:0),-0.18705776715717568,2.7075788660876676,0.35424608315730666,0.5517193110665979,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,5785.160442352295,5560.400405883789,4958.0803718566895,4648.260318756104,8245.520656585693,5519.800399780273,7617.480556488037,6472.740459442139,5332.880359649658,6116.460437774658,3842.6802520751953
CerP(d18:1/12:0),0.6760822591926,5.229171605521306,4.419288947649875,0.03553484123992758,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,20537.161876678467,61514.42460250855,38701.44205856323,47325.42292404175,111983.40600204468,77626.44487762451,20406.62146759033,19951.20126342773,51436.82389831543,51188.56448364258,3562.3002586364746
CerP(d18:1/14:0),0.09279158632567476,3.042019644076115,0.0861318608192505,0.7691535261959266,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,9966.08067703247,9004.720611572266,7684.180549621582,8039.740547180176,12691.980976104736,7531.1006355285645,11060.660831451416,6412.000511169434,7444.540546417236,8092.040565490723,3557.3802528381348
CerP(d18:1/16:0),-0.08042545565111077,3.1128113300182934,0.06522866674072247,0.7984149165532752,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,9585.040691375732,8889.440536499023,8248.420581817627,6964.84049987793,12876.820960998535,6663.72049331665,12125.500793457031,7816.120468139648,7089.900482177734,9189.720668792725,3982.9202880859375
CerP(d18:1/18:0),-0.11649227878156679,2.811448592984668,0.1370258698631801,0.7112557867307451,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,8415.78063583374,6531.680450439453,6636.660457611084,5590.460414886475,9038.080612182615,5458.240425109863,9651.460605621338,6438.740447998047,6892.72049331665,6253.8604736328125,3522.860244750977
CerP(d18:1/2:0),-0.07770246088359312,2.2702020307633624,0.060803941687211704,0.8052297605263279,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,4369.260318756104,4287.340312957764,3661.480270385742,3822.460273742676,4123.500308990479,3696.700263977051,4030.760269165039,3909.7402725219727,3780.520278930664,4033.720268249512,3441.740245819092
CerP(d18:1/20:0),-0.04732287667366105,3.0941289084724395,0.022551971981556562,0.8806280167205368,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,14133.221000671389,6797.900424957275,7319.500511169434,7806.920509338379,12372.8009223938,8038.500522613525,13100.620990753174,7458.4404945373535,8587.180618286133,8358.140602111816,3445.2002449035645
CerP(d18:1/22:0),-0.1574443716940714,2.7548533141572946,0.250673167345667,0.6166014780294088,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,6291.620498657227,4924.320369720459,5681.480422973633,4745.460315704346,8780.060585021973,5220.380390167236,8423.560562133789,5368.6203536987305,5426.280414581299,6469.040424346924,4026.920295715332
CerP(d18:1/24:0),-0.21140297105763395,2.5552799514717517,0.45281206513627126,0.501002565757957,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,6348.460502624512,5098.620372772217,4568.060317993164,4437.040336608887,6672.680446624756,4140.560302734375,7056.500556945801,5801.780364990234,4988.900352478027,5360.360355377197,3477.780258178711
CerP(d18:1/24:1(15Z)),-0.04183509792546698,2.5881112897562626,0.01760949394149236,0.8944300351229931,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,5647.220405578613,5208.660343170166,5517.88041305542,5522.160373687744,7005.960430145264,4906.820388793945,7574.580612182617,5250.84037399292,4960.660358428955,4675.400318145752,3529.4202613830566
CerP(d18:1/26:0),-0.09553712886523137,3.3385602394441993,0.09205180605806618,0.7615847366841666,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,6724.020496368408,4556.34033203125,4798.960353851318,4893.02033996582,7706.840591430664,5057.560363769531,7691.600532531738,4859.200325012207,4782.640335083008,5732.1204109191895,9914.12078857422
CerP(d18:1/26:1(17Z)),-0.18987848212783012,3.425209176069848,0.3649954095416206,0.5457449172009418,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,5623.36043548584,5293.44038772583,4079.140293121338,5100.200351715088,7202.420543670654,4682.760292053223,7165.040523529053,4620.220336914063,4564.260311126709,6553.660423278809,11089.920539855955
CerP(d18:1/8:0),-0.0961220722730681,2.6253450551986273,0.09318804111332213,0.7601626827953523,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,Cer,6176.220413208008,5241.460380554199,5692.500381469727,5402.280406951904,7349.400577545166,4782.640312194824,6296.520408630371,6267.080467224121,4890.740348815918,6090.540412902832,3514.960247039795
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",0.3727128418367263,9.29357916548436,1.3698888601429644,0.24183097998432482,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,1256229.6076660156,1237291.4857177734,1111881.0670166016,1245960.6432495115,458317.61375427246,1124422.562072754,956232.8487243652,1377201.6538085938,403474.0128097534,380127.8677215576,34096.34209060669
Cholesteryl nitrolinoleate,0.34204582067746214,10.366305111152107,1.1558286659455916,0.2823323212869941,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2569482.789550781,2535476.6435546875,2310163.735595703,2432870.24609375,1018377.1646118164,2288220.044189453,1932838.3002929688,2767624.451171875,810911.4112548828,952404.748840332,106358.96755218506
cis-5-Tetradecenoylcarnitine,0.30507560345665935,9.132517917799426,0.9214365419575188,0.33709806576334284,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,728709.4909667969,631117.978515625,666233.5477294922,789784.1302490234,570627.0230712891,1431753.714111328,608411.8448486328,647151.5948486328,612552.1696166992,527953.6188964844,143186.98947143555
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.3032966307291292,9.748128839803398,0.9108187913589068,0.33989726259308173,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,1299551.5747070312,1079431.389465332,1000578.4338989258,1288342.0263061523,950225.4151611328,2294064.293823242,929313.5657958984,1013811.1938476562,1136196.5419921875,862845.2858886719,137809.76998138428
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.34147872121188516,9.540290764633243,1.1520333688822566,0.28312389853844533,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,1447604.6667480469,1448589.3541259766,1265653.7210083008,1425300.8126220703,578703.5834655762,1308341.5321044922,1098398.525390625,1545750.5545654297,483892.59519958496,541618.1788711548,52866.64376831055
Hexacosanoyl carnitine,0.27217511777276476,9.929003222017093,0.7347831959705218,0.3913371485345814,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,1308802.8541870115,1107639.333770752,988400.9650878906,1334501.9274902344,943244.846496582,2905660.0857543945,1119799.4569091797,969854.4119873048,1283694.174987793,958872.9895019532,214098.37524414065
"lanosteryl oleate, 20:2 Campesteryl ester",0.3415445630855962,10.364726938346282,1.1524772567572663,0.28303117287895246,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,2558050.766113281,2491237.666748047,2307192.764160156,2395939.19140625,1084287.839416504,2269019.256591797,1906828.4321289065,2753713.793701172,824782.0010986328,968815.4719848632,105412.04766082764
"lanosteryl palmitoleate, 18:2 Campesteryl ester",0.5066050243234708,11.021451122281892,2.5100646537321154,0.1131212906368442,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CE,4082287.8615722656,4641859.149353027,3837234.457397461,4459583.216674805,1571003.4973602295,3924054.470214844,3285684.2502441406,3915612.794921875,1329910.518234253,1324763.4057617188,39470.20303726196
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",0.18360499767859315,11.992056833219692,0.3359932384919375,0.5621511820397959,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,CAR,5357620.784667969,3984383.249511719,4176504.073242188,4928253.0986328125,4895887.435058594,9798287.1875,4243113.879394531,4565989.5703125,3877340.134521485,5025627.596435547,1090622.9429779053
Lyso_C17 sphingosine-1-phosphocholine,-0.03711353154157267,7.004640809328768,0.01387690593037405,0.9062259078121229,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,SM,55026.98431396485,233626.05590820312,194448.9341430664,199923.7740478516,139370.99053955078,199571.4580078125,183423.45526123047,173846.5337524414,189423.4114074707,117969.8482055664,27942.222106933597
Lyso_PC(10:0),-0.13711490539889415,6.37881354215536,0.19021213499772216,0.6627401180436642,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,44390.94317626953,99513.006591796875,91561.74768066406,90779.34606933594,77943.82507324219,84038.36657714844,89654.90563964844,85858.365966796875,90356.746337890625,73190.52575683594,44484.48294067383
Lyso_PC(11:0),-0.08110876377954679,6.1666067865905925,0.06640185190542525,0.7966495851946505,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,37047.30252075195,102308.26776123048,99273.32647705078,91567.6655883789,72692.48529052734,85418.58630371094,94820.74572753906,83167.80578613281,89839.7260131836,61076.584228515625,28150.68203735352
Lyso_PC(12:0),-0.14243215920533314,6.676342566955986,0.2053029497640182,0.6504740816738418,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,50054.683349609375,161851.34930419922,141346.82989501953,144216.02923583984,105673.14739990234,134375.12866210938,140538.34979248047,132207.01104736328,143506.86975097656,98689.84777832033,30967.9617767334
Lyso_PC(13:0),-0.033504860851373254,6.970973752223487,0.011307671132271935,0.9153145525934021,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,56257.464263916016,231099.99548339844,189057.7940979004,203756.2561035156,141177.3511352539,193326.97357177731,186577.89416503903,170060.55181884766,183503.12713623047,117920.98919677734,24540.241989135742
Lyso_PC(14:0),-0.04187602658985773,7.895945639526598,0.017671056350081926,0.8942467434979746,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,99632.72735595705,475389.6979980469,384158.00311279297,414916.7355957031,261667.1188964844,351184.2839355469,378970.6643066406,327008.5828857422,362720.1503295898,225495.53930664065,36491.72264099121
Lyso_PC(14:1),-0.040670613982928164,7.981047099783295,0.016667498013703153,0.8972764135886497,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,94030.205322265625,507028.6661376953,417846.447631836,442732.29498291016,283218.2752685547,379665.0911865234,397489.1731567383,345893.29876708984,398927.2338867188,242052.47314453125,35490.28253173828
Lyso_PC(15:0),0.02112327077898871,8.719768388147232,0.004483381911995821,0.9466150908311854,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,205397.35681152344,906593.2374267578,718186.8879394531,800674.9152832031,489097.73126220703,730898.4072265625,707546.9608154297,587017.97607421875,683319.0270385742,415540.7692871094,20977.20140075684
Lyso_PC(15:1),0.004747192602597128,8.811404682432709,2.2661530965706334e-4,0.9879893010335766,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,222462.05438232425,950942.2745361328,753475.8819580078,842996.6394042969,525849.729309082,771619.7590332031,763431.6488037109,630828.0367431641,726974.1410522461,440001.04400634766,24600.32174682617
Lyso_PC(16:0),-0.06568313935722177,8.636945396549493,0.04352125187506317,0.8347468657781985,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,207960.6138916016,751209.0628662109,687954.7912597656,742609.9812011719,459523.2281188965,653266.95068359375,634670.4690551758,697161.4776611328,623078.6674194336,380202.3669433594,25482.341918945312
Lyso_PC(16:1),-0.010904446724703861,8.99016930400833,0.0011965675975034173,0.9724055287335777,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,381984.0925292969,966543.3572998048,870967.325012207,945728.6774902344,578074.9690551758,844751.0130615234,804163.484375,839204.7282714844,799459.9019775391,487444.29162597656,27527.26187133789
Lyso_PC(16:1)_2,-0.0599600749580307,8.949505218104596,0.03625853129415191,0.8489825883891134,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,214233.8571777344,962815.132385254,857000.77001953125,906813.0764160156,588920.1671142578,844021.2108154297,799448.62109375,833239.8679199219,784752.53857421875,485394.2087402344,27520.46188354492
Lyso_PC(17:0),0.010904196141614414,8.443793255487618,0.0011953002831432968,0.9724201397741813,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,257388.6199951172,708905.005859375,576045.1784667969,639200.4080810547,389333.9821166992,578974.1978759766,539613.9011230469,557508.0715332031,548164.84130859375,330804.7200317383,21906.06137084961
Lyso_PC(17:1),-0.03463535656571604,8.84650904860848,0.01208470685469365,0.9124645223945579,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,336590.79846191406,863490.7413330078,790037.0690917969,841131.1634521484,502730.3267211914,773624.85888671875,719119.4678955078,818256.1641845703,713757.703125,422551.5942382813,29047.582061767574
Lyso_PC(17:2),-0.01877315032639192,8.763753368082075,0.0035478019631227653,0.9525033468023347,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,323551.3633422852,821883.994934082,758249.4084472656,805634.6839599609,485207.5317993164,704380.6212158203,678346.7711181641,758792.3349609375,679043.725982666,397105.40588378906,26037.341796875
Lyso_PC(18:0),-0.09895309203935963,8.83107130618949,0.0989181564655155,0.7531317712808082,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,324067.5012207031,751368.49462890625,826833.33642578125,827906.6788330078,476804.0100097656,730644.7673339844,699158.5182495117,928202.3468017578,694952.4678955078,383955.5598144531,36511.50262451172
Lyso_PC(18:1),-0.09776595615130221,8.876280345983846,0.09655413377862487,0.7560046642862759,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,323267.36041259766,821422.5344238281,839365.7825927734,847458.88623046875,492847.8236083984,766609.49169921875,735475.2955322266,937867.8310546876,731240.07861328125,400065.6690673828,33821.68258666992
Lyso_PC(18:2),-0.08481897868870776,8.751678940671132,0.07263411785606877,0.7875394208820903,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,348880.359375,721862.9830932617,775474.6103515625,785400.6146240234,440227.1915283203,691972.24462890625,666908.7189941406,866611.9840087891,661751.74658203125,360354.0861816406,32442.92251586914
Lyso_PC(18:3),-0.09965175097333002,8.470845191628642,0.10032251701295536,0.7514429437993735,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,275815.59454345703,606053.0478515625,618244.1290283203,638508.9880371094,363006.5709228516,574141.6812744141,559712.93994140625,699068.8294677734,549729.4590454102,299461.92474365234,28402.10220336914
Lyso_PC(18:4),-0.051530273956558986,8.094191400303098,0.02676978747354042,0.8700344298279873,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,204853.3162841797,508898.09310913086,470268.0567626953,480547.7485961914,282434.0641479492,438692.80615234375,428219.3107910156,479229.8331298828,435944.07232666016,232618.71508789065,24835.501892089844
Lyso_PC(19:0),-0.04294769200215506,8.585212300340219,0.01858817866013851,0.891553712394117,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,198544.4937744141,695686.8063964844,635049.9534912109,722321.3221435547,420551.9828491211,715934.6882324219,598292.020324707,668231.4826660156,597964.1372680664,352341.7405395508,29588.46194458008
Lyso_PC(19:1),-0.0822753511201976,8.738785962658,0.06833550606870631,0.7937758772364524,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,192600.0496826172,758737.4825439453,718424.5484619141,808862.5047607422,457921.6362915039,789750.2707519531,676350.4163818359,792917.5489501953,656753.5474853516,385700.931640625,32981.36242675781
Lyso_PC(19:2),-0.07988255448620217,8.772487555517591,0.06441189813449455,0.7996539423496188,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,211923.25390625,752867.6813354492,755486.4157714844,831471.6868896484,456127.09509277344,792589.4046630859,680820.2330322266,856291.6083984375,659900.0794677734,370308.2449951172,36980.6025390625
Lyso_PC(19:3),-0.07456805157269583,8.708552593434819,0.056113531521077675,0.8127475983003748,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,292166.50579833984,688116.49072265625,731436.0479736328,782779.50341796875,416390.0323486328,739812.8360595703,651324.2465209961,834093.8240966797,629627.5137329102,341717.3758544922,35280.76266479492
Lyso_PC(2:0),0.010675306611484744,7.891210123745941,0.0011456487300165463,0.9729988114212045,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,67096.22518920898,502945.7727203369,407500.62701416016,443095.55014038086,278609.262878418,415207.4469299317,423657.3125,255218.0550842285,385256.77084350586,251529.2138824463,18753.4013671875
Lyso_PC(20:0),-0.1663083650524569,9.346469751922205,0.2801887741388782,0.5965775141814691,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,464923.6517333984,721718.0700683594,652873.2399902344,801870.2216796875,670892.0823974609,896930.4338378906,792318.22119140625,668125.296875,825154.9951171875,670309.5982666016,274757.4362792969
Lyso_PC(20:1),-0.009630713227538406,7.982729330716232,9.332884510513395e-4,0.9756286011118458,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,109580.38793945312,480360.1643066406,384867.2468261719,464783.43884277344,273989.58013916016,490068.9770507813,406027.0931396485,370667.5311889648,389358.68963623047,233633.2171020508,28432.302154541016
Lyso_PC(20:2),-0.0103274432006232,7.952417805289838,0.001073243092832854,0.9738656661776988,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,112653.44818115234,462860.8973388672,378608.9852294922,452650.3848876953,257579.9983520508,487848.0975952149,394723.1385498047,358232.5463256836,382511.0474853516,228813.2554931641,29503.842224121097
Lyso_PC(20:3),0.023407811126957632,7.891934486904341,0.005504947497684043,0.9408549590291735,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,110209.9076538086,441076.0513916016,358117.30627441406,446293.1932373047,255894.89599609372,473830.7963867188,365020.5018920898,345323.02587890625,365810.00567626953,216933.8359985352,27583.96194458008
Lyso_PC(20:4),0.045822499448146814,7.829441819645113,0.021072995522217752,0.8845802774317655,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,113984.98846435548,437948.3776855469,339478.1721191406,422153.40588378906,247939.8388671875,462202.08239746094,362018.2102050781,323332.94342041016,342995.1686401367,206124.25720214844,24218.161560058597
Lyso_PC(20:5),0.0219479742321835,7.926132106240122,0.004840058451009099,0.9445354948480287,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,116592.2671508789,482172.03869628906,352792.966003418,453987.49295043945,261514.35693359372,486273.1170654297,397180.1297607422,351587.3662109375,374439.29888916016,214279.1539306641,25774.4017868042
Lyso_PC(21:0),-0.22485053081309658,11.297713262760148,0.5133338683153852,0.4736992005481022,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,1672316.8012695312,2351452.7197265625,2091272.9243164065,2958784.265625,2365372.1064453125,3616504.096679688,3027226.4721679688,2168388.4477539062,3047647.137939453,2648391.187988281,1243011.8399658203
Lyso_PC(21:4),-0.2361452682031782,11.144983632366468,0.5664400898676831,0.45167700771316605,0.9992206602743139,6,4,Genotype_ cKO | time point_ healthy,Genotype_ WT | time point_ healthy,PC,1643365.9702148438,2119604.052001953,1894069.498535156,2623603.1040039062,2198554.583251953,3283115.677734375,2766103.7263183594,1975965.7802734373,2776862.470825196,2502274.928222656,1066194.001953125
