lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,AK0145,AK0164,AK0174,AK0175,Blank-1x
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.5608458334015226,9.62978744568147,2.4503646505636425,0.11749756968217238,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,CE,727237.3372802734,654221.2705078125,487239.8740234375,806727.2945556641,753903.6384277344,879950.8626708984,1098398.525390625,1545750.5545654297,483892.59519958496,541618.1788711548,52866.64376831055
Lyso_PE(16:0),-0.5455263472286811,7.620255168235121,2.439624291338987,0.1183045581701553,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PE,79992.34532165527,131612.12823486328,84849.96667480469,142702.30889892578,61943.044090271,288814.96435546875,458109.962890625,316698.7752838135,471579.6170043945,177252.29376220703,22936.181579589844
Lyso_PE(18:3),-0.5730208793245937,7.425331592973602,2.6935233421768316,0.10075679700112114,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PE,80399.88668060303,122280.74829101562,97835.326904296875,149237.74993896484,67388.84406280518,122029.90715026855,350976.3272705078,237158.29638671875,402810.71295166016,214336.21347045896,25971.14196777344
Lyso_PE(20:5),0.5334887561429389,8.329736078756945,2.2210638662654674,0.13613922002187837,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PE,124480.20922851562,233306.21533203125,244297.77783203125,253501.69921875,131116.64916992188,142544.0889892578,303741.4990234375,152696.65112304688,281832.10009765625,252222.25830078125,211274.1568603516
Lyso_PG(19:0),0.5812352614582019,7.432613076340115,2.6281198504984786,0.10498596708159959,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,139264.45001220703,108748.52783203124,87978.30645751953,128270.60961914062,110418.60803222656,141922.0707397461,134238.24963378906,172020.03247070312,162748.01080322266,122912.5087890625,88345.44665527344
Lyso_PG(20:1) | PG (20:1),0.5340234014230228,7.781863459588028,2.2254286625807254,0.13575497461399455,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,153073.48999023438,143178.00952148438,162440.0712890625,169398.79467773438,152002.150390625,175068.0926513672,225360.89306640625,222703.03442382807,216645.7969970703,167496.3115234375,88001.226318359375
Lyso_PG(20:5) | PG (20:5),0.5465814067140127,6.841953766860259,2.3293362456670366,0.12695600118198455,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,74310.62634277344,72550.42529296875,79052.92590332031,80388.40625,79338.086669921875,86812.94647216797,113883.0887451172,100529.9073486328,110768.02703857422,82574.92639160156,55369.52380371094
Lyso_PG(20:5) | PG (20:5)_2,0.5742004893668877,6.811013769747112,2.566023074533476,0.10918190354255877,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,76176.445068359375,67716.624755859375,79091.44500732422,85221.70599365234,75917.82580566406,87572.147216796875,109325.40692138672,96857.9457397461,108747.78778076172,82810.5054321289,52225.883728027344
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0.5560034541022809,10.111088669779946,2.409004749970336,0.12063904249399936,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,CAR,980346.4486083984,920772.770263672,744025.35107421875,966973.646484375,1018722.443359375,1109362.9113769531,1221715.8950195312,1100129.718383789,1433506.9295654297,1066111.3371582031,147515.65116119385
PC (32:5),0.5731415509637021,10.588088577265147,2.5569187322544167,0.10981242290660298,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,1922973.029663086,1462879.5922851562,477398.0281982422,1031376.3532104492,2022011.1286621091,1843025.2911987305,1810439.6300048828,2423418.2403564453,1575737.3009643557,1355193.6573486328,29176.382049560547
PC (36:0); PCp(38:6),0.5658721574533427,11.390288343432724,2.4936701839578745,0.11430488928096136,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3427535.2111816406,2593123.127563477,794263.7322692871,1695312.304321289,3559278.288696289,3224752.5107421875,2832792.369262696,4418215.942626953,2364623.452270508,2772929.905273437,38662.34271240234
PC (36:0); PCp(38:6)_2,0.5547302514473212,11.364792352778403,2.3981934472176363,0.12147546056933406,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3306069.824279785,2562588.7209472656,746332.6679382324,1725051.331298828,3489860.909057617,3173077.66015625,2797060.092895508,4324764.302978516,2312181.616760254,2781494.4528808594,38249.56262207031
PC (36:1),0.5562072983892934,11.363264396375326,2.410747894216911,0.1205047820579935,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3339315.164367676,2519586.1169433594,803895.3172912598,1695304.2795410156,3469647.201660156,3146217.337036133,2780812.6923828125,4320364.385986328,2306995.026062012,2785281.272705078,37054.98245239258
PC (36:2),0.5419381508249225,11.373497071999454,2.290778627328109,0.1301446200223831,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3380361.7993164062,2550449.420410156,763259.0400695801,1710275.226989746,3482278.0216064453,3159434.244873047,2829150.6751708984,4317721.3408203125,2312315.134887696,2877041.743774414,38160.10229492188
PC (36:3),0.5488835442397239,11.70986633577155,2.348807390415459,0.1253788951117346,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4254324.883789063,3196134.4658203125,957292.9711761476,2104039.0119628906,4436570.315795898,4117923.500366211,3274079.622192383,5505027.97644043,2724407.305175781,3908996.022705078,42623.10272216797
PC (36:5),0.5792553035964216,12.090372180535837,2.6107092342992786,0.1061442815146657,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,5629292.475830078,4166112.9711914062,1248822.536071777,2697106.017211914,5796766.241943359,5488259.391235352,4064099.88684082,7164140.031860352,3351361.045715332,5154311.179443359,47576.383239746094
PC (38:5),0.5350561646295947,11.840506188703271,2.233968829132209,0.1350066652054553,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4660215.62097168,3489782.1561279297,1032731.308013916,2382575.83392334,4682825.408691406,4553543.365478516,3395259.5869140625,6064401.243652344,2862385.399047852,4534264.30078125,57256.98388671875
PC (38:8),0.5862232367314398,11.602714202217443,2.6726553662738297,0.10208557256638023,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4005719.989379883,2988250.444580078,927825.7032470704,1962407.1947021484,4184358.563354492,3696890.576904297,3274253.0274658203,5018410.587402344,2672175.991821289,3212764.4731445312,52666.083251953125
PC (38:9),0.5743244328944765,11.514883876001512,2.5672875175077934,0.1090946499253109,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3783669.704467773,2791587.627563477,861509.8785095215,1870744.9630737305,3925765.252685547,3439785.998901367,3048323.033203125,4743296.772705078,2459474.766479492,3125072.0522460938,50150.62353515625
PC (40:10),0.5705924118786354,11.088851330427039,2.5346546482178383,0.11137125155575654,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2737490.8485717773,2076231.0833740237,573820.0663452148,1475207.331237793,2813032.889526367,2802506.4494628906,2158563.916015625,3288660.062866211,1726701.2225646973,2655875.1524658203,35397.58264160156
PC (40:8),0.5417014887260236,11.033962497206273,2.2888121797004715,0.13030961525623405,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2635041.7450256348,1957813.184509277,570985.9511871338,1393621.4115905762,2690318.551635742,2714222.5227661133,2109835.573059082,3167905.516723633,1705270.265411377,2620200.083984375,25965.421997070312
PC (40:9),0.5442947894975274,11.012548115537069,2.310388444981072,0.1285119309426529,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2624972.131164551,1900886.8580322263,541235.4888458252,1380600.167541504,2661749.52722168,2697735.313964844,2066254.7486572263,3105081.477294922,1656175.3817443848,2608032.945800781,25843.321891784668
PC (50:0),-0.5523911154796483,5.949196739169788,2.501655330504036,0.11372670518790591,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,47304.50305175781,35899.862449646,8820.360652923584,51371.08361053467,45353.50352478027,60687.7041015625,132297.4089126587,114598.32747650146,134341.1276397705,63712.56506347656,7126.980480194092
PC (52:0),-0.5616235019171588,5.344370347196825,2.5864092796198292,0.107784437518551,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,28872.04211425781,22599.86154937744,7145.960525512695,35534.261962890625,28477.44219207764,37289.34208679199,82983.34690856934,76138.1248626709,84563.76597595215,43638.04301452637,5988.600410461426
PC (52:4),-0.5349793358087475,5.584856902415874,2.3453302976791077,0.12565892477142376,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,37214.16281890869,27893.261840820312,7803.980545043945,40837.44323730469,31969.94271850586,44266.6229095459,94093.547119140625,86675.66530609131,100729.94766235352,52638.18458557129,7449.300479888916
PCo(36:3),0.5867758716477803,11.272055816121368,2.677596847701352,0.10176919980190734,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3046962.641113281,2426638.535888672,685566.8362426758,1567703.4855957031,3304322.690673828,3165415.224609375,2254428.722595215,3866080.545410156,1848740.84375,3079532.6599121094,36524.70227050781
PCo(38:1),0.5880459903519215,11.598685436137297,2.6889749685360584,0.1010447967570182,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4039603.617675781,2979796.3491210938,898538.8949584961,1976313.5848388672,4159882.362548828,3692309.7255859375,3243295.3767089844,5003081.199707031,2649150.7505493164,3227990.291015625,48770.76354980469
PCo(38:2),0.5687081020895494,11.520525256714386,2.51825680078764,0.1125349244610059,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3794479.1204833984,2800290.54284668,855196.8753051758,1891486.5412597656,3911994.217895508,3482480.5966796875,3094711.564575196,4775913.342285156,2536513.4420166016,3090294.7556152344,47799.44323730469
PCo(38:3),0.5506816432449776,11.478926987193026,2.363942801122903,0.12416800651533408,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3634833.5546875,2729460.7517089844,848232.3123779297,1829388.428222656,3720180.328857422,3420044.6451416016,2979195.391113281,4628962.214599609,2400351.8046875,3149216.272460937,51530.90393066406
PCo(38:4),0.5344020954835818,11.443259428195528,2.228603927360382,0.13547620978136915,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3541998.2087402344,2642081.4299316406,800752.5094604492,1778478.860107422,3575412.4631347656,3408528.137451172,2901138.9428710938,4645870.265869141,2429533.532104492,2998527.381103516,53607.26336669922
PCo(38:5),0.5303641593330198,11.415227139715947,2.1956273636460537,0.13840284857463267,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3489354.247680664,2644726.1284179688,753606.689239502,1765852.1846923828,3538166.663696289,3218808.9978027344,2860646.401489258,4550376.975830078,2384205.007446289,2949065.0075683594,53992.12371826172
PCo(38:6),0.5411949561754681,11.395229792678144,2.2846106346842134,0.13066292899892934,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3425961.3670654297,2579922.563232422,782541.2546691895,1748851.579711914,3523953.479370117,3172190.646728516,2843366.4509277344,4393889.895996094,2404655.605834961,2879391.246826172,49349.96325683594
PCo(40:2),0.555638862376879,11.020016865851785,2.405911095731426,0.12087773003069933,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2585402.220977783,1957894.106994629,568465.861114502,1358332.0362854004,2680688.606567383,2723579.5478515625,2040389.3767089844,3108231.3984375,1673861.9993896484,2605250.262084961,28992.68207550049
PCo(40:3),0.5699493598111601,11.086743357422487,2.5290522400755435,0.11176732968270621,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2749309.6307373047,2051561.6471557615,579276.2565155029,1463181.6138916016,2793775.3861083984,2827196.1650390625,2124666.148925781,3260088.142944336,1738482.3706359863,2683150.805053711,35153.16212463379
PCo(40:4),0.5635462548697798,11.114341394366475,2.4735906693385914,0.11577317466477398,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2788565.344238281,2071280.4759521484,602389.9869995117,1479710.6032714844,2821878.590209961,2872863.037597656,2182530.100585937,3268941.038330078,1802488.3479614255,2734248.8415527344,51790.263664245605
PCo(40:5),0.5848961658887973,11.086562449154556,2.6608012476935983,0.1028489136446975,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2766542.05078125,2047562.647583008,604164.631072998,1469212.7004394531,2791343.642211914,2755173.6052246094,2146557.618041992,3233023.588989258,1755047.6691894531,2591182.0986328125,51140.32353973389
PE (20:5),0.5773509217244261,9.496115697147516,2.5938666080455732,0.10727815708996198,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PE,294049.2395019531,531157.1201171875,570266.6982421875,546303.18359375,257089.07958984372,285382.1604003906,671806.5859375,329092.9216308594,596426.7216796875,533933.6611328125,494867.6567382813
PEo (18:1),-0.5608158743005757,7.979992937116026,2.579280182455477,0.10827088768275596,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PE,132732.73022460938,180464.6514892578,132201.11041259766,239626.6176147461,124342.90674591064,144312.19317626953,498478.8514404297,397377.700378418,584710.0211791992,309101.3628540039,32434.501983642574
PGo (20:0),0.5334907778972899,7.4309501583905675,2.2210399580537796,0.1361413280796513,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,135874.2904663086,109801.88861083984,86562.44580078125,125636.78747558594,111012.52947998048,133783.1287841797,139410.3881225586,177893.5135498047,162655.6895751953,122257.3676147461,89735.94641113281
PGo (38:0),0.5586827539909577,9.111260590374462,2.431836439809558,0.11889353964314271,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,535205.49462890625,451699.99505615234,280026.9429321289,497040.07623291016,605046.04345703125,652867.4536743164,370470.04553222656,856820.1494750977,447214.11083984375,733460.207824707,40358.7428894043
PI (32:3),-0.533742447081604,6.792403989797325,2.3345990347588668,0.12652756638676727,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,31779.62242126465,91208.20736694336,100170.46643066406,105056.70690917967,28039.801834106445,32812.022369384766,274287.5973510742,186678.29278564453,292796.983001709,42953.62287902832,19602.881492614742
PS (38:7),0.5858928764397557,9.423161080372623,2.6696830382879853,0.10227639048804063,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,667582.8261108398,565793.9218139648,350496.9626464844,640270.4940185547,759849.1199951172,791198.2847900391,441808.65716552734,1018905.6262207032,578426.9583740234,911720.4461669922,48050.223083496094
PS (40:0) | PSp (42:6),-0.5312928474690947,10.779950994481798,2.313216176844435,0.12827838542365533,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,1028067.938232422,1103377.0285644531,605362.1652832031,1923869.0153808596,958185.2294921876,1079721.3706054688,2168572.590576172,4717065.026367188,3836524.4721679688,1587413.0502929688,303136.4997558594
PS (40:0) | PSp (42:6)_2,-0.5379741803793021,10.574014235084205,2.3721635419351514,0.12351576293749333,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,923498.1926269532,960178.59228515625,535449.1105957031,1664650.0808105469,857278.64794921875,937117.6887207032,1911984.5600585935,4173014.7041015625,3348010.6303710938,1417072.6506347656,222238.4541015625
PSo (38:0),0.5661962871978968,9.293406905907634,2.4964545897382777,0.11410291035677375,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,597393.463684082,510634.31677246094,325505.0430297852,569114.7864990234,704643.7654418945,717478.6398925781,411146.4543457031,952621.1802978516,524850.0957641602,831268.8585205078,46559.18347167969
PSo (40:0),0.5562654144578951,9.103922177448037,2.411219838348188,0.1204684604546382,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,487790.16717529297,454481.5393066406,299653.6829223633,423535.2901611328,616229.8435058594,690024.0705566406,376134.6040039063,815630.2623291016,472820.6092529297,715546.7492675781,49734.62341308594
PSp (34:4),0.5315201760061771,7.3361106927999264,2.2049568452530366,0.1375677436506839,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,95012.52716064452,97413.42755126952,90521.2862548828,107709.68908691406,107992.92736816406,322380.8989868164,169622.79223632812,191108.69372558597,178535.05303955078,136044.78924560547,38975.102966308594
SM (d16:1/24:0),0.5440362614241484,11.359508592190975,2.3082346227311064,0.12869013520421016,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,3365955.0888671875,2507140.248291016,769683.1595458984,1681233.002380371,3498321.5201416016,3072172.935791016,2774014.3118896484,4347548.560058594,2310219.5045166016,2798244.2548828125,37363.34271240234
SM (d16:1/24:1),0.5534284522854218,11.466442764432502,2.387154910597019,0.12233609455422212,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,3538740.8622436523,2744413.066040039,814628.9805679321,1807587.2297973635,3741933.0626220703,3450927.6385498047,2977137.126342773,4594979.104248047,2401552.041137696,3093681.213989258,40130.44274902344
SM (d18:0/22:0),0.589288607643669,11.381061778843824,2.7001267801970243,0.10034026719170712,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,3417641.485900879,2603952.094604492,770861.6439819336,1750755.454284668,3567879.7181396484,3168043.28515625,2738333.710144043,4375296.511108398,2291770.64654541,2758262.42565918,36162.06246948242
SM (d18:2/22:1),0.5828947467121192,12.197187643411961,2.642980113620114,0.1040082781056911,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,5987947.400024414,4552836.20324707,1302488.1029663086,2885640.4736328125,6322358.046630859,5945221.619018555,4295638.350830078,7504352.670166016,3437257.472229004,5846975.031005859,46068.32318115234
SM (d18:2/24:1),0.5500426412404413,11.749771588757525,2.3585592572344467,0.1245972151102723,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,4362329.591430664,3257252.085571289,995645.812927246,2274824.5739746094,4351186.547729492,4373956.073242188,3100743.876220703,5517486.356689453,2615094.4806518555,4406420.903808594,51917.06359863281
TAG(48:3)_FA 16:0,-0.535005054512516,7.007127317613992,2.345753989248344,0.12562476536898384,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,80473.18566894531,60268.76348876953,61187.78430175781,71287.60595703125,92299.48617553712,106060.80711364746,285095.7396850586,196295.45449829104,245802.35870361328,131783.26892089844,29251.94206237793
TAG(50:2)_FA 18:0,-0.5387674347766344,8.247308091072945,2.379170580386017,0.12296281689026277,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,241074.6194458008,139247.2717590332,129908.20895385742,204070.9727172852,242711.5188903809,251137.11752319336,608288.1833496094,507873.6696777344,742100.2183837891,337885.9415283203,28638.22186279297
TAG(50:3)_FA 18:1,-0.5350054198179623,8.395302473487405,2.345842611577609,0.1256176216516157,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,261669.09686279297,153839.0323486328,138693.1689453125,226837.83666992188,276494.9387207031,287887.65625,673879.1490478516,557341.93603515625,836366.6418457031,368410.805480957,31017.76202392578
TAG(52:4)_FA 18:0,-0.5374136882135835,7.631820390624338,2.3671146298353847,0.1239158978610352,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,124505.04954528809,89153.64614868164,80289.84606933594,128678.15072631836,137247.85018920898,173118.81301879883,354644.16662597656,376951.2232666016,380075.0877227783,210659.9164428711,45878.6026763916
TAG(52:5)_FA 18:1,-0.561194408974804,7.610804568206104,2.5827618387847906,0.10803301820080059,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,120191.98931884766,90069.12594604492,76521.22547912598,124708.82772827148,134111.65005493164,162903.51217651367,339014.6047363281,377488.8674011231,371343.94396972656,211471.535736084,48562.94398498535
TAG(52:6)_FA 18:0,-0.542549475714399,7.831948444178673,2.4129011989061837,0.12033915865648315,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,155606.97274780273,113830.40759277344,96939.96630859376,144878.6886291504,168316.71124267578,213134.23852539065,482702.3991088867,373210.62658691406,497275.5378112793,260792.0213623047,28443.24203491211
TAG(54:6)_FA 20:4,-0.5547568569235456,8.961522388127944,2.5235103976883693,0.11216065207913738,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,379605.4909667969,272960.29776000977,205595.8754272461,303935.5233154297,342116.3998413086,511206.4944458008,1128760.4045410156,766066.4638671875,1192970.1223144531,577536.4024658203,33546.82232666016
TAG(54:7)_FA 18:0,-0.521533677211577,8.608753050941782,2.2284273651175677,0.13549169381248066,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,305905.265045166,208167.33514404297,134605.4298095703,242710.11840820312,303826.93615722656,426551.12980651855,828257.2535400391,632922.6113891602,921648.17578125,467451.5957336426,21220.981506347656
TAG(54:8)_FA 16:0,-0.5303247779914341,7.972080989478253,2.3046850481923684,0.1289844229424019,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,176332.55346679688,123422.50885009766,108168.06896972656,181681.9313659668,192038.93408203125,223782.75469970703,394542.1889038086,647209.7390136719,433733.3928527832,319567.92346191406,22684.721618652344
TAG(56:1)_FA 16:0,-0.539895019841235,8.007793548256283,2.3891991153323033,0.1221762068030073,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,183744.6340637207,139340.71214294434,96040.6469116211,198839.3146972656,186076.21282958984,239866.6774597168,462998.5732421875,554961.123260498,533184.4792480469,318601.5217590332,18662.76139831543
TAG(56:2)_FA 16:1,-0.5212705932729348,7.538658030921631,2.2261215815815376,0.13569408671716787,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,136360.5078125,101451.08618164062,66739.80465698242,134501.8116455078,141733.53186035156,164556.35333251953,314124.4219360352,419234.4875488281,354721.486038208,229712.33721923828,19141.861282348636
TAG(56:5)_FA 18:0,0.5803398996140058,8.928100629319944,2.6202762721904955,0.10550606993975607,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,619429.3776550293,342375.15002441406,225627.2152099609,250152.6138305664,733945.2679138184,563441.1824188232,593062.7310791016,702649.1390991211,496477.7959594727,442565.6810913086,15548.06121826172
TAG(58:0)_FA 16:0,-0.5292583894745398,6.717675361466467,2.295275322459702,0.12976819830611874,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,68878.24436950684,57372.54409790039,42453.12271118164,70903.66564941406,77557.764892578125,93098.6453552246,186549.49487304688,212164.6143798828,214987.67405700684,121884.20831298828,14726.420997619629
TAG(58:0)_FA 18:1,-0.5189060056839602,9.33264125349198,2.20589257895881,0.13748429595675046,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,495469.1268005371,390736.22689819336,242334.73733520508,551073.4142456055,431324.5652770996,574211.7543334961,1270851.5600280762,1319581.4051208496,1387510.512451172,782722.703125,20367.22137451172
TAG(58:1)_FA 18:0,-0.5328496342102049,8.405834618230347,2.326849665975498,0.1271589905985065,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,257441.90174865723,193604.21295166016,120583.44970703124,263830.8393249512,242276.09561157227,322701.7866210937,649026.7476501465,713760.9880981445,705808.920501709,422428.23471069336,15912.401306152344
TAG(58:1)_FA 18:2,-0.5350149825751978,9.297264792278009,2.345949316437327,0.1256090209267498,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,470513.8540039063,377356.7957763672,233503.01916503903,545426.1504516602,418495.638458252,567400.3350219727,1243511.5410766602,1288904.573059082,1392333.6442565918,759529.2667541504,18057.00131225586
TAG(58:6)_FA 16:0,-0.5525957754217142,6.951838587904601,2.5036518271290333,0.11358264830989431,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,85062.12521362305,57968.64491271973,50573.723571777344,89308.06661987305,93844.6671447754,112678.62826538086,221220.1153564453,270858.3225097656,240396.0748291016,153300.5707397461,13126.300888061523
TAG(58:6)_FA 16:1,-0.5508992094252109,6.702460352485687,2.4881677026250912,0.11470519609540578,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,69346.40476989746,48947.12303161621,37930.86245727539,69669.78471374512,76471.76510620117,98728.80743408205,173252.53158569336,239115.03479003903,180493.17433166504,127229.4482421875,17059.841186523438
TAG(58:7)_FA 16:0,-0.5508417897441139,7.1175816530894656,2.4876883112206087,0.11474014509141414,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,93054.26614379884,70246.72470092773,56801.34387207031,92774.5672607422,103242.9266052246,124374.76742553712,232056.45721435547,278876.09783935547,296741.4005126953,171726.9510498047,18226.681442260742
TAG(58:7)_FA 16:1,-0.5538510292174511,6.924845801807429,2.5151128108443572,0.11275956376245835,0.6204835563639078,6,4,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,80149.785888671875,60206.90350341797,52003.34341430664,81004.9052734375,96884.9663696289,103440.04803466795,212111.55499267575,272319.3600463867,231168.25582885745,148351.15029907227,14512.14101409912
