lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0135,AK0140,AK0142,AK0169,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,Blank-1x
TAG(56:2)_FA 20:4,-0.6893778368752573,7.701271616215691,4.291337620544709,0.038307016496734965,0.22577009328981198,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,219671.9913330078,108421.66831970216,111776.96694946288,212277.57690429688,383271.88885498047,420835.7914123535,365576.0248413086,407185.3080444336,194992.3157653809,390158.7465820313,19540.42137145996
PEo (38:0),0.666689709823094,7.6887980436047565,4.272241260749752,0.03873980122557662,0.2274254213125027,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,325857.7628173828,266002.87756347656,233552.59375,196454.59341430664,148926.53182983398,285894.49951171875,280701.361328125,311395.4445800781,85269.64569091797,293026.65576171875,36585.00184631348
PEo (36:3),0.6646221226685425,7.4825447413526875,4.245589195521461,0.039352412518326225,0.22934331683199874,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,314222.81896972656,256735.01440429688,232237.15618896484,98446.6057510376,90574.66590881348,283722.9592285156,263682.33337402344,293917.45739746094,59563.484115600586,278039.49865722656,23271.92153930664
PGo (38:4),0.6645518692751528,7.730378390236914,4.244705377504943,0.03937290075205323,0.22934331683199874,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PG,296369.64166259766,230580.8342895508,218137.21362304688,320503.1256103516,284187.3377685547,241325.45703125,192589.71350097656,262577.17932128906,189454.6131591797,224389.4937133789,39066.32293701172
TAG(50:2)_FA 18:1,-0.6841787458768295,9.35456710861018,4.2284863197673985,0.03975087657274577,0.22975699702471203,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,591457.8045654297,356222.54541015625,366011.8669433594,646826.7687988281,1536127.4541015625,1087594.501953125,1040797.287109375,1156424.16796875,666062.2880859375,1024639.4050292968,95509.1473388672
TAG(50:3)_FA 18:1,-0.6844590407537452,8.695295538627818,4.231844867746986,0.03967229617282901,0.22975699702471203,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,442731.2322998047,242853.5174560547,200111.0350341797,436049.4913330078,1105002.4681396484,620666.32177734375,577718.5908813477,882465.7767333984,399448.18884277344,788303.0098876953,31017.76202392578
PI (38:0) | PIp (40:6),-0.6789792272610383,8.2624275882243,4.165911339181548,0.04124521871249016,0.2374772785099914,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,111339.968460083,289797.2783203125,265440.9391479492,232509.91680908203,676464.6104736328,807440.2067871094,637716.5339355469,271895.74099731445,155571.92944335938,764361.5745849609,18848.361297607426
PE (34:1),0.65674750925881,7.232940926046321,4.144883077349732,0.041760539239044214,0.23870147365402233,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,261587.29931640625,193245.1923828125,199917.61737060547,92760.88623046876,116999.72746276855,225800.73486328125,191367.5125732422,240761.75732421875,49734.063537597656,232934.77685546875,22903.04148864746
TAG(54:0)_FA 18:0,-0.6771624754272715,9.290224969134956,4.14422624278086,0.04177674422000925,0.23870147365402233,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,637663.7230224609,300076.6408691406,330163.7003173828,735617.56591796875,1174556.297607422,1324776.6755371094,929450.0078125,1087224.5258789062,847113.4367675781,1062254.1284179688,50780.76446533203
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",-0.6742318290410242,10.730643220100099,4.109298369497992,0.04264805201242649,0.24275336069430592,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,1256352.5386199951,1413090.9733276367,1455954.714477539,1117535.2634277344,3325030.56060791,3967283.6395874014,3089492.121520996,3672599.276123047,1351368.2366027832,3231594.508422852,39621.242710113525
PIo (42:4),-0.6734857481271868,7.397401547876195,4.100252091576294,0.04287682002639526,0.24313105901330948,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,99253.82475662231,133640.6498413086,142648.85028076172,127487.7495727539,387887.8646850586,398802.3885192871,359452.82415771484,181412.55347824097,123422.88808441162,331785.44009399414,11832.28092956543
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated_2",-0.6721290433760686,10.73101911059875,4.084301411290653,0.04328334019000043,0.24359082806176932,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,1372738.1610107422,1388758.9700317385,1439751.3153076172,1060287.5620574951,3305293.1350097656,3949305.086364746,3111396.023864746,3649054.770629883,1356532.7410430908,3225093.7380371094,43657.76313018799
PEo (36:5),0.6520331552036469,6.768462977017592,4.085113049806068,0.04326255713694245,0.24359082806176932,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,179407.35357666016,137801.94873046875,135432.89013671875,73362.42639160156,64025.88465881348,150480.53021240234,139985.46954345703,163211.48944091797,44768.58331298828,176356.1531982422,21102.14127349853
1-O-palmitoyl-Cer(d18:1/16:0),0.6498679901021672,3.1320907658822255,4.052389058195537,0.044108879501337336,0.24730708844008237,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,9013.54067993164,5563.800373077393,5365.540367126465,5882.000411987305,5919.900444030762,4777.000354766846,4846.0003662109375,5167.520366668701,7208.8204917907715,4643.700305938721,6578.16040802002
TAG(54:3)_FA 20:0,-0.6636658602365558,8.315637909188307,3.9843505860626465,0.04592480071770681,0.25652771147166825,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,377349.0785522461,180627.73245239255,170858.15718078613,305411.7210998535,614715.184387207,649784.5213317871,510687.3963623047,637306.9753417969,366131.38928222656,559286.6376342773,19756.4815826416
TAG(52:0)_FA 18:0,-0.6612590824682673,8.949703490377265,3.956189163717226,0.046699311674835674,0.2598842735212974,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,441969.3293457031,254435.53930664065,270137.6569824219,541473.6154785156,1067566.2009277344,856018.8371582031,652940.32666015625,796603.9602050781,688967.728515625,752541.0821533203,71442.6845703125
PS (32:5),-0.6603416229778929,7.67490715284315,3.945375741777749,0.04700035641692882,0.26059086502274975,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,166286.4917602539,135171.9087524414,112067.8070678711,179065.91119384766,200014.31280517575,199652.71362304688,156444.69116210938,203236.5542602539,136944.25091552734,1127701.023803711,37987.58270263672
PSp (42:4),0.6400052012520964,7.95292187693143,3.9349465826326195,0.047292642460867465,0.26124385890744867,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,347554.7292480469,267369.5802001953,245276.9536743164,422068.9519042969,344002.9866333008,321088.96484375,228863.35778808597,313538.5245361328,206419.73303222656,296295.9230957031,34356.72235107422
PSo (42:4),0.6376733375683221,7.90133806998867,3.9061265091613673,0.048110363383449935,0.26381397064111556,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,349358.56463623047,261757.3537597656,242592.27294921875,371340.7724609375,326560.86584472656,290418.9603881836,244455.4749145508,297134.71661376953,198601.03436279297,280270.7353515625,35148.582763671875
TAG(60:9)_FA 20:4,-0.6573026257122426,8.735096697199964,3.9100497029867256,0.047998177754511505,0.26381397064111556,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,473860.6036682129,252566.0168914795,211488.33560180664,456310.8320617676,654111.2423095703,1027600.505218506,883385.612701416,747567.7726135254,450277.4787902832,702934.5788574219,24504.10182189941
TAG(54:0)_FA 16:0,-0.6523639095552454,9.678233684294494,3.852852616160817,0.04966145970828277,0.27132556636240623,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,935662.5990600586,464132.9094543457,445291.3276367188,888425.7294921875,1328671.696044922,1831126.6688232424,1470323.498046875,1537707.4349365234,957391.0728759766,1600621.871459961,25203.761993408203
PC (32:5),0.6311646675667081,10.302071452070125,3.826352269792551,0.05045262073975566,0.2746457208996881,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,2074187.295959473,1457627.7568359375,1627915.8053588867,1787694.0142822266,672532.8724365234,1529845.1483764648,1928915.4044189453,2001238.8459472656,1349291.8978881836,1769673.625732422,29176.382049560547
TAG(52:1)_FA 18:1,-0.6464014695002068,9.329152220530062,3.7842792125575215,0.051736188646474876,0.2795995465840177,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,551019.1845703125,332444.880859375,365683.212890625,681498.2019042969,1392931.7209472656,1073849.3549804688,847212.94677734375,1024562.5561523438,849680.31103515625,956053.72705078125,109249.96948242188
TAG(56:4)_FA 18:0,0.628110074410207,10.188233787527452,3.78915486625192,0.051585688639683366,0.2795995465840177,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,2190637.1886291504,985834.704711914,1293163.6942749023,2196348.838745117,1898967.9244384768,1088620.4856567385,1185620.0541992188,1503873.3201293943,1151895.3789672852,1903637.501159668,17229.58137512207
PI (32:3),-0.6436507350719406,6.8077712605001555,3.752610019837448,0.052725120903215544,0.2839190863025671,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,42923.62301635742,110269.32904052734,97659.2664489746,51589.464012146,283672.74060058594,238976.67517089844,190919.1314086914,64447.90478515625,51349.70294189453,281723.9185180664,19602.881492614742
PEo (36:4),0.6245121386793925,7.210725073833659,3.745417364545574,0.052952501409460465,0.2841214860572126,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,239476.236328125,205059.17767333984,169430.35284423828,101102.66706848145,61697.96488952637,228008.4359741211,216053.47607421875,236725.25567626956,58216.524154663086,222617.3155517578,26653.90202331543
PS (28:1),0.6183590430310947,9.809375903507416,3.671625355163996,0.05534618708494079,0.29590443595055843,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,956584.10693359375,836165.1015625,857842.58203125,1486045.3759765625,1154282.4907226562,936486.2373046876,784325.2099609375,1025745.7568359376,723365.8916015625,977085.7958984376,248021.8984375
PGo (42:2),0.6170071422635259,7.515255379711588,3.6553660529280023,0.0558888726355835,0.29774249941447867,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PG,233889.0971069336,166395.59014892578,238675.1387939453,254146.09790039065,231301.51739501956,208176.4935913086,153438.15182495117,218456.91357421875,203723.17578125,191229.5340576172,32982.28225708008
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester,-0.6311540653035768,10.185950730584194,3.61163253862469,0.05737676987251571,0.30458519325941846,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,789697.7373046875,1044348.4392089844,981364.465576172,711964.9705810547,2066060.1552734373,2288244.3125,2131322.0258789062,2176563.486328125,888156.2966918945,2696200.427001953,82824.66579437256
TAG(48:2)_FA 18:1,-0.629771142467979,8.870852322064195,3.5961305419623386,0.05791422407071175,0.30635192026097346,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,565950.5378417969,283938.159576416,234215.1770324707,491166.0193481445,1155495.5833740234,700976.6895751953,651308.1228942871,989179.70361328125,479713.4984741211,1015523.0768737792,18222.22109222412
TAG(50:2)_FA 18:0,-0.6292003933830727,8.547405233777795,3.5897391200705897,0.05813736915639552,0.3064494423490285,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,412707.8065185547,216137.31579589844,189766.9369506836,406663.28674316406,951440.59326171875,567046.3200683594,527737.3623657227,775435.0799560547,361162.34912109375,710925.3693237305,28638.22186279297
TAG(60:5)_FA 20:0,-0.6264031440429996,8.643322900651587,3.558572729587468,0.05923865387573534,0.3111588240420204,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,439475.9061889648,247884.93649291992,197442.82899475095,439223.8696594238,617266.7226867676,971545.1656188964,808135.4798583984,704765.3746337891,419890.10568237305,636524.2713012695,24093.66175842285
Lyso_PC(15:0),-0.6130361233149789,8.548099885682149,3.411395851193447,0.06474765617445045,0.3389064380879452,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,474897.0526123047,234774.93612670896,244980.2174682617,276131.11462402344,205397.35681152344,906593.2374267578,718186.8879394531,800674.9152832031,489097.73126220703,730898.4072265625,20977.20140075684
C28:0,-0.611169403079164,11.798295286727365,3.391137418788276,0.0655477175920386,0.34117940416823744,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,FA,4162727.565383911,2058818.8248138428,2211149.5004348755,3327258.303062439,6368668.79359436,6862937.622146606,6316491.17175293,7491804.38306427,4022515.541183472,5780042.1175842285,219020.29445266724
TAG(52:6)_FA 18:0,-0.6109693557814394,8.0371534197639,3.3888749646362157,0.06563772104238635,0.34117940416823744,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,286808.28063964844,140316.8507385254,137788.25064086914,284896.6193847656,513790.1552124024,473583.03552246094,370239.2066650391,481934.1092529297,307722.45959472656,483757.3378295898,28443.24203491211
PS (40:5),0.5935878664683973,8.3466570240456,3.3814199818358475,0.06593522513653022,0.3415399032158676,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,472320.5114135742,336042.1209716797,300194.5181274414,580727.1171875,464324.2535400391,405599.447631836,310437.42224121094,424577.6450195313,276603.7546386719,427435.9488525391,40158.28271484375
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester_2",-0.6091705704021724,10.465977999386144,3.369434772102978,0.06641653834933543,0.34284675141019016,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,891883.8739013672,1270989.0354614258,1360180.2727355957,894464.9622955322,2818004.659301758,2841565.8818969727,2578812.216369629,2984571.086425781,1109499.515838623,2912879.460876465,39267.14286804199
C17:0,0.5912767811682967,10.803265964487146,3.3550143951142672,0.0670006249973658,0.34467331828541786,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,FA,1991620.5350952148,1509075.458984375,2006468.708618164,1576281.3630065918,1723266.9279174805,1301265.309326172,1631409.142578125,1738138.1675109863,1883272.5186767576,1395032.6827392578,741267.45263671875
Lyso_PE(13:0),0.5891725464912301,1.3082820155769688,3.3158278354935717,0.06861575453007482,0.3488627243277428,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,1859.700122833252,2454.040168762207,1710.7401123046875,1559.960090637207,1489.640106201172,1808.2401237487795,1680.2001190185547,1945.4601249694824,1948.3201370239256,1705.240119934082,1663.8001136779783
PE (38:6),0.5880911790722492,7.451238584933537,3.318599433712734,0.06850016196654249,0.3488627243277428,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,291954.16455078125,221169.43432617188,208541.73388671875,131043.74868774414,122128.29006958008,253125.2772216797,233025.89819335935,280192.0380859375,83949.74655151367,268749.5606689453,27466.721923828125
TAG(54:3)_FA 18:1,-0.6047711371662938,9.711791139611977,3.3219121918482415,0.06836227293345218,0.3488627243277428,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,783026.2296142578,425631.6684570313,463867.3400878906,950058.4891357422,3199394.9633789062,1071843.4765625,960920.0694580078,1299715.6665039062,710510.5114746094,1031910.5493164062,127260.46862792967
TAG(60:12)_FA 18:1,-0.6039190741944729,7.971625068371315,3.3126830639957916,0.06874716344467877,0.3488627243277428,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,251236.2581787109,134767.32931518555,138495.31170654297,312872.6051635742,452877.8123168945,489651.7360839844,493311.813293457,488560.73571777344,285335.58139038086,365389.1399536133,16510.481216430664
PS (42:11),0.5858568230572743,8.036916458394671,3.293303697673764,0.06956292471330881,0.35179780561148166,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,374912.489440918,281336.8610839844,258140.31884765625,413063.64361572266,369976.4492797852,324738.38415527344,273719.1990966797,334743.3236694336,225018.59832763672,306788.2429199219,37693.3623046875
TAG(54:2)_FA 18:0,-0.601595931936956,9.67385529470303,3.2878218031228243,0.069795556624322,0.35179780561148166,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,770701.6809082031,414103.0114746094,453742.01171875,925616.6776123048,3055513.469848633,1049436.705444336,939584.8993530272,1239034.2678222656,727714.9478759766,1038828.1479492188,121732.56970214844
Lyso_PC(15:1),-0.5992377336929438,8.638213726410855,3.262582828587256,0.07087740651634188,0.354171793320613,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,499950.6755981445,254543.5133972168,254366.1151123047,306186.90423583984,222462.05438232425,950942.2745361328,753475.8819580078,842996.6394042969,525849.729309082,771619.7590332031,24600.32174682617
PI (38:6),0.5829344656345528,7.850559761400114,3.2602960487035944,0.07097631128669599,0.354171793320613,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,100776.9266052246,273590.5001220703,337222.6078491211,443483.752746582,377851.96520996094,313545.6025390625,263397.6809082031,107909.30810546876,243020.593170166,347981.66357421875,19836.60137939453
TAG(54:5)_FA 18:2,-0.5992766417927945,8.47796729112678,3.262988924277124,0.07085985804828121,0.354171793320613,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,333241.3042602539,197725.83331298828,187848.5330810547,412147.52893066406,1378660.2623291016,479946.5505981445,398668.25213623047,542445.9403076172,289347.7601928711,476390.85290527344,48365.48333740234
PE (38:2),0.5818235641662023,7.504882929488453,3.2477693247540174,0.07152073087740342,0.35570277117432864,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,288611.8983154297,222774.5962524414,221488.6773681641,156576.2089691162,106896.28701782228,278155.3381347656,277017.94122314453,290469.87744140625,87442.72679138184,255702.0357666016,26715.561668396
PE (38:7),0.5799186438875499,7.781476562989381,3.2264138191949323,0.07245920187420593,0.35917690465459035,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,334252.8430175781,278639.1798095703,250117.10229492188,216646.8733520508,122098.22955322266,319796.06268310547,315487.8186035156,342681.2645263672,133021.3487548828,324332.36169433594,32494.102333068848
20:5 Cholesteryl ester,-0.5937027084180475,10.70371609024369,3.2038202843268664,0.07346647320717567,0.36207266516935926,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,1180285.7119293213,1487157.0840759275,1472513.1021118164,1191717.035903931,3266444.619262696,3716260.158569336,3172285.7553710938,3439907.041625977,1372025.7718658447,2935721.691833496,40848.14287948608
PS (36:2),0.5777000638440224,9.151134762025448,3.201670512396049,0.0735630947480921,0.36207266516935926,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,866823.1395263672,563998.6799316406,529736.62353515625,1015644.4921875,897848.8630371094,698945.7286376953,529353.7806396484,751548.2321777344,468100.8994140625,769619.8876953125,61074.12457275391
TAG(48:0)_FA 16:0,-0.5930700121374003,9.146995271339708,3.19709978150604,0.07376897987752476,0.36207266516935926,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,505868.296875,326644.0822753906,312243.61962890625,560058.99951171875,1198175.1518554688,871202.443359375,870452.5407714844,995488.3876953124,540877.64306640625,849730.9582519531,112665.72717285156
TAG(48:1)_FA18:0,-0.5924858841230648,8.826663463957779,3.190925015092944,0.07404810032428248,0.3622549221746761,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,542719.3671264648,280511.74087524414,231409.95703125,495200.83282470703,1112321.772277832,700358.5771484375,607270.5605773926,939285.0958251952,465198.0576171875,966161.84228515625,19568.48143005371
PSo (40:2),0.5724506268492168,7.937372722861578,3.1433040804931807,0.07623921806366794,0.3717593141410779,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,336005.0217895508,257824.3218383789,240849.7169189453,385254.2298583984,350805.48638916016,304731.0201416016,247814.6590576172,309534.3829345703,208578.01586914065,283804.5617675781,38487.68255615234
PI (30:3),-0.5855638539842173,6.745705760441573,3.1180560449029144,0.07742910415126425,0.37633561335857985,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,51319.023597717285,109444.92803955078,100171.14819335938,51084.62339019776,277982.0551147461,243580.81896972656,185508.05462646484,60061.82472991943,56158.94469451904,269478.9975585937,12583.820892333984
Lyso_PI(20:0) | PI (20:0),-0.5823584683554545,8.151954167396987,3.0848149590892753,0.07902625342914313,0.3828553442829361,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,81337.72521972656,290898.6419067383,306022.8692626953,158221.53343200684,575638.106262207,652208.5751342773,605275.6403808594,235885.27709960935,94132.32751464844,828656.0963134766,22518.121826171875
PEp (36:6),0.5645434371132088,7.615920984181875,3.056464461671565,0.08041647024751031,0.3870850673971798,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,343090.51818847656,255312.3380126953,219528.255859375,129633.20764160156,95082.30633544922,310363.4616088867,297975.92541503906,316332.6607666016,80781.52547454834,301011.57763671875,31606.522232055664
PG (28:1),0.564728468461209,9.38457957452532,3.0585574214692315,0.0803129424639566,0.3870850673971798,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PG,740757.4716796875,653425.9094238281,664480.49072265625,1110904.6435546875,918084.8942871094,747991.072265625,622314.3615722656,828995.92626953125,593748.9560546875,742109.3740234375,142358.53076171875
PE (36:0),0.5618605752063128,7.5539969338269675,3.0272806985794887,0.08187513082382222,0.39158808576122006,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,332289.48596191406,237579.31658935547,210514.4560546875,122518.49034118652,94796.14541625977,275388.6608886719,279047.0627441406,311476.8405761719,83588.1847076416,288598.8620605469,31823.54209136963
TAG(60:11)_FA 18:0,-0.5770735247797648,8.333900158213616,3.030159651112512,0.08172997420617048,0.39158808576122006,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,336503.87927246094,161991.41299438477,188975.0114440918,427706.0129699707,612389.0643615723,642772.4035339355,622677.7576904297,619089.2099609375,387054.03302001953,465592.0189208984,11866.060844421389
PGo (40:2),0.5612702338558198,7.808544809942666,3.0208972905677456,0.08219797515980352,0.3918801554593181,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PG,293947.1576538086,228868.9769897461,228410.9158935547,349599.84356689453,322613.05432128906,277763.58221435547,215144.69580078125,286463.89923095703,203073.09301757807,244731.47595214844,37260.16223144531
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester_2,-0.5719780992748232,10.180461464434222,2.977934447374537,0.0844069285900466,0.4011338796803167,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,853634.3922119141,1072148.2783203125,1006286.2724609376,705245.588684082,2037224.7944335935,2290665.289794922,2097052.1955566409,2198090.9572753906,819131.1392211914,2698124.3142089844,74475.86528015137
TAG(58:1)_FA 20:4,-0.5712523842961471,7.7187797315613595,2.9704424316742006,0.08479865982448077,0.40172023340901175,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,224866.7763671875,118713.12719726562,113191.2094116211,246495.15817260745,402655.50790405273,409023.354309082,347024.4302978516,394848.8068847656,196874.6350708008,392881.9114379883,18581.64144897461
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester",-0.5698313005542553,10.47505222030331,2.956045539380284,0.08555695230748114,0.4040339356602501,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,916322.8885879515,1283384.6698608398,1359008.1305541992,989100.5520782472,2827588.4938964844,2836454.044311523,2569347.315124512,2974549.9127197266,1081618.6657104492,2929759.022216797,40736.10290145874
TAG(60:3)_FA 18:0,-0.5680623375543743,8.60190007483408,2.9380250688009255,0.08651645436994519,0.40728028991134574,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,302771.54064941406,194133.8119506836,239544.6992797852,571277.7373046875,631301.8030395508,689648.4932556152,673007.5036315918,691821.3533325195,329077.74435424805,1003980.8654785156,26903.1618347168
PEp (16:0),-0.5664964253244168,8.05729054514883,2.9221224498405722,0.08737286950627852,0.4100225255514074,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,323743.61071777344,187420.29345703125,176126.49337768555,162663.37030029297,348180.6445770264,544896.7216796875,555854.1002197266,520765.4954223633,231288.87971496585,445647.4672241211,30877.641830444336
"PIo (34:1), PIp (34:0)",-0.564448377437745,8.298516419792245,2.9014318667032057,0.08850090640340286,0.41401830276841894,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,84016.82513427734,382594.9256591797,306717.6639404297,137298.7703552246,865062.24169921875,659880.2336425781,733299.82470703125,124806.16897583008,183457.21044921875,618000.4035644531,32186.68197631836
CerP(d18:1/26:1(17Z)),0.5450964991126104,3.5133982466113616,2.844016043259188,0.09171472494894178,0.4226668039133684,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,8268.140617370605,4974.40034866333,4638.660308837891,5812.200420379639,5623.36043548584,5293.44038772583,4079.140293121338,5100.200351715088,7202.420543670654,4682.760292053223,11089.920539855955
Lyso_PI(22:2) | PI (22:2),-0.5601062340583532,6.900438080153248,2.8576554418104934,0.09093996026704579,0.4226668039133684,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,46519.04325866699,125360.57119750977,118036.06997680664,45749.94340515137,260737.5978088379,275825.58029174805,221868.7357788086,93921.38703918456,44841.343338012695,283660.5830078125,19027.34147644043
PEo (34:1),0.5436934778190071,6.883272781596877,2.8333425657910993,0.09232601528368167,0.4226668039133684,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,195705.9127807617,152616.18908691406,143972.3709716797,56632.50407409668,68429.26449584961,168615.0717163086,158902.79119873047,202719.2333984375,41393.52241516113,200980.9534912109,21920.24157714844
TAG(54:2)_FA 16:1,0.5448483080190187,8.104754271074158,2.845579376295973,0.0916255596385368,0.4226668039133684,4,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,340199.30096435547,217037.6740722656,233032.4937133789,696843.2216186523,479468.9916381836,360367.5651855469,259634.8775024414,362044.1862792969,267869.8992919922,320405.7609863281,19216.16149902344
