Lipid,Class,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0145,AK0164,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PI(15:1) | PIp (16:0),PI,1004434.6467895508,1398021.5407714844,1065425.3655700684,695452.1949920654,454940.55222320557,1162094.3230895996,977511.128326416,818054.275390625,1000171.7020568848,376074.61890411377,49862.163146972656,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(16:0) | PI (16:0),PI,772992.8623046875,902348.1949462891,661559.1950683594,433629.35931396484,287078.8777770996,914604.0748901367,672046.4495239258,662795.7486572266,749841.618347168,245846.5094985962,42250.622970581055,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(16:1) | PI (16:1),PI,1111705.0596923828,1424801.0845336914,1128741.8103027344,711346.6127471924,572712.4025115967,1548550.984008789,1309712.263244629,1067884.6224365234,1533554.398010254,453285.58361053467,63294.15386199951,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(17:0),PI,5369659.628417969,7967135.540527344,6816435.810546875,3221726.1701049805,4191311.7521972656,8393237.952148438,5025359.862792969,6843751.3662109375,12512243.208496094,3118459.210571289,86287.10681152344,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(17:1) | PIp (18:0),PI,636642.0167643229,667696.3662312826,503381.0571695964,325039.2324625651,221973.36186218262,700611.4676920573,481770.3959757487,608564.0599365234,614782.6199849447,185582.1471303304,29973.7953898112,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(17:2),PI,540167.7227783203,530907.3316650391,394384.90881347656,252681.93310546875,192077.95315551758,495710.95404052734,423250.7311401367,535978.4350585938,484995.27404785156,143704.6112060547,39236.782455444336,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(18:0) | PI (18:0),PI,993892.7741699219,962173.8634643555,734404.0046386719,397459.51290893555,302202.0618362427,846581.5510864258,617899.389465332,1102345.719116211,846742.3343505859,271531.9702911377,56037.164154052734,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(18:1) | PI (18:1),PI,615374.9182739258,820022.7747192383,586917.0727844238,401432.4334716797,274890.5878982544,622943.1081237793,439397.4616699219,1122612.1793823242,486600.614654541,197121.29362487793,34052.90221786499,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(18:2) | PI (18:2),PI,495276.4364013672,617232.830291748,460474.4444580078,304180.1771774292,205431.38515472412,511945.1662597656,372925.09689331055,773912.6291503906,415441.9866027832,136578.89058685303,30971.782108306885,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(18:3) | PI (18:3),PI,283529.892868042,293631.6019744873,245251.06085205078,127308.72925186157,114997.37015533447,291758.8794250488,216980.04586791992,248782.7465209961,273452.45809936523,100284.06741523743,25169.041618347168,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(18:4) | PI (18:4),PI,216520.25616455078,242373.0177001953,197821.61682128906,103593.79674911499,64405.62487030029,232837.40676879883,237947.81649780273,182472.63342285156,212011.39337158203,56839.4140625,23916.831607818604,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(19:0),PI,595738.5455322266,583665.8471679688,539422.2215576172,241741.2387084961,199749.89642333984,581049.4770507812,459050.69287109375,634394.6940917969,586011.5991210938,198016.85522460938,373484.40856933594,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(19:1),PI,513999.1901855469,526354.9196777344,441784.8984375,237176.58123779297,181325.8120727539,483845.2041015625,486569.2346191406,423646.12841796875,485749.7795410156,147457.77249145508,57349.964416503906,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(20:0) | PI (20:0),PI,582243.8800964355,661702.492401123,609932.4143066406,235222.3874359131,90209.57670593262,837873.9328613281,553581.8668823242,506467.26092529297,587222.3606567383,71355.51461791992,21367.891578674316,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(20:1),PI,449649.8916015625,482204.43603515625,396791.2478027344,170050.53009033203,94684.20767211914,519645.5002441406,453695.03662109375,414838.7717285156,463348.4541015625,86415.60577392578,60406.064208984375,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(20:2) | PI (20:2),PI,565557.0032043457,626431.9275512695,488921.36669921875,230748.39492034912,112127.67725753784,672627.7300109863,483048.42263793945,448648.00396728516,596362.5408325195,80974.32571029663,20973.091373443604,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(20:3) | PI (20:3),PI,232494.95767211914,254321.4370727539,205987.47207641602,97022.37646865845,58485.853534698486,253844.9454650879,211351.78273010254,200786.84503173828,237564.2061920166,41634.323181152344,24866.311681747437,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(20:4) | PI (20:4),PI,200061.95652770996,229480.19508361816,174070.64453125,86579.16509246826,58263.18369293213,216546.64471435547,192621.21487426758,174201.87294006348,194742.7562866211,45740.09292602539,18790.161170959473,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(20:5) | PI (20:5),PI,186132.61227416992,226823.95666503906,190860.3731842041,93937.91683959961,72155.11514282227,218744.64498901367,251950.9969482422,173859.44204711914,198894.66275024414,58860.96406555176,31524.69221496582,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(21:0),PI,367333.7471923828,348141.3427734375,276674.0417480469,101697.46588134766,73478.80578613281,302147.1062011719,274601.7996826172,273784.87890625,311457.0626220703,65244.90478515625,41685.243072509766,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(22:0) | PI (22:0),PI,785805.7387695312,594483.8947143555,496393.0335083008,219923.1957397461,122816.79025268555,900329.2217102051,530849.1203613281,574515.3980102539,760145.3817749023,173853.47143554688,52448.72348403931,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(22:1) | PI (22:1),PI,422149.08435058594,402872.0709838867,334870.1826171875,110190.05847930908,77148.69552612305,461554.54180908203,370833.59771728516,336536.32989501953,419239.11920166016,62764.324882507324,31806.232124328613,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(22:2) | PI (22:2),PI,260915.8976135254,275781.81230163574,222920.09465026855,76362.32567596436,48089.653717041016,286612.3226928711,287334.7788543701,223594.99407958984,275286.46952056885,40149.642795562744,18286.58126449585,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(22:4) | PI (22:4),PI,511274.58807373047,615499.6025238037,589610.8586730957,98956.82663345337,62016.81463623047,484886.6148529053,545135.5703582764,416733.90228271484,512518.6635131836,54940.633850097656,17331.451148986816,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PI(22:6) | PI (22:6),PI,317527.8952331543,326390.2776489258,289626.62048339844,104201.84727096558,57260.983795166016,296662.18243408203,284172.0329284668,263841.7484741211,291509.98040771484,52367.543701171875,29463.211952209473,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(12:0) | PS (12:0),PS,108397.54782867432,3877.6203002929688,91664.54537773132,82653.6155796051,64830.314453125,79222.83519935608,119977.27778244019,52877.65334701538,54456.90425491333,24513.761560440063,15847.381015777588,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(13:0) | PS (12:0),PS,2052.6101455688477,2258.200159072876,2040.3801383972168,2351.4401569366455,1747.7701244354248,1889.6701412200928,1950.960147857666,1942.280138015747,2157.2501544952393,2282.5201625823975,1963.1001510620117,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(14:0),PS,2731.460163116455,4651.680347442627,2589.22017288208,4403.260326385498,2571.8201789855957,3621.980270385742,2427.400161743164,3062.220199584961,3755.760265350342,2554.7802085876465,1648.1201210021973,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(14:1) | PS (14:1),PS,2825.5702018737793,2925.1802139282227,2680.7701892852783,2682.7201976776123,2353.020149230957,3033.9402046203613,2614.6201972961426,2390.1601581573486,2740.6301822662354,2386.290174484253,1737.3601303100586,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(15:0) | PSo (16:0),PS,719285.6684570312,818948.9794921875,678816.8176269531,776489.1628417969,574952.0122070312,713649.4904785156,630015.0529785156,671140.92578125,719445.9606933594,517272.2744140625,225310.72705078125,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(15:1),PS,925355.4290771484,1308260.9807128906,987947.8395996094,1165930.8322753906,757077.6256103516,1025674.1375732422,809855.2952880859,1007142.5256347656,943881.7326660156,646873.2110595703,274597.2392578125,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(16:0) | PS (16:0),PS,714260.5256958008,677120.9119567871,692522.486541748,679523.5794067383,455747.10458374023,505329.80938720703,536623.7684631348,709723.4806518555,593395.9685668945,405215.5363769531,54320.96401977539,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(16:1) | PS (16:1),PS,629518.538269043,719560.4736938477,539455.9147338867,643702.3530883789,438843.4438171387,572962.1270141602,498289.64685058594,675738.1752319336,603836.0601806641,374731.59185791016,55918.04412841797,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(17:0) | PSo (18:0),PS,3151032.519856771,3548493.990234375,2698997.24609375,2624785.8587239585,2181317.630859375,1941418.6057942708,2768527.083658854,2987671.585611979,2538828.1803385415,1693485.6871744792,409031.8564453125,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(17:1) | PSp (18:0),PS,618611.8944091797,614826.0481567383,455382.24978637695,575584.4788818359,411290.918548584,512703.8949584961,372365.09701538086,716715.2606811523,537972.1868896484,349731.9468383789,47152.6535949707,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(17:2),PS,689441.5091552734,780882.5384521484,572480.9342041016,682391.0377197266,479773.4197998047,610642.6170654297,471170.1873779297,814512.23828125,656902.3974609375,434757.1571044922,70314.6654663086,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(18:0) | PS (18:0),PS,453081.2105102539,444094.8132324219,282740.6208496094,384254.1390991211,293411.0703125,362184.62408447266,254241.7064819336,508375.5402832031,370727.6478881836,319387.6605834961,90896.9066772461,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(18:1) | PS (18:1),PS,440383.4962158203,474232.6117858887,350269.00469970703,433400.145904541,301077.5714111328,394390.3070373535,292518.3689880371,475257.7510986328,387761.6803588867,275936.13192749023,52680.07376098633,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(18:2) | PS (18:2),PS,431886.3992919922,489053.75244140625,362017.8029785156,447968.4894104004,291391.1679992676,415939.87673950195,313017.4115600586,458747.01904296875,419911.0712890625,254404.80487060547,44311.30294799805,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(18:3) | PS (18:3),PS,504069.32830810547,516262.93103027344,419850.2614746094,497904.30938720703,300758.7629394531,487178.46154785156,336846.08224487305,506758.9066467285,487215.9913330078,272351.1781311035,44093.22315979004,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(18:4),PS,906884.5000305176,910177.695098877,982106.5227966309,950731.572845459,259127.75970458984,911585.2554321289,811029.7635803223,1070382.7324829102,931201.5440063477,237904.36520385742,46651.42346191406,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(19:0),PS,281896.97998046875,309416.9831542969,234416.197265625,275406.8210449219,204500.47564697266,255756.1953125,211703.71618652344,283030.5595703125,252878.8731689453,186196.95373535156,161312.19189453125,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(19:1),PS,321987.88134765625,352637.0888671875,251387.7803955078,328699.0584716797,216099.35247802734,307809.5625,252249.33544921875,327592.041015625,309075.80139160156,192292.9783935547,57070.56396484375,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(20:0) | PS (20:0),PS,238757.69561767578,246211.53491210938,194990.59323120117,232426.70336914062,159032.24072265625,234173.74780273438,187717.32318115234,218220.9373779297,228907.94525146484,150691.76000976562,61520.64419555664,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(20:1) | PS (20:1),PS,332509.32373046875,342127.8543701172,277629.33044433594,326244.52587890625,243304.14721679688,319112.05334472656,270150.58056640625,331540.66247558594,333790.29345703125,244039.318359375,118670.87866210938,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(20:2) | PS (20:2),PS,351190.69302368164,334272.13360595703,283862.5506286621,317367.6430969238,199601.4255065918,302191.55017089844,219895.2770690918,325709.70263671875,357621.7651672363,178935.4624633789,42733.933044433594,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(20:3) | PS (20:3),PS,327288.1141052246,311424.6145324707,258664.11798095703,307645.5331726074,185150.31329345703,306824.7315673828,212178.48583984375,321773.01849365234,323463.13189697266,171915.48233032227,43523.933502197266,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(20:4) | PS (20:4),PS,222290.88717651367,236834.62420654297,182069.59211730957,235315.15698242188,134433.78924560547,234384.22955322266,164546.73220825195,198085.1159362793,215939.1962890625,123192.70802307129,36960.64276123047,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(20:5) | PS (20:5),PS,143186.75103759766,158407.52270507812,138868.56958007812,157709.841796875,116250.0786743164,142473.16998291016,152894.5213623047,138217.88018798828,145778.08056640625,106358.8076171875,71528.88507080078,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(21:0),PS,222517.97631835938,227640.81311035156,185092.5115966797,215027.25744628906,156606.650390625,209016.37536621094,182351.75354003906,198269.63635253906,215679.03955078125,150182.2105102539,55159.06396484375,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(22:0 | PS (22:0),PS,307467.1588745117,261020.28936767578,218638.05548095703,281512.46936035156,192240.6134033203,333285.81915283203,223045.21459960938,244374.40643310547,292107.64111328125,180550.35321044922,84606.93560791016,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(22:1) | PS (22:1),PS,266021.25997924805,262271.6947937012,206094.91232299805,264816.54876708984,172306.03448486328,258960.69702148438,191175.30241394043,272535.73806762695,246443.24853515625,155953.88229370117,35492.0725402832,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(22:2) | PS (22:2),PS,370196.9290161133,358130.25567626953,274660.20040893555,340601.83474731445,213945.84536743164,346466.87615966797,294733.30728149414,344843.3857116699,377896.8652648926,208582.41256713867,43140.40295410156,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(22:4) | PS (22:4),PS,201105.50268554688,213579.52536010742,184295.04315185547,209618.56481933594,147050.17071533203,193189.02368164062,174267.0835571289,194780.5818786621,199177.3819580078,126505.63778686523,54467.58386230469,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_PS(22:6) | PS (22:6),PS,221238.07470703125,204413.25512695312,167823.4226989746,203568.47518920898,155227.14068603516,251412.31610107422,181389.2326965332,182508.67196655273,210753.2351989746,143543.36889648438,54104.603759765625,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_Sphinganine-1-phosphocholine,SM,92287.12622070312,494736.24157714844,389087.36279296875,439625.57421875,279254.62072753906,370351.1096191406,370613.06481933594,340533.0895996094,398684.8392944336,230537.79418945312,41027.84265136719,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
Lyso_Sphingosine-1-phosphocholine,SM,97922.78625488281,503164.41760253906,417398.00231933594,446027.7608642578,290163.9992675781,403258.4313964844,402099.7839355469,353933.94299316406,400177.63317871094,245500.1766357422,38499.72268676758,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
O-(11-carboxyundecanoyl)carnitine,CAR,2261819.7849121094,1428583.451599121,1602066.4556884766,1937152.8854980469,1786530.9425048828,3834011.3232421875,1822466.5250854492,1826984.2771606445,2268846.514404297,2011933.0327148438,126964.78916168213,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
O-(13-carboxytridecanoyl)carnitine,CAR,1673617.694946289,1308543.5449829102,1237676.9270019531,1662664.6729125977,1354481.6280517578,3354728.3408203125,1531802.4368286133,1303397.8352050781,1586362.5034179688,1309095.4735717773,148203.68967819214,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
O-(17-carboxyheptadecanoyl)carnitine,CAR,1797572.3793945312,1228290.7824707031,1194125.823852539,1580914.3081054688,1297134.1575927734,3083917.2548828125,1252655.9416503906,1400390.738647461,1404002.06640625,1360204.2805175781,309643.52238082886,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
O-arachidonoylcarnitine,CAR,1410469.4143066406,1132724.986328125,1084012.9128417969,1524423.51953125,1176927.6298828125,2899776.7998046875,1139910.0646972656,1279831.3889160156,1206460.6065673828,1209762.47265625,287038.3798828125,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
O-behenoylcarnitine,CAR,1113043.6443481445,969829.0522880554,898197.4420166016,1107800.9922866821,926988.4163360596,2254128.334503174,953468.6462364197,928811.4004516602,1009516.4719924927,871212.1208953857,145849.7101173401,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
"O-oleoylcarnitine, Elaidic carnitine",CAR,4414064.373779297,3328591.1708984375,3426781.98046875,4009535.6228027344,4407352.1142578125,8433699.83203125,3214902.0576171875,3751924.938720703,3531222.8725585938,4466181.607177734,1027604.6534309387,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",CAR,1531898.8381347656,1070480.3251342773,1132329.7536010742,1408913.8125610352,1121014.5402832031,2798802.861328125,1221715.8950195312,1100129.718383789,1433506.9295654297,1066111.3371582031,147515.65116119385,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (30:0),PC,438293.1311645508,1300541.3227539062,1608766.3220214844,1606754.9614257812,1030305.3304138184,1358739.1823730469,1461978.158630371,1820873.2673339844,1339226.3291625977,797878.0631103516,53974.70413208008,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (30:1),PC,488285.6422729492,1335041.5916137695,1643705.543762207,1594631.068359375,1040389.4164428711,1359101.3790283203,1478124.0493164062,1860401.3231201172,1344290.3977050781,805689.653503418,46948.343841552734,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (30:2),PC,503157.01794433594,1355313.2774658203,1692512.3134765625,1635286.0673828125,1070662.6434326172,1391847.0085449219,1511108.3485107422,1896992.5870361328,1364407.5590820312,817809.3168945312,45792.62268066406,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (32:0),PC,732898.8688964844,1517259.9380493164,1711808.3029785156,2036627.2570800781,1470933.6778564453,2094068.1247558594,2016260.3009033203,2634014.7017822266,1598458.1311035156,1740062.1936035156,31963.282348632812,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (32:1),PC,765304.0653076172,1505209.5285644531,1716691.2541503906,1973187.81640625,1469355.8887939453,2086780.560546875,1987075.4718017578,2664439.4708251953,1566100.529663086,1716605.916015625,30584.482391357422,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (32:2),PC,815828.8995361328,1506915.349243164,1692060.0845947266,1995818.9895019531,1474620.7512207031,2097074.4287109375,2002133.1787719727,2650151.3848876953,1586910.605895996,1713305.4525146484,29463.122344970703,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (32:3),PC,794215.1733398438,1523044.1447753906,1697626.4278564453,1974368.0383300781,1464316.3035888672,2044261.4041748047,1961485.0789794922,2644561.5958251953,1562166.9021606445,1696929.3129882812,30471.70233154297,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (32:4),PC,648552.5858154297,1391360.5760498047,1548273.765625,1792490.548828125,1333772.2020263672,1778398.5993652344,1734827.6170654297,2354582.8555908203,1377742.5989990234,1495562.2651367188,30874.52215576172,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (32:5),PC,672532.8724365234,1529845.1483764648,1928915.4044189453,2001238.8459472656,1349291.8978881836,1769673.6257324219,1810439.6300048828,2423418.2403564453,1575737.3009643555,1355193.6573486328,29176.382049560547,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (34:0),PC,1545344.667175293,1874007.826171875,2237009.279296875,2508824.7802734375,1742564.2518310547,2441810.737060547,2316965.523864746,3831806.577392578,1848333.7373657227,3103933.510498047,35068.68243408203,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
PC (34:1),PC,1578220.143737793,1825510.5382080078,2280124.7309570312,2436535.9997558594,1684037.2819824219,2387233.8012695312,2232294.9916992188,3874880.1256103516,1816527.2657470703,3046089.520263672,32350.022369384766,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy,6,4,Blank-1x
