Lipid,Class,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0145,AK0164,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
"Cer(d14:2(4E,6E)/18:0(2OH))",Cer,103769.64706420898,105628.8680038452,103820.38746643066,90520.64671707152,125593.48889923096,71746.28495025635,100747.76649856567,79675.1250038147,97914.74699783324,116825.24835968018,14287.901069641111,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",Cer,102087.3865737915,117395.94933700562,109887.52821731567,94231.30699157716,128088.60913848875,82422.18603134155,113261.52809524536,90607.166015625,104934.10794067384,119844.18621826172,14161.921016693115,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,101549.88738250732,111585.12856674194,108081.5472946167,97890.12689590454,137038.33068847656,83484.42445373535,93159.16664886476,89483.0058517456,106866.1282119751,119500.52767181396,14362.621101379396,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",Cer,113235.1268157959,132639.5699119568,130183.30993270874,115408.92804718018,151745.56939697266,101636.00553131104,139539.0499420166,104375.46765518188,137520.5090827942,140958.93070220947,16032.781135559082,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,125015.18925476074,137896.81056976318,144566.2098083496,119709.78666305542,162236.93026733398,98023.76708602904,138015.96765899658,122319.66807937622,125433.96891021729,145361.8895149231,14277.061027526855,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",Cer,140439.53021621704,144074.4098892212,123120.00915527344,114293.26847457886,156888.25231933594,124176.4081878662,168801.23163604736,108160.46825408936,144588.1300125122,154666.28903198242,21690.64157104492,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cer(d14:2(4E,6E)/24:0(2OH))",Cer,99573.78666687012,124038.78857421876,100892.86756896973,89464.18599319458,126429.4690475464,77535.66688919067,146401.77108764648,90975.36604309082,102395.40769958496,125421.24992370604,20942.22151947021,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",Cer,299923.6018066406,255387.91590881348,236360.5173034668,233031.5940093994,380034.9264526367,243380.7336769104,268953.9384765625,227302.39352416992,278794.8605041504,399497.830444336,65333.78467559815,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cer(d16:2(4E,6E)/24:0(2OH))",Cer,207029.21661376956,257928.0015106201,235994.0997314453,212523.2148742676,308959.6213989258,164541.85274505615,231781.1549682617,201263.4933319092,229088.6943359375,283192.8006591797,50378.10359573364,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/14:0),Cer,4578.800338745117,3985.70027923584,4381.440330505371,3975.100280761719,5284.520385742188,4624.760311126709,5327.360363006592,4450.260280609131,4303.880298614502,4569.320327758789,3531.0002479553223,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/16:0(2OH)),Cer,7139.540573120117,6734.520435333252,5816.340351104736,6804.960475921631,8343.320610046387,6831.600482940674,8594.580642700195,6297.100444793701,5426.700416564941,7126.800582885742,3533.820243835449,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/16:0),Cer,21526.56137084961,17374.961311340332,15764.521183013916,15648.021301269531,49951.92360305786,16740.381103515625,27500.141815185547,17146.421142578125,17778.70115661621,23700.581497192383,4134.400283813477,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/18:0(2OH)),Cer,5446.980350494385,4507.020313262939,4844.180309295654,4717.180309295654,5959.360412597656,4810.3603439331055,6532.040508270264,4470.960311889648,4648.380336761475,5772.120403289795,3569.9002647399902,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/18:0),Cer,28620.66227722168,33102.50246810913,19010.32109069824,32703.26181793213,64741.80530548096,39938.982959747314,50502.84390258789,25703.362098693848,24347.76180267334,38937.52300262451,3607.240249633789,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/20:0(2OH)),Cer,5342.380386352539,5185.460376739502,5100.3803787231445,4546.420314788818,7957.060604095459,4694.920330047607,7423.300514221191,5937.9404220581055,4512.840354919434,6054.280422210693,3783.120265960693,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/20:0),Cer,5413.74040222168,6021.080371856689,5159.660388946533,4831.900379180908,6663.000461578369,4909.560344696045,7031.200485229492,5057.720336914063,4768.860366821289,5928.920375823975,3553.860244750977,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/22:0(2OH)),Cer,5784.160430908203,5114.580360412598,4879.260345458984,5141.520362854004,6937.260524749756,4760.420314788818,7844.7405128479,5265.940391540527,5535.100402832031,5458.020370483398,3723.94026184082,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/22:0),Cer,6981.580539703369,5521.160373687744,5399.580379486084,6133.800437927246,8499.420673370361,4759.560352325439,8911.680641174316,6770.000480651856,5883.2803955078125,6189.300495147705,3717.940288543701,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/24:0),Cer,7758.340557098389,5579.680370330811,5288.380390167236,6024.44038772583,8357.280689239502,6652.86039352417,9897.760654449465,4801.840354919434,6753.50044631958,6139.400417327881,3560.5202674865723,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/26:0),Cer,5696.760398864746,5055.84033203125,4586.620315551758,5006.480312347412,5737.280387878418,4258.000331878662,7768.6805419921875,4694.6803550720215,4781.760360717773,5271.600368499756,3599.3002548217773,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/h24:0),Cer,9806.360626220703,5864.660419464111,6334.300483703613,6146.460517883301,8396.480571746826,8194.960628509521,10377.440788269045,6440.700454711914,7261.540508270264,7154.840465545654,3490.580276489258,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:0/h26:0),Cer,5100.96036529541,4147.220317840576,4382.940307617188,4241.880313873291,6758.940444946289,4186.880283355713,6780.82043838501,4144.760284423828,4435.380298614502,5195.82035446167,4269.020305633545,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/12:0),Cer,7074.100547790527,5052.480331420898,5541.200401306152,6203.9604568481445,8709.720649719238,4875.420356750488,7736.500553131103,5853.420421600342,4666.560333251953,6609.400459289551,3502.6002502441406,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/16:0),Cer,29764.52241134644,32681.74239730835,31265.62270355225,25843.002075195312,89269.34510421753,31516.141899108887,21050.001831054688,20226.401390075684,33617.94189453125,41140.842487335205,5493.520320892334,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/18:0),Cer,23409.301609039307,63382.98434448242,44351.04386520386,50301.58347320557,114944.5061264038,82409.22528076172,26516.12226867676,19645.62154388428,48877.88250732422,51203.003688812256,3574.840259552002,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/18:1(9Z)),Cer,22533.64161300659,57608.44382095337,42759.70289993286,47108.52322387695,112077.63040542604,77266.54510498047,24061.481742858887,19478.68137741089,44383.58297729492,45685.64277648926,3572.0602531433105,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/20:0),Cer,8328.820594787598,7863.040512084961,7647.360534667969,5793.180400848389,11943.380702972412,6974.860462188721,10464.540725708008,6475.060474395752,6923.000511169434,7728.040500640869,3565.1202392578125,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/22:0),Cer,14630.520965576172,10083.740592956545,10422.940677642822,9762.160739898682,17163.661209106445,7567.260562896728,17589.68130493164,10100.720798492432,8899.700611114502,10014.58081817627,4342.320339202881,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/24:0),Cer,11890.820739746094,7465.300533294678,7683.700580596924,6862.700519561768,11698.960941314695,8308.400653839111,13210.920749664308,7385.800559997559,7436.300586700439,7511.120468139648,3578.9202613830566,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/24:1(15Z)),Cer,9298.120685577393,6902.940525054932,6525.100471496582,6360.180408477783,8409.68059539795,5796.720409393311,10010.980766296389,6387.160491943359,6909.3005447387695,6979.820419311523,3519.160255432129,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/26:0),Cer,7828.140518188477,6766.460483551025,6228.500411987305,5879.160369873047,7170.220581054688,5484.400390625,9489.50076675415,6211.780429840088,5947.640430450439,7038.280521392822,3988.48030090332,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/26:1(17Z)),Cer,9603.160625457764,6734.680469512939,6623.920459747314,6226.300441741943,9878.8205909729,6638.8204345703125,9380.400604248049,7244.5205154418945,7705.060512542725,7089.660572052002,3691.4802780151367,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:1/2:0),Cer,4005.640293121338,3757.100284576416,3737.980293273926,3614.040260314941,4204.900268554688,3586.540256500244,3747.7802734375,3665.340240478516,3596.7602767944336,4059.0202980041504,3421.360244750977,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:2/14:0),Cer,6270.380470275879,7244.460536956787,6191.820430755615,5309.920398712158,9619.120700836182,4683.880340576172,6302.020427703857,4793.880321502686,5322.940399169922,7472.080474853516,3615.840267181397,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:2/16:0),Cer,13808.541015625,9683.400638580322,10868.800804138184,11003.4807472229,21645.041675567627,9841.740669250488,14640.200973510742,17363.401481628418,10987.920921325684,17666.06143951416,3684.100280761719,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:2/18:1),Cer,17137.781135559082,15650.601131439207,12971.900875091553,13706.601104736328,26574.54211425781,19004.88126373291,13301.181015014648,13093.24090576172,14180.90097808838,17195.241508483887,3670.640254974365,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:2/20:0),Cer,7836.300537109375,11238.880805969238,8664.820613861084,9185.100708007812,13204.94107055664,8108.960529327393,7481.620487213135,7290.32052230835,9053.620670318604,8728.400619506836,3652.1402473449702,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:2/20:1),Cer,9576.28074645996,11553.740699768066,9364.300659179688,9770.480628967283,13974.920959472656,7778.020606994629,6785.900478363037,7475.860527038574,8148.940608978271,10185.360721588137,3516.360248565674,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d18:2/22:0),Cer,10402.120803833008,14824.981128692629,12816.540840148926,12682.360958099363,17252.141151428223,9433.920680999756,9745.320720672607,8759.6005859375,11335.46082687378,13402.240909576416,4072.640281677246,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d20:0/26:0(2OH)),Cer,70630.22485733032,24407.621559143063,78771.12669754028,568625.2210197449,494345.7305030823,124804.72968673706,47042.62385940552,36811.48260116577,934894.2044754028,190485.75704956052,11815.660804748535,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(d20:0/26:0),Cer,122976.50982284546,21008.941318511963,64888.283515930176,897382.4204978943,972553.6929969788,22905.54180145264,12331.600761413574,41083.24278640747,8932.380596160889,244944.81497573853,3579.960254669189,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(t18:0/16:0(2OH)),Cer,8192.680583953857,10100.900688171389,8726.480609893799,10622.18073272705,18067.00126647949,6908.560508728027,7234.48051071167,18293.061210632324,9322.280643463137,15268.821044921877,3632.020252227783,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(t18:0/18:0(2OH)),Cer,6127.060443878174,5566.220409393311,6449.300476074219,5493.120372772217,10643.920879364014,6062.740455627441,5322.1003341674805,5159.860374450684,5816.420383453369,5926.220371246338,3497.1202697753906,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(t18:0/20:0(2OH)),Cer,7116.7005043029785,5693.400424957275,6556.300514221191,6061.700386047363,12915.060813903809,6542.200546264648,6439.480453491211,5296.620372772217,5718.460403442383,7387.200477600098,3679.1402587890634,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(t18:0/22:0(2OH)),Cer,7173.120525360107,5806.520404815674,5522.460380554199,5411.860378265381,12065.320938110352,6261.800457000732,6026.360404968262,5066.840358734131,5957.460422515869,6071.120445251465,3512.600246429444,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(t18:0/24:0(2OH)),Cer,9710.380645751951,8070.860546112061,7586.880500793457,8891.520622253418,18844.601234436035,7246.360439300537,7779.720565795898,7380.100456237793,9029.500560760498,8763.400657653809,3548.1802406311035,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(t18:0/26:0(2OH)),Cer,10586.800743103027,12692.780986785889,30666.9022064209,225540.09686279297,276953.3325691223,15254.46109008789,7124.720485687256,20583.52146911621,5092.140342712402,84920.7845993042,3491.180248260498,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cer(t20:0/26:0(2OH)),Cer,1856937.534576416,1669103.9911499023,1432894.1043701172,1469962.440246582,2277613.4079589844,1071563.0387878418,2889587.844848633,1543073.356399536,1515577.6712036133,1864518.5993652344,70673.0450668335,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:0/16:0),Cer,5785.160442352295,5560.400405883789,4958.080371856689,4648.260318756104,8245.520656585693,5519.800399780273,7617.480556488037,6472.740459442139,5332.880359649658,6116.460437774658,3842.6802520751953,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/12:0),Cer,20537.161876678467,61514.42460250855,38701.44205856323,47325.42292404175,111983.40600204468,77626.44487762451,20406.62146759033,19951.20126342773,51436.82389831543,51188.56448364258,3562.3002586364746,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/14:0),Cer,9966.08067703247,9004.720611572266,7684.180549621582,8039.740547180176,12691.980976104736,7531.100635528564,11060.660831451416,6412.000511169434,7444.540546417236,8092.040565490723,3557.3802528381348,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/16:0),Cer,9585.040691375732,8889.440536499023,8248.420581817627,6964.84049987793,12876.820960998535,6663.72049331665,12125.500793457031,7816.120468139648,7089.900482177734,9189.720668792725,3982.9202880859375,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/18:0),Cer,8415.78063583374,6531.680450439453,6636.660457611084,5590.460414886475,9038.080612182615,5458.240425109863,9651.460605621338,6438.740447998047,6892.72049331665,6253.8604736328125,3522.860244750977,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/20:0),Cer,14133.221000671389,6797.900424957275,7319.500511169434,7806.920509338379,12372.8009223938,8038.500522613525,13100.620990753174,7458.4404945373535,8587.180618286133,8358.140602111816,3445.2002449035645,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/22:0),Cer,6291.620498657227,4924.320369720459,5681.480422973633,4745.460315704346,8780.060585021973,5220.380390167236,8423.560562133789,5368.6203536987305,5426.280414581299,6469.040424346924,4026.920295715332,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/24:0),Cer,6348.460502624512,5098.620372772217,4568.060317993164,4437.040336608887,6672.680446624756,4140.560302734375,7056.500556945801,5801.780364990234,4988.900352478027,5360.360355377197,3477.780258178711,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/24:1(15Z)),Cer,5647.220405578613,5208.660343170166,5517.88041305542,5522.160373687744,7005.960430145264,4906.820388793945,7574.580612182617,5250.84037399292,4960.660358428955,4675.400318145752,3529.4202613830566,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/26:0),Cer,6724.020496368408,4556.34033203125,4798.960353851318,4893.02033996582,7706.840591430664,5057.560363769531,7691.600532531738,4859.200325012207,4782.640335083008,5732.120410919189,9914.12078857422,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/26:1(17Z)),Cer,5623.36043548584,5293.44038772583,4079.140293121338,5100.200351715088,7202.420543670654,4682.760292053223,7165.040523529053,4620.220336914063,4564.260311126709,6553.660423278809,11089.920539855955,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/2:0),Cer,4369.260318756104,4287.340312957764,3661.480270385742,3822.460273742676,4123.500308990479,3696.700263977051,4030.760269165039,3909.7402725219727,3780.520278930664,4033.720268249512,3441.740245819092,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
CerP(d18:1/8:0),Cer,6176.220413208008,5241.460380554199,5692.500381469727,5402.280406951904,7349.400577545166,4782.640312194824,6296.520408630371,6267.080467224121,4890.740348815918,6090.540412902832,3514.960247039795,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",CE,1256229.6076660156,1237291.4857177734,1111881.0670166016,1245960.6432495115,458317.61375427246,1124422.562072754,956232.8487243652,1377201.6538085938,403474.0128097534,380127.8677215576,34096.34209060669,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Cholesteryl nitrolinoleate,CE,2569482.789550781,2535476.6435546875,2310163.735595703,2432870.24609375,1018377.1646118164,2288220.044189453,1932838.3002929688,2767624.451171875,810911.4112548828,952404.748840332,106358.96755218506,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",CAR,1299551.5747070312,1079431.389465332,1000578.4338989258,1288342.0263061523,950225.4151611328,2294064.293823242,929313.5657958984,1013811.1938476562,1136196.5419921875,862845.2858886719,137809.76998138428,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Hexacosanoyl carnitine,CAR,1308802.8541870115,1107639.333770752,988400.9650878906,1334501.9274902344,943244.846496582,2905660.0857543945,1119799.4569091797,969854.4119873048,1283694.174987793,958872.9895019532,214098.37524414065,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",CAR,5357620.784667969,3984383.249511719,4176504.073242188,4928253.0986328125,4895887.435058594,9798287.1875,4243113.879394531,4565989.5703125,3877340.134521485,5025627.596435547,1090622.9429779053,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Lyso_C17 sphingosine-1-phosphocholine,SM,55026.98431396485,233626.05590820312,194448.9341430664,199923.7740478516,139370.99053955078,199571.4580078125,183423.45526123047,173846.5337524414,189423.4114074707,117969.8482055664,27942.222106933597,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Lyso_PC(10:0),PC,44390.94317626953,99513.00659179688,91561.74768066406,90779.34606933594,77943.82507324219,84038.36657714844,89654.90563964844,85858.36596679688,90356.74633789062,73190.52575683594,44484.48294067383,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Lyso_PC(11:0),PC,37047.30252075195,102308.26776123048,99273.32647705078,91567.6655883789,72692.48529052734,85418.58630371094,94820.74572753906,83167.80578613281,89839.7260131836,61076.584228515625,28150.68203735352,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Lyso_PC(12:0),PC,50054.683349609375,161851.34930419922,141346.82989501953,144216.02923583984,105673.14739990234,134375.12866210938,140538.34979248047,132207.01104736328,143506.86975097656,98689.84777832033,30967.9617767334,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Lyso_PC(13:0),PC,56257.464263916016,231099.99548339844,189057.7940979004,203756.2561035156,141177.3511352539,193326.97357177731,186577.89416503903,170060.55181884766,183503.12713623047,117920.98919677734,24540.241989135742,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Lyso_PC(14:0),PC,99632.72735595705,475389.6979980469,384158.00311279297,414916.7355957031,261667.1188964844,351184.2839355469,378970.6643066406,327008.5828857422,362720.1503295898,225495.53930664065,36491.72264099121,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
Lyso_PC(14:1),PC,94030.20532226562,507028.6661376953,417846.447631836,442732.29498291016,283218.2752685547,379665.0911865234,397489.1731567383,345893.29876708984,398927.2338867188,242052.47314453125,35490.28253173828,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
