Lipid,Class,AK0135,AK0140,AK0142,AK0169,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PC(22:0),PC,473946.2939453125,330314.12158203125,357384.28369140625,368150.74365234375,372628.3291015625,339805.96435546875,116652.62768554688,364159.9619140625,334001.7021484375,417401.55322265625,193629.3935546875,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(22:1),PC,605752.103515625,372795.5869140625,411594.0078125,433334.97265625,460502.55078125,375283.16455078125,125019.04833984375,457872.38916015625,406447.0087890625,592898.921875,180291.57397460938,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(22:2),PC,868891.7641601562,503009.734375,617138.4599609375,656407.9418945312,623482.6499023438,559549.1845703125,216681.85424804688,620518.0439453125,643716.2104492188,825202.8764648438,273462.900390625,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(22:4),PC,2750412.2319335938,1808408.24609375,2513074.0288085938,2466086.7299804688,2223768.8271484375,1962094.2109375,1134531.5234375,1979327.2114257812,2707567.1196289062,2391984.1391601562,1463264.7016601562,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(22:5),PC,2753037.0703125,1801385.40234375,2507271.3422851562,2458958.7939453125,2194305.8442382812,1962348.0498046875,1149163.9777832031,1964935.34765625,2711090.3579101562,2402737.5302734375,1234737.572265625,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(22:6),PC,2735097.2504882812,1755367.55859375,2456421.7255859375,2438127.8271484375,2185612.5283203125,1910646.0541992188,1141471.8918457031,1927974.8305664062,2632356.565185547,2352456.5483398438,1036259.4658203125,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(24:0),PC,512827.29846191406,323439.0634765625,300324.39611816406,389920.208984375,356969.4665527344,320178.1467285156,59465.66470336914,309838.662109375,299124.1804199219,395587.4041748047,56094.803955078125,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(24:1),PC,513426.1730957031,315176.14489746094,295879.23596191406,400684.0850830078,357137.5869140625,319725.3449707031,59157.88427734375,325069.08056640625,308034.0634765625,396713.49060058594,55690.20397949219,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(2:0),PC,229172.83541870117,114138.32670593262,140266.84796142578,122853.04873657227,213627.43286132812,168931.53330993652,16866.78133392334,159914.35162353516,176380.29261779785,254832.67288208008,18753.4013671875,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(3:0),PC,134642.36819458008,79593.3247680664,76936.58569335938,83549.4256439209,99177.16342163086,78656.98498535156,12252.560745239258,102521.34539794922,91366.98545837402,119336.48895263672,17625.921325683594,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(3:1),PC,132699.2713623047,86297.66500854492,82916.76458740234,87639.38549804688,100149.5068359375,83093.32537841797,12791.500961303711,102242.78894042969,91209.8451538086,118316.83013916016,26926.081756591797,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(4:0),PC,205610.4560546875,166035.6689453125,157454.05126953125,152522.07080078125,174970.0751953125,170485.91162109375,32714.582550048828,191628.537109375,161781.43139648438,205893.53125,94658.54595947266,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(5:0),PC,186421.55560302734,128309.96997070312,92295.94622802734,126907.1099243164,105945.6672668457,89510.96633911133,10612.66077041626,112982.56936645508,102497.40795898438,138924.55123901367,29790.942321777344,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(6:0),PC,145689.9501953125,100939.16589355469,85820.28674316406,109966.86804199219,95430.90649414062,87528.06524658203,16692.901153564453,109701.0078125,90767.76696777344,113860.48974609375,43911.28305053711,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(7:0),PC,149242.05017089844,131747.6708984375,130396.59057617188,118109.02807617188,129130.20971679688,120268.74938964844,33574.242279052734,144171.17065429688,118932.06848144531,137630.93041992188,104613.18719482422,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(8:0),PC,68446.12509155273,50701.88409423828,46780.543518066406,52542.34313964844,47862.60302734375,46486.642486572266,10748.980728149414,50487.60366821289,48051.963623046875,60551.88488769531,25885.041748046875,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PC(9:0),PC,74487.62567138672,59160.76403808594,53767.283935546875,60134.46405029297,59567.803771972656,53561.90350341797,14193.061080932617,62326.164306640625,54315.783935546875,67762.78466796875,35246.282623291016,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(12:0) | PE (12:0),PE,71115.07551574707,54492.41387939453,53057.70358276367,34813.84216308594,21417.461570739746,54177.7038269043,54050.34405517578,54305.61363220215,25475.56181526184,31854.16237640381,23338.841705322266,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(13:0),PE,1859.700122833252,2454.040168762207,1710.7401123046875,1559.960090637207,1482.6201133728027,1587.1201057434082,1634.9801139831543,1889.540138244629,1571.6401290893555,2990.68021774292,1663.8001136779785,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(14:0),PE,1595.6601181030273,1765.4201164245605,1701.1601257324219,1590.740119934082,1591.8001136779785,1662.4401206970215,1749.9401245117188,1542.8801040649414,1482.6601066589355,1575.6001052856445,1479.6600952148438,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(14:1),PE,1575.500114440918,1849.9001159667969,1705.8401336669922,1586.3801040649414,1601.6201095581055,1581.680118560791,1491.4801025390625,1531.100112915039,1501.9201011657715,2246.520160675049,1678.0201148986816,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(15:0),PE,276169.3955078125,150383.6700553894,139330.3285522461,124872.79132080078,93170.58554077148,151211.35137939453,108867.24786376953,189167.89129638672,86577.78527832031,128070.06991577148,27475.24200439453,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(15:1),PE,440340.35931396484,232436.1163444519,219429.2200012207,189708.55541229248,72679.50556945801,246725.3350830078,169131.21279907227,288587.1368713379,136419.5062942505,181240.4935913086,21762.46159362793,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(16:0),PE,211429.85229492188,137249.71115112305,113508.58721923828,74708.86616516113,79992.34532165527,131612.12823486328,84849.96667480469,142702.30889892578,61943.044090270996,288814.96435546875,22936.181579589844,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(16:1),PE,229123.8525390625,148118.4923095703,127897.90661621094,94753.74597167969,61277.34506225586,116125.48852539062,92454.30596923828,164574.6128540039,61507.72473144531,210827.17617797852,23964.001808166504,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(17:0),PE,196307.09204101562,133677.49060058594,111954.20733642578,93146.5068359375,61752.80480957031,110654.68835449219,100918.88598632812,140701.30908203125,60413.18504333496,73989.5040435791,31420.662384033203,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(17:1),PE,282983.0192871094,182854.0712890625,162120.1533203125,129057.52824401855,73460.30462646484,130805.52960205078,100960.90698242188,196200.6166381836,67410.42435455322,103484.46755981445,32878.66232299805,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(17:2),PE,307708.6845703125,198490.09155273438,185056.61450195312,143483.4315185547,103294.74639892578,185591.13439941406,147427.55053710938,210750.35546875,83981.28787231445,109800.98950195312,52252.42401123047,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(18:0),PE,244565.57873535156,179600.27087402344,171224.73193359375,116466.8480834961,77749.46502685547,170481.33349609375,115223.66833496094,171087.2130126953,74438.6450958252,87863.40670776367,57649.50390625,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(18:1),PE,220903.97213745117,148269.8319091797,129209.60931396484,82256.30572509766,63441.86462402344,130284.05053710938,105243.84735107422,150276.04858398438,66249.34309387207,95684.16781616211,26164.481643676758,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(18:2),PE,224193.07623291016,141004.52935791016,128413.90869140625,90838.90782165527,72489.28512573242,120017.42901611328,100417.36569213867,155534.13177490234,60526.644439697266,75823.44453430176,24069.141967773438,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(18:3),PE,266690.37979125977,145464.19204711914,128434.98706054688,127163.86753845215,80399.88668060303,122280.74829101562,97835.32690429688,149237.74993896484,67388.84406280518,122029.90715026855,25971.141967773438,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(18:4),PE,188501.19079589844,123805.94946289062,122255.48889160156,86973.80755615234,70203.38455200195,120064.96801757812,108655.34899902344,126336.38989257812,54091.463638305664,79064.46633911133,36153.882568359375,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(19:0),PE,144848.0106201172,94687.046875,81468.86553955078,61584.76533508301,40939.18313598633,81256.76574707031,69105.1051940918,106633.30883789062,38307.82270812988,53406.504318237305,30354.781845092773,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(19:1),PE,176458.97119140625,116775.7075805664,102665.96655273438,76551.26675415039,56764.24397277832,89544.78729248047,84961.0053100586,123442.23120117188,41650.282791137695,59547.74360656738,25777.90185546875,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(20:0),PE,243897.8172607422,176064.55432128906,178134.74975585938,113723.24949645996,90316.38760375977,172407.1700439453,118454.60943603516,154861.2318725586,80341.80499267578,94010.62580108643,20561.241577148438,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(20:1),PE,222088.5185546875,146394.07080078125,141965.66998291016,93176.06819152832,70037.02418518066,130909.33166503906,102552.66650390625,137327.28857421875,60681.464447021484,85403.70643615723,24139.761688232422,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(20:2),PE,214706.49450683594,140756.72833251953,123844.74969482422,94402.40728759766,62118.203674316406,109034.14862060547,85778.58483886719,141665.93096923828,59577.305404663086,77270.52380371094,30745.60206604004,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(20:3),PE,182882.41345214844,139645.96954345703,133685.32934570312,71659.66571044922,59774.664154052734,129521.06909179688,97290.00622558594,140095.23052978516,54759.484313964844,63532.22396850586,45673.663261413574,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(20:4),PE,198225.57568359375,165635.87060546875,161588.53100585938,102392.2865600586,80401.90490722656,153335.4912109375,152434.8505859375,170372.49072265625,77218.26635742188,95330.60681152344,105054.5874633789,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(20:5),PE,288705.45849609375,239655.91748046875,233397.67626953125,153630.03088378906,124480.20922851562,233306.21533203125,244297.77783203125,253501.69921875,131116.64916992188,142544.0889892578,211274.15686035156,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(21:0),PE,124968.87048339844,88835.72674560547,81167.6060180664,47780.383308410645,41744.622787475586,78785.4848022461,80739.7455444336,91566.78698730469,30884.741943359375,42063.383529663086,24367.901443481445,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(22:0),PE,117609.34826660156,86820.32586669922,78954.3256225586,39868.1830368042,41194.60282897949,76847.76525878906,66842.98406982422,82248.44647216797,30972.902099609375,41323.70276641846,23679.101638793945,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(22:1),PE,174239.09225463867,120137.6489868164,102274.88830566406,67734.00495910645,45127.60364532471,87378.2866821289,79822.34539794922,109754.60626220703,42938.04278945923,56394.14468383789,161333.56887054443,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(22:2),PE,314167.5280151367,192465.39086914062,173143.97357177734,97884.78770446777,106462.96613311768,179262.5552368164,166520.31201171875,210283.13427734375,92892.68781280518,114160.68698120117,755372.8701019287,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(22:4),PE,100648.24731445312,71909.58465576172,70896.34503173828,39134.223083496094,35819.92308807373,69743.98449707031,66260.24462890625,69752.92529296875,30919.282135009766,42997.94290161133,53795.56379699707,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(22:5),PE,101649.86660766602,73255.20440673828,67280.8442993164,36401.80281829834,34580.28243255615,71873.56439208984,59724.90466308594,70193.4052734375,30714.26210784912,35010.3225402832,23393.641632080078,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(22:6),PE,109737.64831542969,81619.20538330078,77134.6849975586,44685.00357055664,35077.42286682129,82277.34594726562,65142.70446777344,87528.06555175781,33381.662658691406,49729.24295043945,26118.662017822266,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(24:0),PE,116141.76776123047,86753.82580566406,75939.32513427734,37722.56253051758,36895.322494506836,73564.74560546875,70790.68548583984,88414.90576171875,33875.14236450195,44561.94338989258,27012.822143554688,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(24:1),PE,176090.8289794922,91771.68585205078,85418.98602294922,34447.62255859375,49865.00271606445,78046.40576171875,68355.52447509766,97214.56811523438,39484.80347442627,52015.74247741699,22666.34161376953,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PE(24:6),PE,124133.048828125,81942.44522094727,71883.88513183594,40071.602767944336,45552.02348327637,86434.46478271484,73967.90533447266,82245.4048461914,33199.30243682861,44900.3229598999,21413.601501464844,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(12:0),PG,80043.80651855469,61364.26495361328,56188.28469848633,67511.50402832031,61644.48434448242,58386.68389892578,62168.104583740234,60930.18405151367,56739.603576660156,70834.40591430664,25639.721740722656,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(13:0) | PG (12:0),PG,89760.17684936523,72101.34509277344,65873.2744140625,72836.36547851562,72387.28530883789,67140.0252532959,63704.91424560547,76241.0756225586,75515.47552490234,83088.40536499023,43524.18328857422,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(14:0),PG,1707.560115814209,1595.1801071166992,1678.860107421875,2049.7001342773438,1716.840129852295,1713.9801216125488,1620.8201065063477,1588.5201148986816,1680.2601051330566,1793.5200958251953,1538.66011428833,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(14:1) | PG (14:1),PG,2042.0201396942139,1851.6301288604736,1892.3401317596436,2120.860149383545,1925.8701305389404,1998.6301403045654,1919.9801349639893,2059.730146408081,1736.2201251983643,2047.680139541626,1582.2301197052002,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(15:0) | PGo (16:0),PG,1899.780122756958,1872.7501316070557,5927.390281677246,1816.4901294708252,1676.9901218414307,1666.2401103973389,1621.6601085662842,1882.4301414489746,1787.140130996704,1961.560131072998,1636.0801219940186,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(15:1),PG,2401.140167236328,1937.320125579834,2826.880172729492,2032.3801345825195,1704.3801078796387,2089.8801345825195,1664.580135345459,1818.4401359558105,1722.9601249694824,2047.280143737793,1553.9201126098633,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(16:0),PG,440905.6691894531,383575.9395751953,367581.4575805664,636047.7879638672,376658.93829345703,303780.1194458008,216756.67669677734,312694.1859741211,314772.2858276367,316089.42346191406,42053.06311035156,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(16:1) | PG (16:1),PG,341268.71127319336,244116.11740112305,190755.41564941406,287874.6300354004,161278.02059936523,142913.9582824707,172212.07270812988,237406.7774963379,172116.58303833008,281628.5588989258,47737.56317138672,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),PG,1326260.5152994792,1019938.6731770834,958321.8745117188,1490219.5239257812,1017342.0823567709,1124205.2680664062,795958.1588541666,926697.4235026041,942302.3292643229,1049989.1072591145,294272.2548828125,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(17:1) | PGp (18:0),PG,351143.74490356445,260219.18296813965,219644.07363891602,361942.7928161621,140141.8508605957,120120.56837463379,94951.67678833008,239729.70738220215,155894.3717956543,205928.40530395508,37564.34280395508,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(17:2),PG,399224.4749145508,326317.8688964844,296942.9407348633,504598.19885253906,164679.7099609375,149981.0487060547,139247.5908203125,262168.1389160156,179056.09368896484,247568.60028076172,55554.124450683594,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(18:0) | PG (18:0),PG,429605.08825683594,422265.8106994629,469491.5891113281,847892.7817993164,237460.41857910156,267476.77450561523,160432.7629699707,371721.6361694336,232769.14642333984,333341.4895629883,252731.30798339844,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(18:1) | PG (18:1),PG,218900.33560180664,160328.1614074707,143647.470703125,239157.72534179688,111274.36734008789,98718.68702697754,86943.18649291992,152791.80020141602,125267.20797729492,164452.10163879395,40599.982666015625,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(18:2) | PG (18:2),PG,242097.1453552246,174157.47326660156,140975.28031921387,219634.8858642578,125551.98858642578,103774.3981628418,86295.04592895508,165308.90061950684,127343.12983703613,160535.45362854004,42556.06346130371,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(18:3) | PG (18:3),PG,296507.3598022461,200273.2640838623,169737.20233154297,269944.06982421875,146842.34915161133,119625.67779541016,94253.3568725586,186167.3728942871,141926.45915222168,179880.4995727539,81078.32577514648,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(18:4),PG,287372.07763671875,159701.9296875,145450.85116577148,201000.67636108398,151242.47003173828,126781.00955200195,114769.20919799805,159162.1885986328,144929.26998901367,171985.7088623047,1838982.054840088,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(19:0),PG,162826.57122802734,132018.76953125,122010.17077636719,176559.6552734375,139264.45001220703,108748.52783203125,87978.30645751953,128270.60961914062,110418.60803222656,141922.0707397461,88345.44665527344,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(19:1),PG,175054.48999023438,135004.8890991211,114584.48736572266,178828.87396240234,96046.62719726562,90204.3862915039,95235.32629394531,123191.869140625,100366.10662841797,130553.20733642578,40770.30291748047,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(20:0),PG,136803.61096191406,107066.1880493164,103879.22674560547,157327.05200195312,89187.28527832031,83670.8843383789,73487.24572753906,101119.90655517578,94710.66662597656,107433.32806396484,46651.603576660156,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
Lyso_PG(20:1) | PG (20:1),PG,214607.6553955078,176134.24243164062,158393.79040527344,206021.37493896484,152889.5806274414,140484.99951171875,163995.90270996094,168275.74255371094,150632.55114746094,174045.21307373047,87911.84643554688,Genotype: cKO | time point: 28d ISCI,Genotype: WT | time point: 28d ISCI,Genotype: cKO__time point: 28d ISCI vs Genotype: WT__time point: 28d ISCI,4,6,Blank-1x
