lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,10xBlank_01202023
PI (34:3),0.24094688595244976,7.1346816355428695,0.1616508467041058,0.6876411482633837,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,58902.584228515625,85611.6255645752,112296.98770141602,116582.70852661131,80771.60748291016,29997.402141571045,105608.068359375,87527.02781677246,47541.063903808594
PI (34:4),0.2984717138839406,6.3856389636700985,0.24708977756688455,0.6191317502412117,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,41874.50280761719,69401.2846069336,53862.204010009766,53563.08317565918,47976.06316375733,18515.021381378177,64305.225189208984,45183.943771362305,34364.50213623047
PI (34:5),0.5074803294465687,7.3850575522632225,0.7037533062128318,0.4015253956273833,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,76796.72567749023,202981.05598449707,103293.08644104004,93527.30529785156,93661.1258544922,29600.062175750732,117798.94995117188,87818.38702392578,56586.20388793945
PI (34:6),0.34538688388865535,6.511935004718521,0.3298072394761675,0.5657726145007095,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,43168.32342529297,54438.403564453125,62828.86517333984,74416.92486572266,60323.084075927734,23105.28168106079,59737.28498840332,51672.12390136719,39426.82279968262
PI (36:0),0.12078032337991192,8.471156709904797,0.04093373867544864,0.8396658772495245,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,177390.61303710938,207073.17456054688,246674.03881835935,218658.69506835935,212853.5546875,153883.6508216858,209671.83520507812,205123.2548828125,169436.51220703125
PI (36:1),0.39971334883321835,7.83295447830836,0.44004720404518594,0.507099672859434,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,86775.52667236328,208773.77752685547,165297.89385986328,195521.01489257812,130904.89080810548,49240.123779296875,174926.5919189453,122025.7276611328,56182.664306640625
PI (36:2),0.2215219932657032,8.636909505372097,0.13681518282101024,0.7114679067865565,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,140296.8302001953,312138.76110839844,289985.23779296875,366416.1658935547,220050.3961181641,85905.54592895508,308976.9620361328,258618.61791992188,92591.245849609375
PI (36:3),0.19167796484328087,8.137797782607091,0.10263251049400424,0.7486931009079009,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,85260.04669189453,264521.796875,210477.9165649414,223532.67498779297,156284.70867919922,42015.803047180176,246779.3375244141,186322.3533935547,57282.94403076172
PI (36:4),0.34338340139174134,8.879299780337139,0.3260528799291933,0.56799259130846,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,100988.26586914062,914497.1207275392,203363.1124267578,257187.39874267575,205875.73638916016,43094.583293914795,580644.00439453125,169722.15042114258,49265.12387084961
PI (36:5),0.20701450125507692,6.586681283128824,0.11959031549372412,0.7294792508049941,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,45106.80313110352,83131.04649353027,63631.524475097656,62471.18437194824,52367.90310668945,23995.521728515625,79465.845703125,53307.603515625,31696.002044677734
PI (36:6),0.24640399737499555,6.641335271163796,0.16899226664639855,0.6810089693726725,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,52327.98376464844,62679.16394042969,62016.58447265625,68388.90423583984,65306.644927978516,34503.92237854004,65118.14431762695,53386.363372802734,46188.38366699219
PI (36:7),0.4197958730093012,7.009587823851258,0.48466922352326947,0.48631492782966823,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,60930.125,71904.76531982422,103139.8864440918,102183.486328125,86637.14596557617,34011.48253250122,74651.60446166992,74558.84509277344,52231.56365966797
PI (36:8),0.5004404167003715,7.584726603200358,0.6847254431031615,0.40796426851038897,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,79676.90588378906,108215.30755615234,177403.85418701172,178770.1128540039,122926.7886352539,40566.22286605835,116697.74826049805,113537.32775878906,54564.58361816406
PI (38:0) | PIp (40:6),0.38809528559254614,6.664210796080014,0.4151687449468735,0.5193576443608623,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,47527.82287597656,61264.78448486328,83124.00588989258,74042.584716796875,64967.7248840332,26770.56188583374,61527.004791259766,58407.884765625,41279.66320800781
PI (38:0) | PIp (40:6)_2,0.3383779721063095,6.60482066180158,0.3167128141676585,0.5735898524416171,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,44229.123138427734,62701.32467651367,78805.02560424805,71034.56454467773,57952.684494018555,27777.48183441162,58366.984130859375,57849.24368286133,39103.42330932617
PI (38:1),0.38175088251862715,6.47916760846542,0.4018839329937691,0.5261179158805763,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,36174.88258361816,69235.6446685791,65006.884033203125,71682.52545166016,54245.184143066406,19798.741458892822,63164.94525146485,48892.54281616211,33391.98225402832
PI (38:2),0.3043454147035929,6.684216759033005,0.256811064050936,0.612319510022907,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,43956.14291381836,95853.98693847656,68296.02522277832,72385.02490234375,56961.68423461914,21971.981719970703,89477.72741699219,50176.443603515625,34534.48245239258
PI (38:3),0.5108198797215273,8.110341630416585,0.7128781859209994,0.3984899766275183,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,71037.14511108398,613214.9002075195,93223.74716186523,130455.16806030272,111191.0869140625,24384.20163345337,327755.12048339844,80077.14532470703,29888.84211730957
PI (38:4),0.503993141769473,11.057016034364434,0.6943151751765981,0.40470049642605077,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,358304.6840209961,5697146.599731445,487689.34841918945,799294.29541015625,727740.4931640625,79263.44602966309,2958383.3693847656,441393.3713378906,33924.32278442383
PI (38:5),0.33744736082908705,9.009611287441249,0.315007468132535,0.5746235357488413,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,134137.92880249023,1174254.846496582,153558.68927001953,189538.533203125,193860.15155029297,36061.62296295166,687401.8770141602,163821.07080078125,31828.921997070312
PI (38:6),0.501765240679723,8.079652516061307,0.6882938825037854,0.4067453014289885,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,82134.625732421875,504326.20782470703,107226.1079711914,132818.2098083496,151443.10989379883,36503.88262176514,271707.52014160156,102320.66674804688,46680.34298706055
PI (38:7),0.6083706197552179,7.852194545584873,1.003657010646747,0.316427233420065,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,82226.90475463867,89665.24618530273,123533.06784057616,404383.88671875,179946.09423828125,30639.122047424316,180935.93612670896,113381.36854553224,39463.90299987793
PI (38:8),0.3603092161696249,6.683731647538322,0.3585501620764262,0.5493125429345318,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,52729.10357666016,68502.32382202148,75661.60534667969,74905.10502624512,63792.26467895508,29508.761936187744,69370.42498779297,54332.54342651367,38304.08239746094
PI (38:9),0.3187136472663718,6.4874600867127334,0.28135211583727937,0.5958163586269254,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,42604.3830871582,60017.44332885742,62989.104553222656,61526.14414215088,58080.864334106445,26764.90184020996,61449.44494628906,45705.78372192383,40901.10299682617
PI (40:0),0.4376377891389084,8.617587451550333,0.5260786371400172,0.468260163673925,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,236385.4772033691,194318.01251220703,278214.580657959,270972.2455749512,227833.97509765625,38206.28290939331,280165.83657836914,213966.7382507324,248674.4577331543
PI (40:1),0.40571824120392047,6.217812665144573,0.4531517280342996,0.5008420365750819,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,31192.742111206055,43750.46270751953,63646.16467285156,54725.96382141113,49536.26301574707,19773.801273345947,44163.28340148926,41969.64303588867,32715.142013549805
PI (40:10),0.26728233530478346,6.803796474273947,0.1985687622113801,0.6558785885225504,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,63463.883613586426,57663.303802490234,62296.54461669922,102498.52571105956,81649.70567703247,21484.601593017574,97759.58805847168,60762.86477661133,32061.10244750977
PI (40:2),0.2077225420788541,6.506337406226024,0.12040322035659301,0.728597575408831,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,40781.842529296875,49762.643142700195,51730.06386566162,60124.32367706299,63483.04507446289,22388.901454925537,63925.02380371094,48045.443267822266,63856.04414367676
PI (40:3),0.22959011621991943,6.102688690534049,0.14687552333452913,0.7015392824032258,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,35606.10235595703,49467.34393310547,45227.56301879883,41139.20281982422,38802.56265258789,20898.241455078125,47176.682708740234,37517.062408447266,33939.501892089844
PI (40:4),0.3526162307419647,6.446218616362279,0.3435844077864658,0.5577675048860941,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,38413.38279724121,100631.88793945312,47278.20314025879,45723.42347717285,47752.68273925781,17788.8212890625,73290.30557250977,39261.60238647461,40005.80235290527
PI (40:5),0.4666766998883281,7.147446396245042,0.5969294655903923,0.43975197805379534,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,51201.963928222656,188056.6916809082,62421.82443237305,77656.70529174805,75430.8843383789,22650.501445770264,114147.92834472656,57455.22360229492,85973.32585144043
PI (40:6),0.6966742348299,8.6195198302956,1.3070276288635796,0.2529335252922012,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,95400.52703857422,880145.4570922852,112043.58770751952,153318.1918334961,159172.87158203125,36889.082973480225,373329.6840820313,107769.38690185548,163903.69165039062
PI (40:7),0.3998147626101864,7.045162632404553,0.4402603492266053,0.5069968226466218,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,58048.764251708984,157154.71102905273,83130.00622558594,82239.68566894531,67863.92532348633,25381.201679229736,107390.42825317384,67646.82518005371,36003.922592163086
PI (40:8),0.2936495318408771,6.95226512181921,0.23925315355472776,0.6247460476742536,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,103117.44793701172,76876.22497558594,89296.08660888672,59110.68377685547,56739.083892822266,24887.46171569824,73335.94494628906,90286.06651306152,41180.28256225586
PI (40:9),0.13396059659320902,6.102557656249727,0.0503107558015472,0.8225234151948734,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,35590.70245361328,46810.38342285156,41437.58334350586,44457.90333557129,39865.38270568848,19878.721519470215,50983.38348388672,40554.88296508789,31218.941864013672
PI (42:0),0.28259902125329806,6.512342348792069,0.22174526265007444,0.6377133213701719,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,45021.42318725586,41553.88245391846,58078.304260253906,43936.143005371094,52442.943923950195,18911.561408996586,55498.10345458984,43462.38345336914,97259.66902160645
PI (42:1),0.48333306165514234,5.663226199569906,0.6394720681616946,0.4239020335902068,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,25810.62190246582,31539.46200561523,41372.56286621094,35357.0625,31060.501754760742,13895.721046447754,29012.06219482422,26110.48194885254,24027.881881713867
PI (42:10),0.257285658486465,5.857639594355193,0.18410746753917784,0.6678668541807748,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,27936.522064208984,47162.883056640625,35341.64193725586,32444.42218399048,34087.362186431885,14313.061000823976,42793.66278076172,30294.942321777344,31729.622604370117
PI (42:11),0.28834995777225736,7.25938511348954,0.23077904385718284,0.6309467799536924,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,73269.06666564941,83742.20545959473,80286.40408325195,91419.80700683594,95826.7081298828,20170.72150039673,102615.52561950684,81540.14555358887,145164.92910766602
PI (42:3),0.476099835999641,6.659738680866435,0.6208372912460618,0.43073631342358126,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,88446.66730499268,56574.74318695068,62539.223876953125,38993.82270050049,48931.58309173584,17690.001499176025,69072.92529296875,45689.10372924805,71772.20361328125
PI (42:4),0.15432743303363886,5.3933299637914836,0.06668299971693159,0.7962290075275015,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,21935.98147583008,26832.501708984375,25510.141983032227,23085.42162322998,26955.22206878662,13069.600852966309,29299.52195739746,23431.541595458984,23323.401580810547
PI (42:5),0.10205626883186808,5.8454544598217355,0.029257547063423317,0.8641857272109522,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,30620.4022064209,35453.38229370117,38003.64198303223,30403.021926879883,36818.28274536133,14947.04118347168,46440.143493652344,33550.362480163574,26459.201835632324
PI (42:6),0.2070684681839151,5.688525513684558,0.11964633535058056,0.7294183842929326,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,27257.582122802734,33187.042388916016,33620.08279418945,29361.021743774418,33351.08297729492,16013.720989227297,35388.86242675781,28578.661865234375,25515.321868896484
PI (42:7),0.32184924904920115,6.188320256526133,0.2868492777670326,0.5922466978724127,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,32815.2424621582,42961.12310791016,57648.84396362305,49528.002838134766,45076.0227355957,21219.26156616211,44294.78289794922,40538.0032043457,37744.662857055664
PI (42:8),0.30778512811130215,6.484470178534874,0.2625842189729608,0.6083502946211614,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,41409.74317932129,51169.70346069336,64474.92518615723,62477.864654541016,57382.864349365234,20821.541469573975,61170.76446533203,48834.82339477539,49812.26318359375
PI (42:9),0.3304932894617326,5.725535609110663,0.3022756719122981,0.5824592836185277,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,27483.78155517578,40909.822830200195,34116.122619628906,28107.622131347656,33700.682357788086,14492.82107925415,33684.46273803711,28578.662139892574,27867.421981811523
PI (44:0),0.20388401832081612,5.144483655886916,0.11601314896188342,0.7333994363360374,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,17903.681259155273,21473.601402282715,23302.18155670166,22521.92170715332,21353.96157836914,12238.220886230469,25338.801986694336,17103.281272888184,19133.06126403809
PI (44:1),0.18962485359351977,5.088290720016013,0.10044474972625039,0.7512965684127629,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,15800.9411277771,21312.841438293457,22400.02135848999,20838.061584472656,20099.381301879883,12026.560752868652,20182.58131408691,18968.6014213562,20980.681270599365
PI (44:10),0.11283765020231146,5.579061971548816,0.03574112816984609,0.8500510883180372,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,24950.041778564453,30448.20213317871,27337.722137451172,28061.50230407715,27112.88186645508,16980.04116821289,29447.921905517574,28030.50163269043,29384.162109375
PI (44:12),0.16990869010713958,5.392751483778811,0.08074792440459078,0.776286394070197,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,20245.701629638672,28365.661834716797,25507.50171661377,26017.96173095703,26417.121627807617,12024.640895843506,31733.322105407715,22450.16145324707,22073.341537475582
PI (44:2),0.18967511110311067,5.373241013251791,0.10050090573676584,0.7512293536597594,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,27458.4416885376,24259.781818389893,26671.241806030273,21032.42147064209,24802.04162597656,14531.48097229004,26619.421875,23737.681648254395,19368.401416778564
PI (44:3),0.1807490911790798,5.205377240984698,0.091314895489635,0.7625121466498805,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,19207.981296539307,22447.40146255493,24250.161640167236,19390.36134338379,21005.30163192749,11332.940784454346,26449.181926727295,18113.24129486084,24497.321369171143
PI (44:4),0.1468336734988864,5.047464653930441,0.06039082664503315,0.8058792860744733,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,17104.74115753174,20843.721405029297,21068.521293640137,17997.12127685547,20930.061729431152,10846.500789642334,23019.541702270508,18286.401206970215,17822.28133392334
PI (44:5),0.18423597462118904,5.39234798819736,0.09485292569706871,0.7580960124669901,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,24279.281616210938,23792.961700439453,27506.741958618164,22650.281818389893,28671.80181503296,13018.06095123291,25938.06175994873,26507.82201385498,19893.441177368164
PI (44:6),0.14362880178131066,5.321237477522155,0.05779651390503204,0.8100131588611023,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,20581.72166442871,26350.201652526855,25207.561599731445,21760.40151977539,23105.32145690918,13008.1208152771,28432.921997070312,21232.22134399414,23178.341667175293
PI (44:7),0.21036274060012708,5.520469231927423,0.12345549797692001,0.7253165275330741,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,26159.722038269043,25770.06167602539,31937.562118530273,28278.262092590332,26901.201934814453,14844.021114349363,30028.92222595215,26030.681762695312,22519.341567993164
PI (44:8),0.15635571347546467,5.55671745217067,0.06843954810295827,0.7936224931440041,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,24623.501556396484,24892.40167236328,33002.78254699707,28313.822074890137,30165.44212341309,14839.080924987791,33356.52258300781,26446.0816116333,23591.72177886963
PIo (18:0),0.3511190602696257,9.253022365885839,0.34072583052875416,0.559410558137878,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,397564.3499145508,418452.1057128906,469583.38525390625,438693.2154541016,327508.76318359375,100821.46810913086,470314.80310058594,385947.8352050781,108059.58819580078
PIo (20:5),0.4082073081411427,9.152590473770127,0.45867473519138,0.4982439895461069,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,401664.26306152344,404593.89099121094,337387.61834716797,109972.3669090271,347691.3250427246,95131.02719116212,269351.8938598633,355490.95361328125,477581.294921875
PIo (28:0),0.38037246958876864,7.184427532882286,0.39903463430346164,0.5275882334264376,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,75431.64514160156,92905.96676635742,110082.14581298828,120990.94818115234,82535.94720458984,29574.54186630249,97021.90655517578,88843.80659484863,48891.243225097656
PIo (30:0),0.6186052001948688,8.074299187604938,1.036886104936002,0.3085467889863448,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,106644.40740966795,168425.29174804688,251716.3592529297,278638.29901123047,163659.49029541016,53744.06365585327,161846.1117553711,146423.68981933594,70112.96502685547
PIo (30:1),0.5175220726585834,7.837939845230324,0.7313357294669913,0.39245056894880154,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,85775.0866394043,245583.8984375,143669.2885131836,171062.60913085938,110364.12728881836,36996.96242523193,167878.85330200195,104351.7084350586,119500.6693725586
PIo (32:0),0.7399499938553696,8.85996921315779,1.469305853068363,0.22545524638317746,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,172066.57299804688,178967.8936767578,524565.5144042969,519953.4655761719,324035.94104003906,94599.36681365968,209583.05395507812,275570.1622314453,110050.7882080078
"PIo (32:1), PIp (32:0)",0.7090177505954596,8.101750408190401,1.35240270767099,0.2448585110608445,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,95205.18713378906,100682.58697509766,296565.2592163086,339270.56188964844,183732.27307128903,46141.80339431763,129334.92950439452,172006.57318115234,67226.24499511719
PIo (34:0),0.6428582996346164,8.364526614828641,1.1176634311723324,0.2904221344776981,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,129319.82861328124,150696.0302734375,324007.5778808594,359711.7479248047,234050.65991210935,64897.20464324951,172764.83337402344,196624.19494628903,80131.50537109375
"PIo (34:1), PIp (34:0)",0.6434564939970014,8.69941280835672,1.1196955433078983,0.2899840207810908,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,153183.19177246094,197938.07165527344,409487.873046875,487205.23651123047,281167.88439941406,57857.184173583984,246009.5419921875,251456.25927734375,87030.76611328125
"PIo (34:3), PIp (34:2)",0.23677429428267574,6.379826245631876,0.15613936924381733,0.6927360686448786,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,53689.483795166016,51218.22286987305,57501.08462524414,47596.22309875488,43629.802978515625,23013.741634368896,56704.86422729492,48660.20373535156,37941.60250854492
"PIo (34:4), PIp (34:3)",0.1766195993612287,6.156758248839406,0.08721961994615413,0.7677420456711666,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,38098.042541503906,50223.06298828125,46808.6432800293,42862.24296569824,37920.88250732422,21403.20154953003,52460.12371826172,39261.78266906738,34014.242279052734
PIo (36:0),0.3917064444432208,6.929009478967654,0.42282586908527264,0.515530347996548,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,57656.68389892578,64047.823638916016,101058.36688232422,94694.00723266602,78331.56530761719,30577.36203384399,68798.90496826172,74516.44515991211,52576.12335205078
"PIo (36:1), PIp (36:0)",0.5178661639272503,7.435746544699085,0.7322848835538025,0.39214356993798555,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,74672.08477783203,97843.62683105467,158029.435546875,162907.1943359375,106109.34732055664,40652.34282684326,99312.74639892578,100301.8681640625,53338.583435058594
"PIo (36:2), PIp (36:1)",0.4060198412723228,6.790193855760137,0.45382656879860384,0.5005233571326545,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,50995.643798828125,64300.524169921875,86108.62561035156,98160.1668548584,65035.88455200195,29238.682132720947,68099.8042602539,61597.924407958984,45456.003173828125
"PIo (36:3), PIp (36:2)",0.3560868950769797,6.405702876010509,0.35029576762042325,0.5539457509396782,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,47593.163818359375,58482.02459716797,58054.823654174805,58805.564025878906,52108.46378326416,18721.021354675293,61745.34368896485,46482.18428039551,31942.382369995117
"PIo (36:4), PIp (36:3)",0.28041472317612914,6.3164712808226255,0.218363488782785,0.6402896968190357,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,37258.702407836914,65839.70421218872,53012.26365661621,47720.42304992676,50263.12384033203,17440.161197662354,61393.28479003906,44281.78303527832,32187.64210510254
"PIo (36:5), PIp (36:4)",0.13664628289556782,6.2315705676507855,0.052339684993057745,0.8190409372806995,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,38528.36276245117,50141.08319091797,46296.28341674805,41458.08251953125,43320.90283203125,26325.002151489258,49527.6435546875,41625.08282470703,43573.04333496094
"PIo (38:1), PIp (38:0)",0.3382764265472714,6.555822807087039,0.3165244727344998,0.5737038340643972,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,49834.443450927734,62419.224060058594,68945.70526123047,66905.42501831055,55178.563903808594,26253.04211807251,60614.36474609375,53430.10391235352,36859.44216918945
"PIo (38:2), PIp (38:1)",0.2677631141052619,6.404142372199197,0.199273958674695,0.6553075249579825,0.9999476544552716,5,3,Genotype_ 5xFAD | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cerebellum,PI,39576.90267944336,58145.64453125,57368.82400512695,58113.2234954834,53545.0231628418,24588.741748809814,58181.52407836914,46482.18307495117,38121.5027923584
