lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1)_2,0.2219542014466495,10.750343955422727,0.13056835171300918,0.717843478783107,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,386757.7848854065,751346.8651123047,1875401.0864257812,383025.9913635254,1297693.3178710938,953562.97314453125,350454.306640625
Lyso_PS(15:0) | PSo (16:0),-0.2228790382074513,6.8348177186520465,0.13164963574490685,0.7167277345107836,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,42106.923080444336,23106.281719207764,82270.00601196289,26436.22201538086,37403.04232406616,109502.98776245116,58220.9235534668
Lyso_PS(15:0) | PSo (16:0)_2,-0.33587897424191304,6.319630328833607,0.2986032008611801,0.584759416243254,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,29677.882411956787,3101.3602180480957,86412.7857055664,26146.182167053223,6355.960464477539,117999.20974731444,3366.4802589416504
Lyso_PS(15:1),-0.24470636924447803,7.721953746766949,0.1586694429279305,0.6903844940280768,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,46994.003089904785,59107.36399459839,121506.92895507812,15610.56116104126,123523.27069091795,134542.82971191406,184590.2139892578
Lyso_PS(16:0) | PS (16:0),-0.011695788195544331,6.224098695291589,3.6288021146901883e-4,0.9848016850871698,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,1462.1001052856443,1460.9600982666016,124966.19073486328,1461.380107879639,1574.340103149414,123650.07180786131,1584.6001014709473
Lyso_PS(16:0) | PS (16:0)_2,-0.05891334220827325,6.207469633852782,0.009206662218275596,0.9235592085839976,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,1462.1800918579102,1466.6401023864746,121338.04956054688,1462.1801109313965,1583.0200996398926,124145.52978515624,1695.0401153564453
Lyso_PS(16:1) | PS (16:1),-0.16722614420888343,5.439991019976465,0.07413874016492628,0.7854034269288759,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,1611.7601127624512,1549.7201042175293,66784.6439819336,1461.0801048278809,1762.2401161193848,74017.16516113281,1461.7800941467283
Lyso_PS(16:1) | PS (16:1)_2,-0.27809278338612686,5.489390241256092,0.2048282490686688,0.6508515271133348,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,1461.840106964111,1506.360092163086,66396.2847290039,1542.3000984191897,1519.4201011657717,79614.04510498047,1661.680118560791
Lyso_PS(17:0) | PSo (18:0),0.16194067570103038,10.88295739033047,0.06953816377790645,0.7920104032653933,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,411613.6048965454,1010029.682861328,1880516.935546875,424428.30490493774,1814764.333984375,786981.4775390625,320243.1005859375
Lyso_PS(17:0) | PSo (18:0)_2,0.21281994067650062,10.900942019125209,0.12005229241913185,0.7289777811217615,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,420836.767288208,947656.8311767578,2035057.6142578125,461631.9895095825,1715572.9594726562,833217.57373046875,306518.5986328125
Lyso_PS(17:0) | PSo (18:0)_3,0.22023222994830982,10.876013763641364,0.12855225706880447,0.7199378561111069,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,358774.341506958,870793.7777099609,2133670.084472656,469982.4132461548,1618029.431640625,868063.90673828125,282656.58251953125
Lyso_PS(17:1) | PSp (18:0),-0.2365128821296056,6.635237492297647,0.1482285355341446,0.7002340136837732,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,22376.7815322876,20326.64153289795,82552.44650268555,12817.720882415771,56559.904052734375,80510.62548828125,56043.78454589844
Lyso_PS(17:1) | PSp (18:0)_2,-0.27701258617761515,6.653935095180549,0.2032551676861658,0.6521060991840983,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,22598.6017036438,22568.82148742676,81121.12564086914,13229.40069961548,55557.22415161133,86120.0258178711,54849.643005371094
Lyso_PS(17:2),-0.3056130581605776,6.649632679911967,0.24730813632959325,0.6189769117913763,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,27559.801918029785,24151.08168792725,60029.52426147461,16782.24112701416,61554.02429199219,62716.904052734375,76558.74655151367
Lyso_PS(18:0) | PS (18:0),-0.8107582223478679,6.486620966465242,1.721256284979063,0.18953141380084018,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,35906.20281982422,31803.30191040039,7822.320690155029,24603.781776428223,95651.22686767578,17924.9012260437,81131.58502197266
Lyso_PS(18:0) | PS (18:0)_2,-0.6396290722605334,6.427325847243354,1.0765254968682711,0.299476128366927,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,39160.10260391235,31220.722663879395,3706.8402976989746,24906.98137664795,93131.72692871094,3684.180313110352,85181.74688720703
Lyso_PS(18:1) | PS (18:1),-0.3403141853966045,6.401704772151638,0.30651634395666605,0.5798258051398868,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,33183.24239730835,12476.380844116213,45845.94305038452,10629.680770874023,58000.303955078125,51605.28424453735,64813.48416137695
Lyso_PS(18:1) | PS (18:1)_2,-0.42747442564315974,6.364849772359307,0.48298587456065434,0.4870729420229141,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,29117.50196456909,21673.081344604492,35545.58208465576,16266.480991363524,60616.84436035156,42765.422565460205,64689.94519042969
Lyso_PS(18:2) | PS (18:2),-0.30938554832273824,6.453756097253371,0.25343695398260024,0.6146653425327947,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,24224.601444244385,21420.321769714355,53316.04391479492,17863.861656188965,49676.1432800293,57309.12399291992,64214.78381347656
Lyso_PS(18:2) | PS (18:2)_2,-0.3196503191433858,6.416010314106907,0.2704972574756539,0.6029984027267546,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,25029.78169631958,17081.340896606445,52952.86395263672,15964.701187133787,49458.98310852051,55935.32440185547,63530.50405883789
Lyso_PS(18:3) | PS (18:3),-0.472320594451683,7.847522829218397,0.5892053947591194,0.4427265522240315,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,38517.86332321167,68636.20463562012,107744.72836303712,44048.26361083984,133652.51055908203,123558.8699645996,226295.8097229004
Lyso_PS(18:3) | PS (18:3)_2,-0.37658211455857593,7.83223671771029,0.37515724794320704,0.5402064591805479,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,37322.96241760254,74038.4651260376,111254.12893676758,41840.64217376709,138063.4086303711,112453.10803222656,221567.43829345703
Lyso_PS(18:4),-0.5565183075449038,6.569735185717073,0.8165625254005136,0.36618712338848924,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,24473.341957092285,25127.682006835938,53523.863830566406,16549.321159362793,57154.8445892334,79693.5453491211,58961.74395751953
Lyso_PS(18:4)_2,-0.45685044259757507,6.554378802832041,0.5513737975525146,0.4577569039335188,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,24956.72173690796,26114.402114868164,53605.60345458984,10776.42073059082,55540.363861083984,78901.34533691406,61272.443908691406
Lyso_PS(19:0),-0.6833509840965754,7.095846625058322,1.227381068781142,0.26791696304917884,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,40405.20288467407,26180.341594696045,48667.543228149414,18280.461502075195,117052.50885009766,57614.90408325195,133982.76724243164
Lyso_PS(19:1),-0.3479974358703483,6.299382393483613,0.32047630427155127,0.5713215440606503,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,27707.58221054077,21989.001274108887,34003.7622795105,16259.401050567629,58639.34323120117,35081.30269622803,64479.6432800293
Lyso_PS(20:0) | PS (20:0),-0.16871589064459186,6.849947476078251,0.0754702431290184,0.7835325324257321,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,44825.783203125,25618.64199066162,70735.30532836914,19596.921489715576,69460.705322265625,73896.105712890625,76737.625244140625
Lyso_PS(20:0) | PS (20:0)_2,-0.1978834799289963,6.849805185626369,0.10379834096647755,0.7473182295129543,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,48978.423828125,23356.32201385498,69053.38482666016,17485.781230926514,74299.04510498047,75420.42492675781,73232.0855102539
Lyso_PS(20:1) | PS (20:1),-0.2118481995026154,8.001718303309449,0.11895630770777554,0.7301692261361578,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,116344.36853027344,42480.743019104,157827.91186523438,37320.10265350342,194790.09301757812,149875.99047851562,153981.72924804688
Lyso_PS(20:1) | PS (20:1)_2,-0.12683938170357295,7.967416406918858,0.042667381505452795,0.836352844113775,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,116032.32788085938,56013.084533691406,150870.13012695312,35080.522747039795,187523.0125732422,143311.3115234375,146052.58984375
Lyso_PS(20:3) | PS (20:3),-0.4490829488876714,6.593272756535275,0.5328573900933407,0.46540802453943014,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,24391.56170654297,19996.621520996097,57729.8434753418,16564.40135574341,64366.364685058594,61856.12399291992,72401.92562866211
Lyso_PS(20:3) | PS (20:3)_2,-0.4186089668578586,6.540089480331625,0.46323430987013126,0.496116280764103,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,27867.22186279297,18256.04118347168,51251.36389160156,19393.101360321045,57103.34346008301,57024.8229675293,73284.9259185791
Lyso_PS(20:4) | PS (20:4),-0.39277345689981147,6.2658072551574735,0.40798289602855675,0.5229950871685477,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,26970.88163757324,17417.341526031494,39308.10266113281,12888.220825195312,45566.3427734375,53880.5832824707,56449.204010009766
Lyso_PS(20:4) | PS (20:4)_2,-0.39070126064599325,6.276171953405585,0.40370234101237656,0.5251833814209528,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,25625.622009277344,14454.381145477297,43483.462631225586,8182.720539093018,46340.403411865234,57662.00411987305,57925.26445007324
Lyso_PS(20:5) | PS (20:5),-0.14867390832549474,7.225989563956511,0.058613071035779285,0.8087016203823671,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,60708.68420410156,36529.64253616333,80760.22619628906,23233.94165802002,89696.90643310547,89774.066162109375,110512.24768066406
Lyso_PS(20:5) | PS (20:5)_2,-0.21836281371937832,7.329527382882074,0.1263752900547388,0.7222202701953446,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,64102.76452636719,41415.50313568115,83352.88568115234,35906.62232589722,99509.1279296875,90331.72637939452,115041.00830078124
Lyso_PS(21:0),-0.46616757365518313,6.69400008961297,0.5740002350366922,0.4486736937717398,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,30573.382049560547,15246.500869750977,70783.10527038574,23445.341705322266,61650.46463012695,79872.5450592041,61911.623962402344
Lyso_PS(22:0 | PS (22:0),-0.5284126810258352,7.424859529212833,0.7366407665758743,0.39073908985281935,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,54786.3837890625,57092.92414855957,86106.54602050781,22986.0817489624,178884.8348388672,93017.667236328125,90245.726318359375
Lyso_PS(22:0 | PS (22:0)_2,-0.7023125758918446,7.5360101088686084,1.2958131231339394,0.2549794234394373,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,51532.18377685547,72637.98488616943,83095.546630859375,38611.72288513184,218377.5164794922,90101.0263671875,83450.10632324219
Lyso_PS(22:1) | PS (22:1),-0.38790486449548195,6.186180771082315,0.3979595804985365,0.5281449001523335,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,21891.96165466309,12054.560958862305,46168.76307678223,14182.901008605955,46436.62255859375,47193.30383300781,51666.10353851318
Lyso_PS(22:1) | PS (22:1)_2,-0.44048375844041604,6.197065711040219,0.5127105335045599,0.473967835204776,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,23901.72171020508,10684.480735778809,43646.18292236328,16130.441287994385,45802.24295043945,47476.46365356445,53168.72396850586
Lyso_PS(22:2) | PS (22:2),-0.4321657711926596,6.506143433336233,0.49361410430174146,0.4823195494801605,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,25041.261657714844,22540.68133544922,56507.10397338867,22740.18124771118,61398.02340698242,59333.74508666992,55387.34255981445
Lyso_PS(22:2) | PS (22:2)_2,-0.40556240117859016,6.533551673513754,0.4349053879832354,0.5095917134379676,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,23819.30160522461,24629.561714172363,57576.18423461914,25499.621520996097,60909.06359863281,56813.98387145996,58952.36463928223
Lyso_PS(22:4) | PS (22:4),-0.33880065189689246,6.729466411743234,0.3038106422573037,0.5815032938193813,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,35207.24249267578,21168.661586761475,71628.34530639648,19941.68155670166,78144.1247253418,68772.00494384766,59931.30465698242
Lyso_PS(22:4) | PS (22:4)_2,-0.35843515305225443,6.760865400899793,0.3399517523139366,0.5598570727175177,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,34356.562438964844,26954.961631774902,66004.14431762695,19893.581295013428,77196.16552734375,70286.604248046875,66614.364013671875
Lyso_PS(22:6) | PS (22:6),-0.17334601627974808,6.884355155959562,0.07966733721332275,0.77774873209055,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,40415.52313232422,34185.58190155029,80277.84616088867,23536.38172531128,71233.42541503906,83087.8656616211,62927.42401123047
Lyso_PS(22:6) | PS (22:6)_2,-0.24794257534179293,6.8931133680257926,0.16288547624935745,0.6865137045543176,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PS,42870.223052978516,30745.26202392578,78729.264404296875,25662.54132080078,70234.2846069336,88495.66622924805,61331.38409423828
Lyso_Sphinganine-1-phosphocholine,0.13072324618785772,8.690053278417762,0.04531995986690163,0.8314167785525017,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,SM,182085.63330078125,186465.23071289065,197707.0186767578,154237.3735961914,172758.4140625,195356.9962158203,277995.00061035156
Lyso_Sphingosine-1-phosphocholine,0.0846994515885069,7.737467405239154,0.01902935583609633,0.8902823591781507,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,SM,94048.86730957033,98104.28723144533,106322.00720214844,81112.385498046875,94978.72668457033,108098.767578125,128523.28833007812
O-(11-carboxyundecanoyl)carnitine,-0.046158892905748684,11.709380342194871,0.00565238758281339,0.9400696175751297,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1698009.3786621094,1608644.2199707031,1543775.736328125,2063324.2932128904,1445462.778076172,1551621.4125976562,1432417.7971191406
O-(13-carboxytridecanoyl)carnitine,0.034367926879120464,12.41901828259541,0.0031335488602053374,0.9553592450674894,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,2464997.854736328,2497472.518310547,2486930.6091308594,2408075.9184570312,2258710.2392578125,2670320.4296875,3416885.3427734375
O-(17-carboxyheptadecanoyl)carnitine,0.038647046242481775,11.900981337867703,0.003962411266002164,0.949808161582443,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1916627.5317382812,1787021.61328125,1813601.7524414065,1854587.2724609375,1661807.1337890625,1912865.08984375,1911734.6020507812
O-arachidonoylcarnitine,0.08500356652668836,11.96701094863665,0.01916687334596645,0.8898891474816575,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1879959.790527344,1825144.9770507812,1872888.494140625,1630397.6538085938,1708049.875,1974712.75390625,2433795.915527344
O-behenoylcarnitine,0.06251060782277945,11.244096786870312,0.01036603597276553,0.9189045259329961,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1146124.9450950625,1110679.3093795776,1107254.2224349976,1048316.785736084,998638.4768371582,1204462.4834213257,1460080.6394119265
"O-oleoylcarnitine, Elaidic carnitine",-0.030199493863081524,12.414602593138891,0.002419533488136949,0.9607688736854834,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,2410372.6762695312,2916051.9331054688,2833547.6284179688,3202153.1528320312,2913805.9169921875,2306270.5888671875,2078276.6245117188
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0.09307657764429937,11.773247575322669,0.022979742687311955,0.8795097628156325,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1596917.227294922,1615202.787109375,1638445.1293945312,1494833.484375,1422741.223388672,1670595.7229003906,2192422.580078125
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",0.05389014113197516,12.193358557235674,0.007704302479396574,0.9300561789101555,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,2038076.3017578125,2102820.7854003906,2218471.28125,1945052.8605957031,1894330.4704589844,2335936.8615722656,3003056.5654296875
PC (30:0),0.21489774826140381,7.656069472651937,0.12240216568716278,0.7264436108271695,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,86169.56600952148,118589.88662719728,134713.04946899414,100420.98878479004,97039.00770568848,96920.8874206543,60246.08421325683
PC (30:1),0.21361374436357503,7.6729341249403165,0.12094521019821514,0.7280115854218903,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,88982.3060760498,122133.58932495116,131660.08978271484,98903.28643798828,99945.58645629884,98654.66708374023,61894.845123291016
PC (30:2),0.2725665514913613,7.637849833271777,0.19680070108984188,0.6573157161066867,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,84586.96543884277,120559.64868164062,138506.79061889648,93750.22494506836,102578.38748168944,90531.64743041992,56625.44430541992
PC (32:0),0.7597870269145031,11.059544922342573,1.5141432196251114,0.21850795474337648,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,951137.59814453125,1698169.5415649414,2063338.8400268557,917661.4234008788,1321913.1739501953,589987.186340332,47592.60353088379
PC (32:1),0.7975952480893794,11.058359775115921,1.666670363949379,0.19670510591734547,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,942311.9768371582,1875814.616027832,1949665.0983581543,856982.7578125,1358959.491821289,568154.9945678711,49777.303451538086
PC (32:2),0.6967736396094156,11.046514878965121,1.2756935430516023,0.25870128626864153,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,971271.4549255372,1742248.5977783203,1881470.266479492,878059.4818115234,1385867.379638672,616682.5644836426,53116.663650512695
PC (32:3),0.801991185039233,10.996036765088512,1.6848617402283708,0.1942796921561384,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,850410.770324707,1683215.1868896484,2026683.198852539,828206.257232666,1234030.9287109375,591162.6590270996,51552.863693237305
PC (32:4),0.8004557552908409,10.182071127211408,1.6784930880567122,0.19512480603909874,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,371140.1830749512,910218.7320861816,1295923.1087341309,404445.8475341797,690925.3977966309,402161.15155029297,49518.30349731445
PC (32:5),0.5958958017444452,9.222387868162498,0.9354347659391351,0.3334546751111946,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,206996.07334899905,435106.5923461914,589409.5653533936,231716.9764099121,348213.5633239746,242684.52059936523,53489.323822021484
PC (34:0),0.44242358220287975,11.260593727343892,0.5172751662612427,0.47200633860904573,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1000412.2849121094,2031450.9565429688,1963579.592590332,1095898.1716918943,1895418.4926757812,741628.6368103027,41339.46290588379
PC (34:1),0.49559197055727455,11.263449501171033,0.6484316277783364,0.42067397221233044,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1019534.3862304688,1999358.437866211,2062457.567199707,1067524.2207946775,1838787.4837341309,755503.6067504883,36019.26232910156
PC (34:2),0.4756230755357705,11.42093127116021,0.5974595250445418,0.43954897730862974,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1204827.7313232422,2262632.3309936523,2166422.607421875,1209870.2358398438,2117473.3958129883,794012.3369140625,42255.16339111328
PC (34:3),0.600330174424709,12.052033901464329,0.9493178189150058,0.3298930014318302,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1766868.8690185547,3549027.204711914,3741014.481384278,1756514.5878295898,3160910.900085449,1162200.9977416992,42642.14239501953
PC (34:4),0.7060738856091621,12.040732699246048,1.3096426830161363,0.2524593597287457,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1794084.9948730469,3676238.707092285,3780442.97064209,1752679.2338867188,2835427.033569336,1166554.2265625,42724.80323791504
PC (34:5),0.7464303094504146,11.631907406068246,1.4619509243639182,0.22661996323283806,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1244225.732849121,2658677.5576782227,3125022.6955566406,1123385.2869873047,2199741.7637939453,936392.9751586914,40900.86331176758
PC (34:6),0.7171676928795536,11.122991371582348,1.3507007138105112,0.24515565443507134,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,976127.1491088868,1849967.0333251953,2063399.7353515625,945539.1653442384,1455135.3637695312,621099.7001647949,36801.94223022461
PC (36:0); PCp(38:6),0.3896295038269599,10.042386437019113,0.4015377552714199,0.5262961627931152,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,419005.1922302246,814761.6733093262,859278.4150085449,457613.5498199463,834556.471496582,333028.7045440674,40671.02262878418
PC (36:0); PCp(38:6)_2,0.47438442533919606,9.997302800500178,0.594363393174717,0.4407367645973234,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,428272.1943359375,849949.5341796875,807032.3782043457,439710.76795196533,774564.231918335,309862.7207336426,36498.38232421875
PC (36:1),0.4173884182512845,10.084295424445438,0.4605854335532058,0.4973504970863827,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,446975.5899658203,878754.3044128418,851870.7861633301,482135.6018218994,841751.8919677734,332630.4375305176,38418.34245300293
PC (36:2),0.42414436878762346,10.452024390228614,0.47556327486381633,0.4904388737536816,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,628427.1416931152,1158840.2968444824,1037596.5607299804,673426.4092712402,1079314.003479004,387503.93296051025,36513.8621673584
PC (36:3),0.48594984025298077,11.400192747113206,0.6235626112829775,0.4297264701247365,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1350130.224609375,2228490.890686035,1985041.7884521484,1298799.7810058594,2048086.5334472656,700651.4368286133,39518.002670288086
PC (36:4),0.5061712848015194,11.975862961292465,0.6762697242666036,0.41087419824718263,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1647646.500915527,3475730.7900390625,3262829.164581299,1762139.4871826172,3063164.8201293945,1167457.659790039,37044.02278137207
PC (36:5),0.4668860604626597,11.79770397909888,0.5758052039891481,0.44796126035697637,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1354212.9745788574,2967515.1405029297,3001574.1837768555,1478370.2123413086,2826380.2177734375,1078521.4269714355,36505.94256591797
PC (36:6),0.5639598766109478,11.576482028660042,0.8384751655976288,0.35983323865129124,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1241169.74899292,2574484.7279052734,2630318.8386535645,1268219.971130371,2232413.299133301,925720.9149780272,39996.64321899414
PC (36:7),0.5879815974538761,11.46854776685131,0.9109280505799688,0.3398682994625788,0.9999396948302194,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PC,1193220.4411010742,2375368.1112060547,2445248.6097717285,1212086.4483947754,2010543.9282531736,839326.5725708008,41506.08236694336
