,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
10442,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10443,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10444,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10445,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10446,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10447,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10448,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10449,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10450,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10451,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10452,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10453,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10454,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10455,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10456,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10457,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10458,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10459,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10460,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10461,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10462,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10463,"[TG(55:11),TG(54:4)]_FA18:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10464,"[TG(55:11),TG(54:4)]_FA16:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10465,"[TG(55:11),TG(54:4)]_FA16:1",776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,n-10
10466,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10467,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10468,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10469,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10470,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10471,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10472,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10473,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10474,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10475,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10476,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10477,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10478,[TG(54:6)]_FA18:1,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,n-9
10479,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10480,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10481,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10482,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10483,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10484,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10485,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10486,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10487,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10488,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10489,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10490,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10491,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10492,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10493,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10494,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10495,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10496,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10497,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10498,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10499,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10500,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10501,[TG(54:5)]_FA18:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-9
10502,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10503,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10504,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10505,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10506,[TG(52:5)]_FA16:1,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,n-7
10507,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10508,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10509,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10510,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10511,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10512,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10513,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10514,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10515,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10516,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10517,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10518,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10519,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10520,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10521,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10522,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10523,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10524,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10525,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10526,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10527,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10528,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10529,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10530,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10531,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10532,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10533,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10534,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10535,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10536,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10537,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10538,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10539,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10540,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10541,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10542,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10543,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10544,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10545,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10546,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10547,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10548,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10549,"[TG(55:11),TG(54:4)]_FA18:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10550,"[TG(55:11),TG(54:4)]_FA16:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10551,"[TG(55:11),TG(54:4)]_FA16:1",790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,n-9
10552,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10553,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10554,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10555,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10556,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10557,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10558,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10559,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10560,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10561,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10562,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10563,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10564,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10565,"[TG(56:10),TG(55:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-10
10566,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10567,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10568,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10569,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10570,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10571,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10572,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10573,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10574,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10575,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10576,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10577,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10578,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10579,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
10580,"[TG(55:10),TG(54:3)]_FA18:1",792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,n-9
