,Lipid,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Group,Cluster_Label
1168462,Unknown,870.8,599.5,11.064633333333331,41.78000259399414,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168463,Unknown,870.8,599.5,11.10905,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168464,Unknown,870.8,599.5,11.15345,41.660003662109375,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168465,Unknown,870.8,599.5,11.197866666666668,41.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168466,Unknown,870.8,599.5,11.242266666666668,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168467,Unknown,870.8,599.5,11.286666666666669,41.62000274658203,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168468,Unknown,870.8,599.5,11.331083333333334,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168469,Unknown,870.8,599.5,11.375483333333332,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168470,Unknown,870.8,599.5,11.4199,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168471,Unknown,870.8,599.5,11.4643,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168472,Unknown,870.8,599.5,11.5087,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168473,Unknown,870.8,599.5,11.553116666666668,41.92000198364258,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168474,Unknown,870.8,599.5,11.597516666666667,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168475,Unknown,870.8,599.5,11.641933333333334,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168476,Unknown,870.8,599.5,11.686333333333334,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168477,Unknown,870.8,599.5,11.730733333333331,122.44001007080078,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168478,Unknown,870.8,599.5,11.77515,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168479,Unknown,870.8,599.5,11.81955,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168480,Unknown,870.8,599.5,11.863966666666668,245.4000244140625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168481,Unknown,870.8,599.5,11.908366666666668,457.96002197265625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168482,Unknown,870.8,599.5,11.952766666666667,23876.2421875,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168483,Unknown,870.8,599.5,11.997183333333334,186899.1875,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,7,2
1168484,Unknown,870.8,599.5,12.041583333333334,105900.390625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168485,Unknown,870.8,599.5,12.086,102714.40625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168486,Unknown,870.8,599.5,12.1304,54382.203125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168487,Unknown,870.8,599.5,12.174816666666668,16703.76171875,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168488,Unknown,870.8,599.5,12.219216666666668,4445.240234375,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168489,Unknown,870.8,599.5,12.263633333333336,3477.600341796875,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168490,Unknown,870.8,599.5,12.308033333333334,1597.5201416015625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168491,Unknown,870.8,599.5,12.352433333333334,731.580078125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168492,Unknown,870.8,599.5,12.39685,386.1600341796875,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168493,Unknown,870.8,599.5,12.44125,295.2400207519531,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168494,Unknown,870.8,599.5,12.485666666666669,390.6600341796875,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168495,Unknown,870.8,599.5,12.530066666666666,449.0000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168496,Unknown,870.8,599.5,12.574466666666668,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168497,Unknown,870.8,599.5,12.618883333333336,41.6400032043457,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168498,Unknown,870.8,599.5,12.663283333333334,213.4200134277344,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168499,Unknown,870.8,599.5,12.7077,127.62001037597656,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168500,Unknown,870.8,599.5,12.7521,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168501,Unknown,870.8,599.5,12.796516666666667,108.82000732421876,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168502,Unknown,870.8,599.5,12.840916666666669,41.76000213623047,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168503,Unknown,870.8,599.5,12.885333333333334,203.00001525878903,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168504,Unknown,870.8,599.5,12.929733333333331,76.8800048828125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168505,Unknown,870.8,599.5,12.974133333333334,81.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168506,Unknown,870.8,599.5,13.01855,73.70000457763672,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168507,Unknown,870.8,599.5,13.06295,125.24000549316406,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168508,Unknown,870.8,599.5,13.107366666666667,41.660003662109375,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168509,Unknown,870.8,599.5,13.151766666666669,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168510,Unknown,870.8,599.5,13.196166666666668,42.02000427246094,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168511,Unknown,870.8,599.5,13.240583333333332,41.94000244140625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168512,Unknown,870.8,599.5,13.284983333333336,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168513,Unknown,870.8,599.5,13.3294,41.9800033569336,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168514,Unknown,870.8,599.5,13.3738,41.9800033569336,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168515,Unknown,870.8,599.5,13.4182,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168516,Unknown,870.8,599.5,13.462616666666667,41.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,8,2
1168517,Unknown,870.8,599.5,13.507016666666669,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168518,Unknown,870.8,599.5,13.551433333333334,41.94000244140625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168519,Unknown,870.8,599.5,13.595833333333331,41.7400016784668,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168520,Unknown,870.8,599.5,13.640233333333336,41.900001525878906,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168521,Unknown,870.8,599.5,13.68465,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168522,Unknown,870.8,599.5,13.72905,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168523,Unknown,870.8,599.5,13.773466666666668,42.060001373291016,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168524,Unknown,870.8,599.5,13.817866666666667,42.2400016784668,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168525,Unknown,870.8,599.5,13.862283333333334,41.94000244140625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168526,Unknown,870.8,599.5,13.906683333333334,42.04000473022461,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168527,Unknown,870.8,599.5,13.951083333333337,100.12001037597656,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168528,Unknown,870.8,599.5,13.9955,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168529,Unknown,870.8,599.5,14.0399,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168530,Unknown,870.8,599.5,14.084316666666668,42.00000381469727,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168531,Unknown,870.8,599.5,14.128716666666667,42.04000473022461,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168532,Unknown,870.8,599.5,14.173116666666669,42.00000381469727,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168533,Unknown,870.8,599.5,14.217533333333334,41.92000198364258,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168534,Unknown,870.8,599.5,14.26195,41.9800033569336,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168535,Unknown,870.8,599.5,14.30635,41.9800033569336,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168536,Unknown,870.8,599.5,14.35075,41.9800033569336,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168537,Unknown,870.8,599.5,14.395166666666668,41.92000198364258,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168538,Unknown,870.8,599.5,14.439566666666668,42.00000381469727,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168539,Unknown,870.8,599.5,14.483983333333336,41.9800033569336,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168540,Unknown,870.8,599.5,14.528383333333334,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168541,Unknown,870.8,599.5,14.572783333333334,42.10000228881836,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168542,Unknown,870.8,599.5,14.6172,41.96000289916992,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168543,Unknown,870.8,599.5,14.6616,41.78000259399414,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168544,Unknown,870.8,599.5,14.706016666666669,41.900001525878906,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168545,Unknown,870.8,599.5,14.750416666666668,41.92000198364258,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168546,Unknown,870.8,599.5,14.794816666666668,41.96000289916992,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168547,Unknown,870.8,599.5,14.839233333333334,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168548,Unknown,870.8,599.5,14.883633333333334,41.96000289916992,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168549,Unknown,870.8,599.5,14.92805,42.04000473022461,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168550,Unknown,870.8,599.5,14.97245,41.900001525878906,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,9,2
1168551,Unknown,870.8,599.5,15.016850000000002,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168552,Unknown,870.8,599.5,15.061266666666668,41.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168553,Unknown,870.8,599.5,15.105666666666668,41.62000274658203,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168554,Unknown,870.8,599.5,15.150083333333336,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168555,Unknown,870.8,599.5,15.194483333333334,41.9800033569336,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168556,Unknown,870.8,599.5,15.238883333333334,109.48001098632812,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168557,Unknown,870.8,599.5,15.2833,200.58001708984372,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168558,Unknown,870.8,599.5,15.3277,83.18000793457031,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168559,Unknown,870.8,599.5,15.372116666666669,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168560,Unknown,870.8,599.5,15.416516666666668,41.76000213623047,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168561,Unknown,870.8,599.5,15.460916666666668,41.78000259399414,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168562,Unknown,870.8,599.5,15.505333333333336,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168563,Unknown,870.8,599.5,15.549733333333334,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168564,Unknown,870.8,599.5,15.59415,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168565,Unknown,870.8,599.5,15.63855,41.78000259399414,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168566,Unknown,870.8,599.5,15.682966666666667,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168567,Unknown,870.8,599.5,15.727366666666668,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168568,Unknown,870.8,599.5,15.771783333333332,41.78000259399414,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168569,Unknown,870.8,599.5,15.816183333333337,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168570,Unknown,870.8,599.5,15.860583333333334,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168571,Unknown,870.8,599.5,15.905,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168572,Unknown,870.8,599.5,15.9494,42.02000427246094,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168573,Unknown,870.8,599.5,15.993816666666667,41.94000244140625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168574,Unknown,870.8,599.5,16.038216666666667,41.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168575,Unknown,870.8,599.5,16.082616666666667,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168576,Unknown,870.8,599.5,16.127033333333333,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168577,Unknown,870.8,599.5,16.171433333333333,41.94000244140625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168578,Unknown,870.8,599.5,16.21585,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168579,Unknown,870.8,599.5,16.26025,41.92000198364258,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168580,Unknown,870.8,599.5,16.304650000000002,41.76000213623047,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168581,Unknown,870.8,599.5,16.34906666666667,41.96000289916992,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168582,Unknown,870.8,599.5,16.39346666666667,42.00000381469727,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168583,Unknown,870.8,599.5,16.437883333333335,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168584,Unknown,870.8,599.5,16.482283333333335,42.12000274658203,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,10,2
1168585,Unknown,870.8,599.5,16.526683333333335,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168586,Unknown,870.8,599.5,16.5711,42.060001373291016,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168587,Unknown,870.8,599.5,16.6155,42.060001373291016,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168588,Unknown,870.8,599.5,16.659916666666668,41.9800033569336,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168589,Unknown,870.8,599.5,16.704316666666667,41.92000198364258,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168590,Unknown,870.8,599.5,16.748716666666667,42.08000183105469,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168591,Unknown,870.8,599.5,16.793133333333333,41.96000289916992,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168592,Unknown,870.8,599.5,16.837533333333333,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168593,Unknown,870.8,599.5,16.88195,41.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168594,Unknown,870.8,599.5,16.92635,41.78000259399414,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,2
1168595,Unknown,870.8,599.5,16.970750000000002,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168596,Unknown,870.8,599.5,17.01516666666667,41.92000198364258,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168597,Unknown,870.8,599.5,17.05956666666667,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168598,Unknown,870.8,599.5,17.103983333333336,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168599,Unknown,870.8,599.5,17.148383333333335,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168600,Unknown,870.8,599.5,17.192783333333335,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168601,Unknown,870.8,599.5,17.2372,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168602,Unknown,870.8,599.5,17.2816,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168603,Unknown,870.8,599.5,17.326016666666668,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168604,Unknown,870.8,599.5,17.370416666666667,41.70000457763672,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168605,Unknown,870.8,599.5,17.414816666666667,41.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168606,Unknown,870.8,599.5,17.459233333333334,41.78000259399414,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168607,Unknown,870.8,599.5,17.50365,41.76000213623047,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168608,Unknown,870.8,599.5,17.54805,41.560001373291016,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168609,Unknown,870.8,599.5,17.592466666666667,42.02000427246094,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168610,Unknown,870.8,599.5,17.636866666666666,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168611,Unknown,870.8,599.5,17.681266666666666,41.76000213623047,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168612,Unknown,870.8,599.5,17.725683333333333,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168613,Unknown,870.8,599.5,17.770083333333336,41.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168614,Unknown,870.8,599.5,17.814500000000002,42.060001373291016,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168615,Unknown,870.8,599.5,17.858900000000002,41.62000274658203,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168616,Unknown,870.8,599.5,17.9033,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168617,Unknown,870.8,599.5,17.94771666666667,41.60000228881836,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168618,Unknown,870.8,599.5,17.992116666666668,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,11,0
1168619,Unknown,870.8,599.5,18.03653333333333,41.94000244140625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168620,Unknown,870.8,599.5,18.08093333333333,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168621,Unknown,870.8,599.5,18.125333333333334,41.880001068115234,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168622,Unknown,870.8,599.5,18.16975,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168623,Unknown,870.8,599.5,18.21415,109.760009765625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168624,Unknown,870.8,599.5,18.258566666666667,41.900001525878906,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168625,Unknown,870.8,599.5,18.302966666666663,41.82000350952149,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168626,Unknown,870.8,599.5,18.347366666666662,41.76000213623047,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168627,Unknown,870.8,599.5,18.391783333333333,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168628,Unknown,870.8,599.5,18.436183333333336,41.80000305175781,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168629,Unknown,870.8,599.5,18.480600000000003,41.70000457763672,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168630,Unknown,870.8,599.5,18.525,41.52000427246094,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168631,Unknown,870.8,599.5,18.5694,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168632,Unknown,870.8,599.5,18.61381666666667,42.04000473022461,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168633,Unknown,870.8,599.5,18.658216666666668,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168634,Unknown,870.8,599.5,18.70263333333333,41.560001373291016,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168635,Unknown,870.8,599.5,18.74703333333333,41.60000228881836,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168636,Unknown,870.8,599.5,18.79143333333333,41.560001373291016,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168637,Unknown,870.8,599.5,18.83585,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168638,Unknown,870.8,599.5,18.88025,42.060001373291016,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168639,Unknown,870.8,599.5,18.924666666666667,41.94000244140625,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168640,Unknown,870.8,599.5,18.969066666666667,41.720001220703125,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168641,Unknown,870.8,599.5,19.013466666666663,41.62000274658203,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168642,Unknown,870.8,599.5,19.057883333333333,41.50000381469727,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168643,Unknown,870.8,599.5,19.102283333333336,41.68000411987305,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168644,Unknown,870.8,599.5,19.1467,120.72000885009766,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168645,Unknown,870.8,599.5,19.1911,41.86000442504883,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168646,Unknown,870.8,599.5,19.2355,41.7400016784668,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168647,Unknown,870.8,599.5,19.27991666666667,41.96000289916992,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168648,Unknown,870.8,599.5,19.324316666666668,41.70000457763672,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168649,Unknown,870.8,599.5,19.36873333333333,41.7400016784668,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168650,Unknown,870.8,599.5,19.41313333333333,88.82000732421875,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168651,Unknown,870.8,599.5,19.45755,41.84000396728516,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,12,0
1168652,Unknown,870.8,599.5,19.50195,41.78000259399414,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,13,0
1168653,Unknown,870.8,599.5,19.54635,141.1800079345703,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,13,0
1168654,Unknown,870.8,599.5,19.590766666666667,95.90000915527344,11282023_FAD185_M4_WT_cortex_O3off_01,870.8 -> 599.5,13,0
