IDs,Names,Lipid,Transition,Class
"LMFA01140081, LMFA01030258","2-[5]-ladderane ethanoic acid, 5,7,9,11,13-tetradecapentaenoic acid",FA(14:5),217.1 -> 217.1,FA
"LMFA01031094, LMFA01140082","Tetradecan-7,9-diynoic acid, 2-[3]-ladderane ethanoic acid",FA(14:4),219.1 -> 219.1,FA
"LMFA01030254, LMFA01030252, LMFA01030897, LMFA01030789, LMFA01030594, LMFA01030256, LMFA01030584, LMFA01030255, LMFA01030592, LMFA01030191, LMFA01030588, LMFA01030585, LMFA01030253, LMFA01030257, LMFA01030590, LMFA01030591, LMFA01030593, LMFA01030589, LMFA07040046, LMFA01030251, LMFA01030586, LMFA01030587, LMFA07040047","3Z,5E-tetradecadienoic acid, 2E,4E-tetradecadienoic acid, 14:2(6Z,9Z), Megatomic acid, 13-tetradecynoic acid, 5,8-tetradecadienoic acid, 3-tetradecynoic acid, 3Z,5Z-tetradecadienoic acid, 11-tetradecynoic acid, Alepric acid, 7-tetradecynoic acid, 4-tetradecynoic acid, 3,4-tetradecadienoic acid, Goshuyic acid, 9-tetradecynoic acid, 10-tetradecynoic acid, 12-tetradecynoic acid, 8-tetradecynoic acid, S-cucujolide III, 10Z,12E-tetradecadienoic acid, 5-tetradecynoic acid, 6-tetradecynoic acid, R-cucujolide III",FA(14:2),223.2 -> 223.2,FA
"LMFA01030559, LMFA01031107","None, 6,8,10-Pentadecatriynoic acid",FA(15:6),229.1 -> 229.1,FA
LMFA01031097,"10E-Pentadecen-6,8-diynoic acid",FA(15:5),231.1 -> 231.1,FA
LMFA01031263,Oleraceacid A,FA(15:3),235.2 -> 235.2,FA
"LMFA01030790, LMFA01030581, LMFA01030582","3S,7,11-Trimethyl-6,10-dodecadienoic acid, 3-pentadecynoic acid, 14-pentadecynoic acid",FA(15:2),237.2 -> 237.2,FA
"LMFA01030703, LMFA01030706","6E,8E,12E,14E-Hexadecatetraen-10-ynoic acid, 6E,8E,12E-Hexadecatrien-10-ynoic acid",FA(16:6),243.1 -> 243.1,FA
"LMFA01031108, LMFA01031159, LMFA01140011","11Z-Hexadecen-7,9-diynoic acid, 4Z,7Z,9E,11E,13Z-hexadecapentaenoic acid, 4-[5]-ladderane-butanoic acid",FA(16:5),245.2 -> 245.1,FA
"LMFA01030493, LMFA01140010, LMFA01031134, LMFA01031150, LMFA01030165, LMFA01031073, LMFA01030491, LMFA01030280, LMFA01030279, LMFA01030492, LMFA01030277, LMFA01030164, LMFA01030163, LMFA01030278, LMFA01030166, LMFA01030870","8,10-hexadecadiynoic acid, 4-[3]-ladderane-butanoic acid, 2,6-hexadecadiynoic acid, (6Z,10E)-hexadec-6,10-dien-8-ynoic acid, 4,8,12,16-hexadecatetraenoic acid, 2Z,5Z,8Z,11Z-Hexadecatetraenoic acid, 3,9-hexadecadiynoic acid, 2Z,6Z,8Z,12Z-hexadecatetraenoic acid, 2Z,6Z,8Z,12E-hexadecatetraenoic acid, 7,10-hexadecadiynoic acid, 2E,6Z,8Z,12E-hexadecatetraenoic acid, 4,7,11,14-hexadecatetraenoic acid, 16:4(4Z,7Z,10Z,13Z), 2E,6Z,8Z,12Z-hexadecatetraenoic acid, 16:4(6,9,12,15), 16:4(6Z,9Z,12Z,15Z)",FA(16:4),247.2 -> 247.2,FA
"LMFA01030134, LMFA01031099, LMFA01030137, LMFA01031157, LMFA01030136, LMFA01140036, LMFA01030135, LMFA01140053, LMFA01030869, LMFA01031104, LMFA01031092, LMFA01030702, LMFA01030138, LMFA01140054, LMFA01030139, LMFA01031151","4,7,10-hexadecatrienoic acid, 7Z,11Z,14Z-Hexadecatrienoic acid, Hiragonic acid, 9Z,12Z,15-hexadecatrienoic acid, 6,9,12-hexadecatrienoic acid, Manaoic acid, 5E,8E,11E-hexadecatrienoic acid, 11-(2-cyclopenten-1-yl)-4Z-Undecenoic acid, 16:3(6Z,9Z,12Z), 6Z,10Z,14Z-Hexadecatrienoic acid, 6,9,12-Hexadecatrienoic acid, 4,7,10,13-Hexadecatetraenoic acid, 7,10,13-hexadecatrienoic acid, 11-(2-cyclopenten-1-yl)-9Z-undecenoic acid, 9,12,15-hexadecatrienoic acid, (Z)-hexadec-13-en-11-ynoic acid",FA(16:3),249.2 -> 249.2,FA
"LMFA01030496, LMFA01030494, LMFA01030807, LMFA01031209, LMFA01030274, LMFA01030272, LMFA01030270, LMFA01030269, LMFA01030814, LMFA01140023, LMFA01030273, LMFA01030271, LMFA01031050, LMFA01030497, LMFA01030495, LMFA01030109, LMFA01030268, LMFA01030806, LMFA01030275","7-hexadecynoic acid, 2-hexadecynoic acid, 7Z,10Z-hexadecadienoic acid, 14-methyl-5Z,9Z-pentadecadienoic acid, 8Z,10Z-hexadecadienoic acid, 6,9-hexadecadienoic acid, 2E,4Z-hexadecadienoic acid, 2E,4E-hexadecadienoic acid, 5Z,9Z-hexadecadienoic acid, Hydnocarpic acid, 6Z,9Z-hexadecadienoic acid, 3Z,9Z-hexadecadienoic acid, 4Z,7Z-Hexadecadienoic acid, 10-hexadecynoic acid, 4-hexadecynoic acid, 9,12-hexadecadienoic acid, 10Z,12E-hexadecadienoic acid, 7,10-hexadecadienoic acid, Palmitolinoleic acid",FA(16:2),251.2 -> 251.2,FA
"LMFA01030479, LMFA01031234, LMFA01031181","5,8,11-heptadecatriynoic acid, 8E,15E-heptadecadien-11,13-diynoic acid, Phomallenic acid B",FA(17:6),257.2 -> 257.1,FA
"LMFA01030476, LMFA01031155, LMFA01031244, LMFA01030478, LMFA01030475, LMFA01030477, LMFA01140028, LMFA01020368","5,8-heptadecadiynoic acid, (7Z,11E)-heptadec-7,11-dien-9-ynoic acid, 14:4(2E,4E,8E,10E)(4Me,6Me[S],12Me[S]), 7,10-heptadecadiynoic acid, 10E,16-heptadecadien-8-ynoic acid, 6,9-heptadecadiynoic acid, 11-Phenylundecanoic acid, 14:4(2E,4E,8E,10E)(6Me[S],9Me,12Me[S])",FA(17:4),261.2 -> 261.2,FA
"LMFA01030756, LMFA01031149, LMFA01031115, LMFA01030482","Norlinolenic acid, (Z)-heptadec-14-en-11-ynoic acid, 5Z,9Z,12Z-heptadecatrienoic acid, Pyrulic acid",FA(17:3),263.2 -> 263.2,FA
"LMFA01030483, LMFA01031238, LMFA01031236, LMFA01031075, LMFA01031052, LMFA01030484, LMFA01030485, LMFA01030487, LMFA01030486, LMFA01031037","7-heptadecynoic acid, None, anteiso-heptadeca-9,13-dienoic acid, 9,12-Heptadecadienoic acid , Methyl 7Z,11Z-Hexadecadienoate, 8-heptadecynoic acid, 9-heptadecynoic acid, 16-heptadecynoic acid, 12-heptadecynoic acid, Norlinoleic acid",FA(17:2),265.2 -> 265.2,FA
"LMFA01030553, LMFA01030554, LMFA01031180, LMFA01031136, LMFA01030510, LMFA01031143, LMFA01031106, LMFA01031048, LMFA01031061, LMFA01030555","5,8,11-octadecatriynoic acid, 6,9,12-octadecatriynoic acid, Phomallenic acid C, Octadeca-9,16-dien-12,14-diynoic acid, 13Z,17-Octadecadiene-9,11-diynoic acid, (13E,15E)-octadeca-13,15-dien-9,11-diynoic acid, Octadeca-8,10,12-triynoic acid, 9,11,13-Octadecatriynoic acid, 13E,17-Octadecadiene-9,11-diynoic acid , 8,11,14-octadecatriynoic acid",FA(18:6),271.2 -> 271.2,FA
"LMFA01030557, LMFA02000349, LMFA01140003, LMFA01030359, LMFA01030558, LMFA01031109, LMFA01030919, LMFA01031204, LMFA01030738, LMFA01030737, LMFA01031261, LMFA01030739, LMFA01030556, LMFA01140085, LMFA01030360, LMFA01030740, LMFA01031100","Bolekic acid, 5Z,8Z,11Z,14Z,17Z-octadecapentaenoic acid, 6-[5]-ladderane-hexanoic acid, 3,6,9,12,15-octadecapentaenoic acid, Isanic acid, Dicranin, (10Z,14E,16E)-10,14,16-Octadecatrien-12-ynoic acid, Heterofibrin A1, 5Z-Octadecene-7,9-diynoic acid, 5E-Octadecene-7,9-diynoic acid, Liagoric acid, 9Z-Octadecene-12,14-diynoic acid, Exocarpic acid, 6-[1]-ladderane hexanoic acid, 3Z,6Z,9Z,12Z,15Z-octadecapentaenoic acid, 9-Octadecene-12,14,16-triynoic acid, 12Z-Octadecen-7,9-diynoic acid",FA(18:5),273.2 -> 273.2,FA
"LMFA01030502, LMFA01031245, LMFA01020371","8,11,14-nonadecatriynoic acid, 15:6(2E,4E,6Z,8E,12E,14)(6Me,10Me[S],8Me,13Me), 15:6(2Z,4E,6Z,8E,12E,14)(6Me,8Me,10Me[S],13Me)",FA(19:6),285.2 -> 285.2,FA
"LMFA01031205, LMFA01140074, LMFA01140079","Heterofibrin B1, 13-phenyl-9E-tridecenoic acid, 13-phenyl-7E-tridecenoic acid",FA(19:5),287.2 -> 287.2,FA
"LMFA02000379, LMFA01140016, LMFA01030501, LMFA01020370, LMFA01140025","(Z)-Stellettic acid C, Sterculynic acid, 10,13-nonadecadiynoic acid, 16:4(2E,4E,8E,10E)(7Me[R],9Me,14Me[R]), 13-Phenyltridecanoic acid",FA(19:4),289.2 -> 289.2,FA
"LMFA01030365, LMFA01020379, LMFA01030899, LMFA01140018, LMFA01031239, LMFA01030129, LMFA01030503, LMFA02000303, LMFA01020378","10E,13E-nonadecadienoic acid, 18:2(5Z,9Z)(17Me), 19:2(5Z,9Z), Sterculic acid, None, 10Z,13Z-nonadecadienoic acid, 18-nonadecynoic acid, 16-methyl-octadeca-9Z,12Z-dienoic acid, 18:2(5Z,9Z)(16Me)",FA(19:2),293.2 -> 293.2,FA
"LMFA01140019, LMFA01140009, LMFA01030887, LMFA01030886, LMFA01020411, LMFA01030362, LMFA01030885, LMFA01140001, LMFA01020001, LMFA01030857, LMFA01031079, LMFA01030361, LMFA01020386, LMFA01030908, LMFA01030363, LMFA01140049, LMFA01020139, LMFA01020340, LMFA01030912, LMFA01030364, LMFA01140057, LMFA01020412, LMFA01030083, LMFA01020138, LMFA01020387, LMFA01020263","Dihydrosterculic acid, 13-Cyclohexyltridecanoic acid, 19:1(11Z), 19:1(9Z), 11-methyl-12Z-octadecenoic acid, 10Z-nonadecenoic acid, 19:1(6Z), Lactobacillic acid, 17-methyl-6Z-octadecenoic acid, 19:1(12Z), 5Z-Nonadecenoic acid, 10E-nonadecenoic acid, 18:1(12E)(11Me), 19:1(13Z), 7E-nonadecenoic acid, 8,9-Methylene-octadecanoic acid, 2,5-dimethyl-2-heptadecenoic acid, 18:1(13Z)(17Me), 19:1(16Z), 7Z-nonadecenoic acid, 2-octyl-cyclopropaneoctanoic acid, 10-methyl-9Z-octadecenoic acid, 2-nonadecenoic acid, 4-heptyl-2-methyl-2-undecenoic acid, 18:1(7Z)(17Me), 10-methylene-octadecanoic acid",FA(19:1),295.3 -> 295.3,FA
"LMFA01030692, LMFA01030699, LMFA01030696, LMFA01030697, LMFA01030698, LMFA03000021","8,11,14,18-Eicosatetraynoic acid, 9,12,15-Eicosatriynoic acid, 5,8,11-Eicosatriynoic acid, 6,9,12-Eicosatriynoic acid, 7,10,13-Eicosatriynoic acid, 5Z,8Z,10E,12E,14Z,17Z-eicosahexaenoic acid",FA(20:6),299.2 -> 299.2,FA
"LMFA01030130, LMFA01030898, LMFA01031063, LMFA01031179, LMFA01031144, LMFA01030375, LMFA01140034, LMFA01031175, LMFA01030373, LMFA01031043, LMFA01030376, LMFA01030860, LMFA01031095, LMFA01031089, LMFA01030377, LMFA01030859, LMFA01031170, LMFA01030374, LMFA01031169, LMFA01031091, LMFA01030900, LMFA01030867, LMFA01030865, LMFA01031035, LMFA01031038","11,14-eicosadienoic acid, 20:2(6,11), 6-Eicosynoic acid, (Z,Z)-10,14-eicosadienoic acid , Eicos-7-ynoic acid, 7E,13E-Eicosadienoic acid, Hormelic acid, Methyl nonadeca-15,17-dienoate, 11Z,15Z-eicosadienoic acid, Dihomolinoleic acid, 8,11-Eicosadienoic acid, 20:2(5Z,13Z), 11,13-Eicosadienoic acid, 6Z,9Z-Eicosadienoic acid, 8Z,11Z-eicosadienoic acid, 20:2(7Z,14Z), 7Z,12Z-eicosadienoic acid, 5,11-Eicosadienoic acid, 4Z,7Z-eicosadienoic acid, 5E,11Z-Eicosadienoic acid, 20:2(5Z,9Z), 20:2(5Z,15Z), Keteleeronic acid, Dihomotaxoleic acid, Phlomic acid",FA(20:2),307.3 -> 307.3,FA
"LMFA01031153, LMFA01140078, LMFA01031152, LMFA01030823, LMFA01031154, LMFA01140075","Methyl-(5E,7E,9E,14Z,17Z) eicosapentaenoate, 15-phenyl-9E-pentadecenoic acid, Methyl-(5Z,7E,9E,14Z,17Z)-eicosapentaenoate, 6Z,9Z,12Z,15Z,18Z-heneicosapentaenoic acid, Methyl-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate, 15-phenyl-11E-pentadecenoic acid",FA(21:5),315.2 -> 315.2,FA
"LMFA01140058, LMFA01030864","9(10),12(13),15(16)-trimethylene-octadecanoic acid, 21:3(5Z,14Z,17Z)",FA(21:3),319.3 -> 319.3,FA
"LMFA01020226, LMFA01020225, LMFA01030868, LMFA01020224, LMFA01030399, LMFA01031171, LMFA01030862","19-methyl-5Z,9Z-eicosadienoic acid, 18-methyl-5Z,9Z-eicosadienoic acid, 21:2(5Z,16Z), 19-methyl-5E,9E-eicosadienoic acid, 12Z,15Z-heneicosadienoic acid, 4Z,7Z-heneicosadienoic acid, 21:2(5Z,14Z)",FA(21:2),321.3 -> 321.3,FA
"LMFA01020135, LMFA01031167, LMFA01140100, LMFA01140101, LMFA01030398, LMFA01030909, LMFA01020136, LMFA01031166","2-propyl-9Z-octadecenoic Acid, 18-methyl-7Z-eicosenoic acid, None, None, 12Z-heneicosenoic acid, 21:1(7Z), 2-methyl-2-eicosenoic acid, 19-methyl-7Z-eicosenoic acid",FA(21:1),323.3 -> 323.3,FA
"LMFA01031131, LMFA01031158","Zooxanthellactone, 4Z,7Z,9E,11E,13Z,16Z,19Z-docosaheptaenoic acid",FA(22:7),325.2 -> 325.2,FA
"LMFA01020018, LMFA01020223, LMFA01020420, LMFA01020033, LMFA01020356, LMFA01010021","Methylarachidic acid, 19-methyl-eicosanoic acid, 12,18-dimethyl-nonadecanoic acid, 2,6-dimethyl-nonadecanoic acid, 20:0(12Me), Heneicosylic acid",FA(21:0),325.3 -> 325.3,FA
"LMFA01030410, LMFA04000062, LMFA01031211, LMFA01030411, LMFA01030162, LMFA01030409, LMFA01030161, LMFA01020254, LMFA01030408, LMFA04000084, LMFA01020255, LMFA01030407, LMFA04000086, LMFA04000090, LMFA04000083","5Z,11Z,17Z-docosatrienoic acid, 22:3(7Z,13Z,16Z), 9E,15E,19Z-docosatrienoic acid, Dihomo Mead's acid, 8,11,14-docosatrienoic acid, 3Z,9Z,15Z-docosatrienoic acid, 7,10,13-docosatrienoic acid, 7,7-dimethyl-5Z,8Z,11Z-eicosatrienoic acid, DTrE, Eranthic acid, 10,10-dimethyl-5Z,8Z,11Z-eicosatrienoic acid, 13,16,19-docosatrienoic acid, 3E,13Z,16Z-Docosatrienoic acid, 10,13,16-Docosatrienoic acid, Dihomopinolenic acid ",FA(22:3),333.3 -> 333.3,FA
"LMFA01030131, LMFA01030686, LMFA01030132, LMFA04000065, LMFA01031172, LMFA01020253, LMFA04000061, LMFA04000089, LMFA04000088, LMFA01030861, LMFA01030406, LMFA01030405","5,13-docosadienoic acid, Behenolic acid, 13,16-docosadienoic acid, 22:2(3Z,16Z), 7Z,12Z-docosadienoic acid, 7,7-dimethyl-5Z,8Z-eicosadienoic acid, 22:2(7Z,13Z), 8Z,11Z-Docosadienoic acid, 5Z,13E-Docosadienoic acid , 22:2(7Z,15Z), 5Z,13Z-docosadienoic acid, 13Z,16Z-docosadienoic acid",FA(22:2),335.3 -> 335.3,FA
"LMFA01031128, LMFA01030853","Carduusyne A, TrHA",FA(23:6),341.2 -> 341.2,FA
LMFA01030746,"6,9,12,15,18,21-Tetracosahexaynoic acid",FA(24:12),343.2 -> 343.2,FA
LMFA01030747,"6,9,12,15,18-Tetracosapentaynoic acid",FA(24:10),347.2 -> 347.2,FA
"LMFA01030412, LMFA01030413, LMFA01030414, LMFA01030091, LMFA01030416, LMFA01140046, LMFA01031074, LMFA01030415","14E-tricosenoic acid, 14Z-tricosenoic acid, 16Z-tricosenoic acid, 22-tricosenoic acid, 18Z-tricosenoic acid, 13,14-methylene-docosanoic acid, 9Z-Tricosenoic acid, 17Z-tricosenoic acid",FA(23:1),351.3 -> 351.3,FA
LMFA01030852,delta2-THA,FA(24:7),353.2 -> 353.2,FA
"LMFA01020230, LMFA01020020, LMFA01010023","Isotricosanoic acid, (+)-20-methyl-docosanoic acid, Tricosylic acid",FA(23:0),353.3 -> 353.3,FA
"LMFA01030805, LMFA01030819, LMFA01140014","tetracosatetraenoic acid n-6, 9Z,12Z,15Z,18Z-Tetracosatetraenoic acid, 12-[3]-ladderane-dodecanoic acid",FA(24:4),359.3 -> 359.3,FA
"LMFA01030902, LMFA01031049","24:3(15Z,18Z,21Z), 12Z,15Z,18Z-Tetracosatrienoic acid",FA(24:3),361.3 -> 361.3,FA
"LMFA01030417, LMFA01031071, LMFA01030901","5,9-tetracosadienoic acid, 15Z,18Z-Tetracosadienoic acid, 24:2(5Z,9Z)",FA(24:2),363.3 -> 363.3,FA
"LMFA01030745, LMFA01140070","12,14-Pentacosadiynoic acid, 19-phenyl nonadecanoic acid",FA(25:4),373.3 -> 373.3,FA
"LMFA01020336, LMFA01030420, LMFA07040115, LMFA01031120, LMFA01030418, LMFA01030421, LMFA01030419","Mycolipenic acid (C25), 18Z-pentacosenoic acid, delta-pentacosanalactone, 5Z-pentacosenoic acid, 16Z-pentacosenoic acid, 19Z-pentacosenoic acid, 17Z-pentacosenoic acid",FA(25:1),379.4 -> 379.4,FA
"LMFA01020349, LMFA01020294, LMFA01020023, LMFA01010025, LMFA01020350, LMFA01020309","24:0(18Me), Mycosanoic  acid (C25), Isopentacosanoic acid, Hyenic acid, 24:0(17Me), Mycocerosic acid (C25)",FA(25:0),381.4 -> 381.4,FA
LMFA01030838,"26:6(8Z,11Z,14Z,17Z,20Z,23Z)",FA(26:6),383.3 -> 383.3,FA
"LMFA01030831, LMFA01030845","Shibic acid, 26:5(8Z,11Z,14Z,17Z,20Z)",FA(26:5),385.3 -> 385.3,FA
LMFA01030824,"26:4(11Z,14Z,17Z,20Z)",FA(26:4),387.3 -> 387.3,FA
"LMFA01030426, LMFA01030428, LMFA01030884, LMFA01030427, LMFA01031125, LMFA01030429","5,9,17-hexacosatrienoic acid, 5Z,9Z,17Z-hexacosatrienoic acid, 26:3(5Z,9Z,19E), 5,9,19-hexacosatrienoic acid, 5Z,9Z,21Z-hexacosatrienoic acid, 5Z,9Z,19Z-hexacosatrienoic acid",FA(26:3),389.3 -> 389.3,FA
"LMFA01030876, LMFA01030133, LMFA01030424, LMFA01020357, LMFA01020358, LMFA01031123, LMFA01030425","26:2(9Z,19Z), 17,20-hexacosadienoic acid, 5,9-hexacosadienoic acid, 25:2(5Z,9Z)(24Me), 25:2(5Z,9Z)(23Me), 17Z,21Z-hexacosadienoic acid, 5Z,9Z-hexacosadienoic acid",FA(26:2),391.4 -> 391.4,FA
"LMFA01140071, LMFA01030701","21-phenyl heneicosanoic acid, 12,14-Heptacosadiynoic acid",FA(27:4),401.3 -> 401.3,FA
"LMFA01030903, LMFA01140060","27:3(5Z,9Z,20Z), Amphimic acid C",FA(27:3),403.4 -> 403.4,FA
"LMFA01020360, LMFA01020363, LMFA01030750, LMFA01020359","26:2(5Z,9Z)(24Me), 27:2(5Z,9Z), 2,4,6-trimethyl-2,15-tetracosadienoic acid, 26:2(5Z,9Z)(25Me)",FA(27:2),405.4 -> 405.4,FA
"LMFA01030430, LMFA01020264, LMFA07040117, LMFA01020032, LMFA01140027, LMFA01020337, LMFA01020256, LMFA01031112","20Z-heptacosenoic acid, 2-methyl-2-hexacosenoic acid, delta-heptacosanalactone, (+)-C27-Phthienoic acid, 26:0(19Cp), Mycolipenic acid (C27), 2,4-dimethyl-2-pentacosenoic acid, 18Z-heptacosenoic acid",FA(27:1),407.4 -> 407.4,FA
"LMFA01020311, LMFA01020025, LMFA01010027, LMFA01030916","Mycocerosic acid (C27), (+)-24-methyl-hexacosanoic acid, Carboceric acid, 28:7(n-6)",FA(27:0) | FA(28:7),409.3 -> 409.3,FA
"LMFA01020311, LMFA01020025, LMFA01010027, LMFA01030916","Mycocerosic acid (C27), (+)-24-methyl-hexacosanoic acid, Carboceric acid, 28:7(n-6)",FA(27:0) | FA(28:7),409.4 -> 409.4,FA
LMFA01030839,"28:6(10Z,13Z,16Z,19Z,22Z,25Z)",FA(28:6),411.3 -> 411.3,FA
"LMFA01030832, LMFA01030846","28:5(13Z,16Z,19Z,22Z,25Z), 28:5(10Z,13Z,16Z,19Z,22Z)",FA(28:5),413.3 -> 413.3,FA
"LMFA01030825, LMFA01140061","28:4(13Z,16Z,19Z,22Z), Amphimic acid B",FA(28:4),415.4 -> 415.4,FA
"LMFA01030878, LMFA01140059","28:3(5Z,9Z,21Z), Amphimic acid A",FA(28:3),417.4 -> 417.4,FA
"LMFA01020364, LMFA01020361, LMFA01020362, LMFA01031124, LMFA01030877","28:2(5Z,9Z), 27:2(5Z,9Z)(25Me), 27:2(5Z,9Z)(26Me), 19Z,23Z-octacosadienoic acid, 28:2(9Z,21Z)",FA(28:2),419.4 -> 419.4,FA
"LMFA01030433, LMFA01030733, LMFA01020338, LMFA01030432, LMFA01031122, LMFA01030096, LMFA01030431, LMFA07040118, LMFA07040093","9Z-octacosenoic acid, 9-Octacosenoic acid, Mycolipenic acid (C28), 23Z-octacosenoic acid, 11Z-octacosenoic acid, 19Z-octacosenoic acid, 21Z-octacosenoic acid, delta-octacosanalactone, 28-octacosanolactone",FA(28:1),421.4 -> 421.4,FA
LMFA01030904,"29:3(5Z,9Z,23Z)",FA(29:3),431.4 -> 431.4,FA
"LMFA01020375, LMFA01020365, LMFA01030888","28:2(5Z,9Z)(22Me), 28:2(5Z,9Z)(27Me), 29:2(5Z,9Z)",FA(29:2),433.4 -> 433.4,FA
"LMFA01020339, LMFA01031110","Mycolipenic acid (C29), 20Z-nonacosenoic acid",FA(29:1),435.4 -> 435.4,FA
"LMFA01010029, LMFA01020313","nonacosanoic acid, Mycocerosic acid (C29)",FA(29:0),437.4 -> 437.4,FA
"LMFA01031260, LMFA01030840","Nematoic acid, 30:6(12Z,15Z,18Z,21Z,24Z,27Z)",FA(30:6),439.4 -> 439.4,FA
"LMFA01030847, LMFA01030833","30:5(12Z,15Z,18Z,21Z,24Z), 30:5(15Z,18Z,21Z,24Z,27Z)",FA(30:5),441.4 -> 441.4,FA
LMFA01030826,"30:4(15Z,18Z,21Z,24Z)",FA(30:4),443.4 -> 443.4,FA
"LMFA01031126, LMFA01030872, LMFA01031243","5Z,9Z,25Z-triacontatrienoic acid, 30:3(5Z,9Z,23Z), None",FA(30:3),445.4 -> 445.4,FA
"LMFA01030879, LMFA01020366, LMFA01020376, LMFA01030917","30:2(9Z,23Z), 29:2(5Z,9Z)(26Me), 29:2(5Z,9Z)(22Me), 5Z,9Z-triacontadienoic acid",FA(30:2),447.4 -> 447.4,FA
"LMFA01030097, LMFA01030875, LMFA07040091, LMFA01031013","Lumequeic acid, 30:1(23Z)), 30-triacontanolactone, Lumequic acid",FA(30:1),449.4 -> 449.4,FA
"LMFA01020296, LMFA01020315, LMFA01010031, LMFA01020028, LMFA01020027","Phthioceranic acid (C31), Mycocerosic acid (C31), hentriacontanoic acid, (+)-28-methyl-triacontanoic acid, D-Mycoceranic acid",FA(31:0),465.5 -> 465.5,FA
LMFA01030841,"32:6(14Z,17Z,20Z,23Z,26Z,29Z)",FA(32:6),467.4 -> 467.4,FA
"LMFA01030834, LMFA01030848","32:5(17Z,20Z,23Z,26Z,29Z), 32:5(14Z,17Z,20Z,23Z,26Z)",FA(32:5),469.4 -> 469.4,FA
LMFA01030827,"32:4(17Z,20Z,23Z,26Z)",FA(32:4),471.4 -> 471.4,FA
"LMFA01030098, LMFA07040083, LMFA07040092","23Z-dotriacontenoic acid, 30-methyl-31-hentriacontalactone, 32-dotriacontalactone",FA(32:1),477.5 -> 477.5,FA
"LMFA01010033, LMFA01020297, LMFA01020317","Psyllic acid, Phthioceranic acid (C33), Mycocerosic acid (C33)",FA(33:0),493.5 -> 493.5,FA
LMFA01030842,"34:6(16Z,19Z,22Z,25Z,28Z,31Z)",FA(34:6),495.4 -> 495.4,FA
"LMFA01030835, LMFA01030849","34:5(19Z,22Z,25Z,28Z,31Z), 34:5(16Z,19Z,22Z,25Z,28Z)",FA(34:5),497.4 -> 497.4,FA
"LMFA07040084, LMFA01031111, LMFA07040125","32-methyl-33-tritriacontalactone, 25Z-Tetratriacontenoic acid, Nocardiolactone",FA(34:1),505.5 -> 505.5,FA
"LMFA01010035, LMFA01020319","Ceroplastic acid, Mycocerosic acid (C35)",FA(35:0),521.5 -> 521.5,FA
"LMFA01030836, LMFA01030850","36:5(21Z,24Z,27Z,30Z,33Z), 36:5(18Z,21Z,24Z,27Z,30Z)",FA(36:5),525.5 -> 525.5,FA
LMFA01030829,"36:4(21Z,24Z,27Z,30Z)",FA(36:4),527.5 -> 527.5,FA
"LMFA01020299, LMFA01010036","Phthioceranic acid (C36), Hexatriacontylic acid",FA(36:0),535.5 -> 535.5,FA
"LMFA01010037, LMFA01020300","heptatriacontanoic acid, Phthioceranic acid (C37)",FA(37:0),549.6 -> 549.6,FA
LMFA01030844,"38:6(20Z,23Z,26Z,29Z,32Z,35Z)",FA(38:6),551.5 -> 551.5,FA
"LMFA01030851, LMFA01030837","38:5(20Z,23Z,26Z,29Z,32Z), 38:5(23Z,26Z,29Z,32Z,35Z)",FA(38:5),553.5 -> 553.5,FA
"LMFA01030830, LMFA07011176","38:4(23Z,26Z,29Z,32Z), None",FA(38:4),555.5 -> 555.5,FA
"LMFA01010038, LMFA01020273","octatriacontanoic acid, 2,4,6,8-tetramethyl-tetratriacontanoic acid",FA(38:0),563.6 -> 563.6,FA
LMFA01031241,"40:6(22Z,25Z,28Z,28Z,31Z,37Z)",FA(40:6),579.5 -> 579.5,FA
LMFA01031242,"42:6(25Z,27Z,30Z,33Z,36Z,39Z)",FA(42:6),607.5 -> 607.5,FA
"LMFA01010039, LMFA01020306","hexatetracontanoic acid, Phthioceranic acid (C46)",FA(46:0),675.7 -> 675.7,FA
LMGP01060027,PC(O-10:1(9E)/0:0),LPC(O-10:1),396.3 -> 184.1,PC
LMGP01020145,PC(O-10:1(9E)/2:0),PC(O-12:1),438.3 -> 184.1,PC
LMGP01011235,"PC(6:2(2E,4E)/6:2(2E,4E))",PC(12:4),446.2 -> 184.1,PC
LMGP01020146,PC(O-11:1(10E)/2:0),PC(O-13:1)|LPC(P-14:0),452.3 -> 184.1,PC
LMGP01011254,"PC(8:2(2E,4E)/8:2(2E,4E))",PC(16:4),502.3 -> 184.1,PC
"LMGP01010504, LMGP01011251, LMGP01020004, LMGP01020028, LMGP01020024, LMGP01060014","PC(14:0/2:0), PC(8:0/8:0), PC(O-1:0/16:0), PC(O-16:0/1:0), PC(O-15:0/2:0), PC(O-18:0/0:0)",PC(16:0)|PC(O-17:0)|LPC(O-18:0),510.4 -> 184.1,PC
LMGP01060026,None,LPC(O-20:4),530.4 -> 184.1,PC
"LMGP01010878, LMGP01010900, LMGP01010991, LMGP01020114","PC(18:1(9E)/2:0), PC(18:1(9Z)/2:0), PC(2:0/18:1(9Z)), PC(O-18:0/3:1(2E))",PC(20:1)|PC(O-21:1),564.4 -> 184.1,PC
"LMGP01010916, LMGP01011221","PC(18:1(9Z)/4:0), PC(4:0/18:1(9Z))",PC(22:1),592.4 -> 184.1,PC
