lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,10xBlank_01202023
Lyso_PI(20:2) | PI (20:2),0.10436991691404746,9.863194885331367,0.050045662734191865,0.8229838362640653,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,624519.9059448242,415594.3294372559,558446.7062072754,289222.30207824707,967741.2130737304,37201.602478027344,561861.8635864258,381435.29878234863,1170886.2150268557,67286.24493408203
Lyso_PI(20:2) | PI (20:2)_2,0.1672604080089617,9.851451148490606,0.12827930851926794,0.7202228244355511,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,632751.5485229492,405783.5829467773,562216.9637756348,291387.0392303467,990985.2069702148,37587.6025390625,556768.84765625,383117.60021972656,1106764.4852600098,65474.80474853516
Lyso_PI(20:3) | PI (20:3),0.35308406064874903,6.788968721637148,0.5678319361913964,0.4511217356286012,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,82353.7261352539,80191.44625854492,81469.96594238281,42316.12278747559,51043.54405212402,20523.92153930664,72605.68594360352,53147.68426513672,64936.6848449707,56375.3434753418
Lyso_PI(20:3) | PI (20:3)_2,0.41749460045776304,6.793955756481191,0.7918367548218157,0.37354530844113465,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,82648.6069946289,79009.70642089844,80781.76602172852,44455.60302734375,53697.18376159668,21250.781448364258,69017.185546875,51563.663650512695,62434.70349121094,60533.74481201172
Lyso_PI(20:4) | PI (20:4),0.44504500927294455,6.9538981061168474,0.8987563854398104,0.3431153888936279,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,109345.7868347168,78491.30410766602,83974.8459777832,51200.02291870117,64871.58436584473,17632.92108154297,87106.1657409668,55227.74401855469,68848.70486450195,60508.06425476074
Lyso_PI(20:4) | PI (20:4)_2,0.32381355241869786,6.97791100315458,0.4781327041748682,0.489269344509511,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,99683.26568603516,80574.26483154297,81018.30532836914,49758.76428222656,69885.124267578125,22660.181610107426,89753.96673583984,51825.86293029785,79732.8257446289,61764.72494506836
Lyso_PI(20:5) | PI (20:5),0.2992808408750419,6.928329637601045,0.40880423300791335,0.5225770541994712,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,87742.2868347168,85007.96630859375,80919.645751953125,42559.002670288086,57552.704010009766,30076.642120361328,79494.80603027344,49164.38345336914,70780.54507446289,77241.46475219727
Lyso_PI(20:5) | PI (20:5)_2,0.17991084414445563,6.930620412760404,0.14834833436884765,0.7001187722629946,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,83053.38552856445,82914.58563232422,78297.12490844727,41649.302642822266,56075.12380981445,30622.52243041992,88005.42596435547,50102.02349853516,72338.08581542969,78202.38619995117
Lyso_PI(21:0),-0.17889724028544732,7.584757903380149,0.14804271462980978,0.7004128713910224,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,103664.86688232422,131981.98962402344,105857.2650756836,92895.8677368164,86174.8645324707,30948.36196899414,91590.28720092772,264638.57638549805,101205.84634399414,63325.7650756836
Lyso_PI(22:0) | PI (22:0),0.49055216745052294,7.810526250688508,1.0898311329110584,0.2965086273788018,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,178951.93353271484,170888.25244140625,158728.85040283203,100345.48626708984,120222.6275024414,37486.88262939453,140767.548828125,125089.00979614258,115492.04849243164,87955.046630859375
Lyso_PI(22:0) | PI (22:0)_2,0.4703932383709397,7.81626229300064,1.002986111012433,0.3165890336192326,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,169891.4732055664,172821.91650390625,164004.85180664062,99717.88772583008,122041.69012451172,35168.702365875244,141808.4517211914,131778.3096923828,116161.00805664062,87932.9253540039
Lyso_PI(22:1) | PI (22:1),0.21139938620114296,6.716288706938636,0.20460523684960208,0.6510290312121306,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,65848.00494384766,67557.1845703125,64898.84518432617,46073.46319580078,54619.04379272461,26316.72204589844,61129.96496582031,66833.24462890625,55431.84411621094,63170.44467163086
Lyso_PI(22:1) | PI (22:1)_2,0.1998118530300005,6.599959942964643,0.18285995422456836,0.6689268745908467,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,59489.94451904297,66063.3044128418,57087.96380615234,42193.86318969727,51865.60433959961,25449.00187683105,56105.20346069336,60314.784744262695,53557.20397949219,55785.18338012695
Lyso_PI(22:2) | PI (22:2),0.17675957590421126,6.496372432139422,0.14320889428449846,0.7051115492751288,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,63853.86378479004,59312.24496459961,50794.96334075928,43983.76333618164,41550.76284790039,17725.281211853027,59695.10395812988,53020.74375152588,54673.72396850586,48115.70307922363
Lyso_PI(22:2) | PI (22:2)_2,0.20111849914545127,6.515216273715365,0.18525034165082843,0.6668994724282872,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,64205.7447052002,59025.86387634277,50291.14358520508,47725.0828704834,40043.00245666504,16514.36127471924,60088.64375305176,51048.16374206543,55382.54476928711,53404.66319274902
Lyso_PI(22:4) | PI (22:4),0.39749936766099087,6.973217725368024,0.7184047749364031,0.3966676708867528,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,97513.80755615234,76704.10546875,80077.2857055664,71022.74530029297,74106.30514526367,24625.58140563965,83175.56524658203,63331.00454711914,74127.18493652344,44389.12341308594
Lyso_PI(22:4) | PI (22:4)_2,0.45657550327540575,6.976276611707916,0.9454667428001353,0.33087588949406865,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,96919.48614501952,79103.84579467773,79048.26657104492,76856.26454162598,72703.64541625977,23038.22187805176,80308.14596557617,63792.02368164063,71487.344970703125,46897.20364379883
Lyso_PI(22:6) | PI (22:6),0.43866843557944896,7.249453052198019,0.8734331254856897,0.35000662451233827,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,115070.26837158205,110633.36917114258,113814.06787109376,69498.18405151367,71705.32556152344,24869.0018157959,92250.28704833984,92995.88725280762,76259.06536865234,69642.30505371094
Lyso_PI(22:6) | PI (22:6)_2,0.43462410511792715,7.256530795071484,0.857549004136672,0.35442549549210195,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PI,116981.24786376952,111898.06866455078,111104.3485107422,72770.78509521484,72113.3256225586,22629.261688232426,94289.00485229492,95767.906494140625,77209.24542236328,66985.02429199219
Lyso_PS(12:0) | PS (12:0),0.25930629107708403,6.664333229031719,0.30733352404240577,0.579321069500759,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,36443.84262084961,82118.206298828125,40310.62251281738,61720.96380615234,62146.384338378906,40379.86267852783,17560.501140594482,70555.785400390625,64657.30401611328,70351.16497802734
Lyso_PS(12:0) | PS (12:0)_2,0.2444141903948368,6.653170789822156,0.2731905276159523,0.6011995249894165,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,36320.58236312866,84129.705810546875,35063.502868652344,61292.6640625,64556.26495361328,37503.60297012329,20239.181621551517,76382.52453613281,61082.52456665039,66672.48522949219
Lyso_PS(13:0) | PS (12:0),0.38553195146285163,7.33931363757007,0.6761332567293721,0.41092141173354,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,61883.10429763794,142710.05029296875,61211.18438720703,109791.9072265625,98686.10693359376,65955.86489486694,28188.181789398197,111091.10729980467,91875.1866455078,104050.64685058594
Lyso_PS(13:0) | PS (12:0)_2,0.4746552501093348,7.405253032731269,1.0210398409653862,0.31227248288627835,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,68848.54497528076,154302.91149902344,67027.92465209961,115428.44885253906,102833.94714355467,64318.90487289429,28940.301986694336,107747.88830566406,97402.467041015625,109224.1280517578
Lyso_PS(14:0),0.1958489429070206,6.841803899783927,0.17570415736554423,0.6750913126602457,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,32018.26201248169,91568.44680786131,39154.82235717773,93530.707275390625,76825.26513671875,28089.121921539307,19024.381217956543,109584.58709716795,84214.98571777344,51522.92321777344
Lyso_PS(14:1) | PS (14:1),0.19154105882693884,10.910382739125813,0.16809379510232247,0.681811498440298,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,283266.5803833008,1270316.0678710938,767647.3536376953,2280680.5556640625,1318889.412109375,239045.85823440552,266529.4800186157,2416793.9765625,1442131.3994140625,359968.5234375
Lyso_PS(14:1) | PS (14:1)_2,0.19562239264965747,10.890025867337497,0.1753098150365986,0.6754352865503108,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,276489.43772888184,1292423.6420898438,722178.3780517578,2237171.5112304688,1318695.244140625,228577.01641845703,278942.3008422852,2363559.783203125,1425891.8232421875,350454.306640625
Lyso_PS(15:0) | PSo (16:0),0.017843674696886178,6.590291354228234,0.0014662474641227163,0.9694551794270202,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,16784.421054840088,72695.06381225586,18401.601146698,64916.12451171875,79013.28704833984,10335.880744934082,21079.141624450684,85585.96618652344,89865.86529541016,58220.9235534668
Lyso_PS(15:0) | PSo (16:0)_2,-0.04599849151651707,6.207582569863525,0.009759273045347072,0.9213057762780051,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,8113.960552215576,59612.80430984497,4262.760349273682,62832.48391723633,80118.306884765625,7451.060451507568,7019.320518493652,85501.26641845703,87161.04721069336,3366.4802589416504
Lyso_PS(15:1),0.2712600955925932,7.45707715555473,0.3361874830261513,0.562038189503877,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,34048.68240356445,149201.51068115234,70786.30365753174,96160.8656616211,94629.10485839844,46781.4033203125,22129.921558380127,130979.0698852539,102316.28698730467,184590.2139892578
Lyso_PS(16:0) | PS (16:0),-0.2573735340094557,6.39669765311184,0.30680959858364076,0.5796445738144982,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,1512.6400985717771,1509.300090789795,1514.5801162719729,112744.60830688477,104870.14755249023,1468.0801048278809,1464.320110321045,133364.57022094727,98567.60806274414,1584.6001014709473
Lyso_PS(16:0) | PS (16:0)_2,-0.39528887802028684,6.406756805343898,0.7249891864248639,0.3945122258803046,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,1543.0200996398926,1497.660099029541,1599.9001159667969,107314.20889282228,101195.2885131836,1464.6000938415527,1476.9000968933103,141001.18823242188,104074.607421875,1695.0401153564453
Lyso_PS(16:1) | PS (16:1),-0.4097126255244561,5.496245355974294,0.7789156154321972,0.3774729884110273,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,1516.9201049804688,1649.1001243591309,1458.700096130371,49777.06362915039,57765.44409179688,1605.1201171875,1463.8400955200195,69251.94485473633,59162.12438964844,1461.7800941467283
Lyso_PS(16:1) | PS (16:1)_2,-0.5014270575284575,5.50729301750447,1.1674739011650672,0.27992089436533213,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,1497.0200996398926,1542.0200996398926,1459.6201133728027,53058.26403808594,52114.60397338867,1480.9200897216797,1464.60009765625,65641.16519165039,66995.9047241211,1661.680118560791
Lyso_PS(17:0) | PSo (18:0),0.21221313270356204,11.016914053393092,0.20619204331887886,0.6497685556484648,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,303248.0227661133,1635870.8061523438,684966.6067810059,2503857.4291992188,1354585.6674804688,219361.6747894287,393649.284034729,2589490.008300781,1496242.6928710938,320243.1005859375
Lyso_PS(17:0) | PSo (18:0)_2,0.11377808262114164,11.011550318461094,0.059458303556311876,0.8073541711527431,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,300694.2626876831,1584643.9077148438,291334.8418045044,2615912.0947265625,1454720.859375,208020.2352256775,393516.7474327088,2697833.5893554688,1578359.8095703125,306518.5986328125
Lyso_PS(17:0) | PSo (18:0)_3,0.15984041485697664,11.016469568895594,0.11717865098762559,0.7321148465968393,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,420992.9640274048,1419915.15625,254483.46104812625,2734475.970214844,1523858.4282226562,190187.8539199829,149694.4507637024,2825750.7607421875,1659603.2670898438,282656.58251953125
Lyso_PS(17:1) | PSp (18:0),0.028432416500483327,6.41393394590212,0.003721684868196462,0.9513547385255473,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,23476.70171356201,75699.76541137695,28910.741954803467,44491.8032989502,51994.28366088867,18442.22137069702,17037.38104248047,89973.02630615234,56818.244384765625,56043.78454589844
Lyso_PS(17:1) | PSp (18:0)_2,0.01755877097016759,6.345834770726863,0.001419788572093239,0.9699427570576978,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,16771.481185913086,70367.78533935547,28134.40200805664,49332.863037109375,47728.20388793945,19047.681308746334,9049.580646514893,88361.52572631836,57330.34414672852,54849.64300537109
Lyso_PS(17:2),0.21858124427198056,6.364724035896736,0.218683625698759,0.6400447651520969,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,25041.341930389404,67869.58404541016,19044.801414489742,48657.34365844727,51086.64337158203,24899.18170166016,17015.300937652588,57510.04473876953,50176.52365112305,76558.74655151367
Lyso_PS(18:0) | PS (18:0),0.03262893532632432,6.6790037888788625,0.004900882491710945,0.9441886426979944,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,37860.48282623291,107806.68701171876,27691.281845092773,39491.96290588379,50487.64338684082,34645.342334747314,30125.28234863281,84801.46618270874,59853.704528808594,81131.58502197266
Lyso_PS(18:0) | PS (18:0)_2,0.6622385392812364,6.333843879295687,1.969970154247676,0.16045102995851115,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,35783.68253326416,111756.2896118164,26970.841899871823,26258.762371063232,29858.842071533203,35935.66244125366,17383.781337738037,18671.841175079346,41798.14281463623,85181.74688720703
Lyso_PS(18:1) | PS (18:1),0.2367255706540496,6.368107393930357,0.2563369390618391,0.6126479698852396,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,29817.722122192383,75330.96594238281,22238.361457824707,45868.66326904297,50087.062927246094,31371.542274475098,19576.62127304077,58371.484466552734,46029.16339111328,64813.48416137695
Lyso_PS(18:1) | PS (18:1)_2,0.3359746992700483,6.300857849664032,0.5144581306872169,0.47321530779583915,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,31087.26217269897,78858.90588378906,22758.621696472168,40530.683208465576,44722.00347900391,30154.882194519043,10031.400760650637,53223.34387588501,47070.60305786133,64689.94519042969
Lyso_PS(18:2) | PS (18:2),0.24374272119126028,6.074221129153183,0.27168481206408046,0.6022038189131709,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,22686.40163040161,59594.0842590332,17434.921356201172,34257.52247619629,39908.942779541016,20752.38147354126,15020.741409301758,43043.58302307129,41076.00286865234,64214.78381347656
Lyso_PS(18:2) | PS (18:2)_2,0.3046916029548644,6.026624746015254,0.42360561545069686,0.5151433734062413,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,22291.64144134521,59054.38441467285,17852.161128997803,33951.64204406738,37185.16290283203,22810.42158126831,9706.16067123413,41809.24337768555,38161.6628112793,63530.50405883789
Lyso_PS(18:3) | PS (18:3),0.3638268873901813,7.355408869497205,0.6026610526168952,0.4375645114049366,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,29198.84202575684,152399.67059326172,29055.76191329956,87696.62545776367,83811.62512207031,28044.04195022583,18427.06148147583,103780.26858520508,92691.225341796875,226295.8097229004
Lyso_PS(18:3) | PS (18:3)_2,0.3762896208644685,7.447706831228065,0.6443398839619476,0.42214361768893705,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,30352.962070465088,157493.93426513672,56331.60399246216,91325.00769042967,89589.30603027344,24963.621936798096,48645.52332687378,100572.3074645996,92746.68734741212,221567.43829345703
Lyso_PS(18:4),0.012644369640968444,6.186165650484817,7.36340993171325e-4,0.9783515774888341,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,21072.86151123047,62489.86373901367,16865.34126663208,40722.00289916992,41640.28274536133,20641.26153945923,17068.201263427734,57889.10363769531,52804.8837890625,58961.74395751953
Lyso_PS(18:4)_2,0.19460363329373953,6.183149835002332,0.1734756223661975,0.6770412055590581,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,19645.72137451172,67739.56509399414,27763.561939239506,37285.122131347656,39430.362564086914,19101.38132095337,9277.200714111328,54973.72351074219,52969.06381225586,61272.443908691406
Lyso_PS(19:0),0.5235812758742542,6.6982872502959,1.239621028568422,0.265544103357781,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,28032.84189224243,134452.87106323242,27868.902015686035,36608.58220291138,38871.3028755188,32889.46223449707,19128.801414489742,52864.1237449646,43118.84292984009,133982.76724243164
Lyso_PS(19:1),0.8740114640705391,5.982059057586416,3.3923522087058284,0.06549944599763007,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,30037.262058258057,113206.9475402832,17270.441249847412,15321.58122253418,17824.18128967285,26409.661903381348,18211.821186065677,22353.461757659912,16191.92098236084,64479.6432800293
Lyso_PS(20:0) | PS (20:0),0.30546883375604683,6.69061616590513,0.42577984816216485,0.5140670115478616,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,48629.54327392578,84055.44598388672,28743.16173171997,53524.544036865234,71678.86529541016,39243.92268371582,21530.86117172241,66530.96484375,62854.98486328125,76737.625244140625
Lyso_PS(20:0) | PS (20:0)_2,0.3848340044642868,6.642008491401121,0.6736846553113764,0.4117699105391157,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,47188.32299804688,86469.986328125,22194.68155670166,55587.94384765625,72104.44598388672,36076.08280181885,13989.620933532717,67135.76397705078,61273.12377929688,73232.0855102539
Lyso_PS(20:1) | PS (20:1),0.31450872706051863,7.877175681363543,0.4512200715914787,0.5017561305859828,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,107458.78857421876,231559.29663085935,60993.28426742554,121597.38940429688,152286.83032226562,104617.2681274414,35128.26257324219,138532.6297607422,161057.83251953125,153981.72924804688
Lyso_PS(20:1) | PS (20:1)_2,0.2689868007976113,7.832395380908453,0.3306084438272592,0.5653010337685901,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,110160.90698242188,227554.6774902344,56214.20388793945,122180.76977539062,133575.73022460938,104730.72741317748,46251.62301635742,133789.8682861328,151243.49084472656,146052.58984375
Lyso_PS(20:2) | PS (20:2),0.452761693603242,8.381042868087208,0.9299234536483709,0.3348828163897615,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,42399.16296386719,180643.97396850583,38200.62283706665,115447.36895751952,654891.6980895996,35755.76300048828,50276.98205566406,222367.57165527344,341049.82904052734,78611.82608032227
Lyso_PS(20:2) | PS (20:2)_2,0.44284341779318165,8.37681472667766,0.8900040123589861,0.34547622059578587,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,46689.10316467285,179667.1521911621,37053.30271530152,112781.94929504396,648257.723526001,33538.96241760254,50328.404483795166,221433.0333251953,343622.186126709,80939.62471008301
Lyso_PS(20:3) | PS (20:3),0.14951372358301004,6.199723126338629,0.10254879004332906,0.7487921636773291,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,19326.3412399292,61891.78454589844,17282.18109512329,39712.94284057617,44104.88360595703,22307.701667785645,22304.54093170166,46543.82398986816,43513.18316650391,72401.92562866211
Lyso_PS(20:3) | PS (20:3)_2,0.09491476007916201,6.192090383582254,0.04139587689587643,0.8387756890322824,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,22626.021423339844,58385.044021606445,17559.28109741211,38494.86248779297,40805.62298583984,22191.761489868164,18255.94122314453,49311.224029541016,46476.843185424805,73284.9259185791
Lyso_PS(20:4) | PS (20:4),0.1119691786950076,5.936511304023613,0.05757822422356185,0.8103654295069609,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,20595.541549682617,57360.64376831055,14233.881088256836,28652.94187927246,33311.50271606445,23299.421905517574,16099.041164398192,40279.94253540039,36422.5422668457,56449.204010009766
Lyso_PS(20:4) | PS (20:4)_2,0.28348798174718887,5.943157796858708,0.36698461301034513,0.5446525178011528,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,20244.161338806152,58521.54458618164,18861.60121536255,30006.46208190918,34174.6823425293,22559.901473999023,9024.160606384276,39108.68250274658,37333.86274719238,57925.26445007324
Lyso_PS(20:5) | PS (20:5),0.17291145456845555,6.937715814745161,0.137060560986356,0.7112208774338584,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,53817.763790130615,105577.1279296875,39880.123096466064,59555.48422241211,58458.364318847656,59290.44467163086,26863.941886901852,73986.92468261719,67697.34533691406,110512.24768066406
Lyso_PS(20:5) | PS (20:5)_2,0.13353743135013282,6.938707052973511,0.08184865209432246,0.7748076323968283,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,55513.583892822266,100645.28698730467,31408.82249450684,59676.3837890625,62237.00427246094,61786.80438232422,31295.58213043213,75139.9652709961,61447.444580078125,115041.00830078124
Lyso_PS(21:0),0.16256202053202884,6.56637867588391,0.12118296624612412,0.7277549921318958,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,26657.42193603516,90924.62615966795,21774.52130889893,54742.82385253906,64909.763916015625,22683.28150177002,17912.50141143799,77235.64570617676,72234.92599487305,61911.62396240234
Lyso_PS(22:0 | PS (22:0),0.33694536333752045,7.247511449383144,0.5174430991273766,0.47193442574262906,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,57513.86380004883,149153.15155029297,44862.46336364746,81682.9058227539,110419.0869140625,47714.5632019043,42469.94303131104,107932.46807861328,90322.40637207033,90245.726318359375
Lyso_PS(22:0 | PS (22:0)_2,0.4881911298682702,7.265722818372783,1.0794598163847695,0.2988184301757979,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,54903.24407958984,172109.39001464844,55921.70335388184,78971.7250366211,113563.34869384766,47877.70329284668,43225.842834472656,103659.58673095705,82815.08575439453,83450.10632324219
Lyso_PS(22:1) | PS (22:1),0.3079542749563789,5.970735550346612,0.4326735881040804,0.510679967003959,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,21675.54141235352,57579.72396850586,20441.701274871823,35805.04231262207,35946.10269165039,15132.981048583984,14471.14087677002,41395.40264892578,41688.38258361816,51666.10353851318
Lyso_PS(22:1) | PS (22:1)_2,0.27595778434831336,6.007650079475569,0.347846370404838,0.5553347865794527,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PS,23245.421676635742,57378.56503295898,21256.94152450561,34179.842361450195,38008.78268432617,15877.061122894287,16157.100929260254,43814.4627532959,41421.062927246094,53168.72396850586
