lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
Lyso_PC(19:2),-0.08278114099928902,8.39976934326642,0.023794551054379554,0.8774088152901627,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,160372.84912109375,169565.75170898438,227727.15478515625,181481.63256835935,145218.40942382812,152452.15161132812,105357.08718109132,213290.275390625,188717.19409179688,167100.55078125
Lyso_PC(19:3),-0.10308976770707282,8.369742802232432,0.03687969073507702,0.8477102017905288,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,158020.5927734375,163001.80981445312,223008.4951171875,176559.5927734375,137885.70971679688,152351.45092773438,107093.76697540285,208153.85693359375,188297.5947265625,159312.2529296875
Lyso_PC(2:0),-0.12302813247021605,6.233247793039311,0.05249009109320468,0.818785628029027,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,45422.96325683594,38938.6220703125,34502.84246826172,37131.90278625488,44733.5026550293,44887.962799072266,15113.241039276125,37693.32278442383,40071.822998046875,45205.82272338867
Lyso_PC(20:0),0.019896245641725745,7.899592109195361,0.0013783339991277899,0.9703846044203995,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,82395.9262084961,84964.86636352539,274849.99981689453,129931.9308166504,75538.34432983398,89896.82693481445,25593.121921539307,286000.60205078125,144259.07104492188,89313.10461425781
Lyso_PC(20:1),-0.19400176580566342,8.042703308245333,0.1302338500136102,0.7181896983619367,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,126719.36791992188,131116.98889160156,156825.49169921875,130094.96923828124,120447.10815429688,129449.28784179688,86893.80609512329,151578.99279785156,150034.05151367188,141904.9503173828
Lyso_PC(20:2),-0.20638562745962905,8.296089638606714,0.14733074046966976,0.7010993612836594,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,138021.30932617188,147486.41015625,207243.45434570312,161109.39233398438,133460.63012695312,152447.30981445312,106876.76782608032,203119.8532714844,175075.27172851562,157906.43115234375
Lyso_PC(20:3),-0.23982397747109696,8.279604474061136,0.19871083213456586,0.6557634435437997,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,133171.2294921875,142479.15063476562,199596.7556152344,164369.67163085938,136521.30932617188,148233.4306640625,108057.30786514282,202325.91479492188,176439.93310546875,150656.23168945312
Lyso_PC(20:4),-0.21778595864625275,8.253798857928512,0.16399335582218555,0.6855062290428898,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,136857.26977539062,144114.77075195312,192173.77270507812,158325.03173828125,136148.25024414062,143822.61010742188,102148.78701019289,199529.35424804688,171308.85180664062,152246.89013671875
Lyso_PC(20:5),-0.23808778575216602,8.26185577625492,0.19585591697079963,0.6580868315416302,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,135722.00903320312,141977.55053710938,190643.79345703125,157732.39086914062,136600.39135742188,148046.73266601562,105619.70699691772,192322.53369140625,171779.25170898438,159828.591796875
Lyso_PC(21:0),0.12184164712900639,11.910282408994705,0.0518114893566235,0.8199406029803463,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,2573657.0100097656,2512541.4635620117,2405274.606567383,2424112.570678711,2679640.8024902344,2748963.807861328,105081.34548568726,2527089.627807617,2349322.855255127,466071.697845459
Lyso_PC(21:4),0.10850187259537548,11.85783555585652,0.041075852859648876,0.8393915769670074,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,2503819.633544922,2403546.2154541016,2387775.853881836,2302360.3475341797,2642582.369750977,2655185.834838867,97761.72693252563,2437389.356628418,2326606.7189331055,326285.36322021484
Lyso_PC(22:0),0.09131587504837785,9.582704180600652,0.029083046421874315,0.8645874282138835,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,493323.0513916016,440956.6330566406,445760.1088867187,431739.87072753906,409661.5451660156,518066.68505859375,62502.624294281006,474784.11181640625,447902.2312011719,329044.4461669922
Lyso_PC(22:1),0.09481580449635554,9.565408145712517,0.03135755716175481,0.8594450395516772,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,500412.5672607422,431507.3562011719,445619.5061035156,418629.79833984375,404691.5657958984,521809.1654663086,58319.6640663147,485230.8757324219,425362.0205078125,320231.9479980469
Lyso_PC(22:2),0.09480904253291919,10.311381915961622,0.031353179517282115,0.8594547488058115,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,856599.9892578125,794632.3871459961,736447.3392333984,738365.06884765625,798549.1349487305,910774.310913086,56907.843631744385,808943.2789306641,756712.5284423828,342298.45959472656
Lyso_PC(22:4),0.097527374474882,12.029737888391796,0.03317892118502641,0.8554643672731679,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,2748367.5837402344,2644568.932006836,2648642.7310791016,2621822.9510498047,2938010.491821289,2952509.9721679688,101029.12980651855,2804442.2380371094,2596138.7495117188,532146.7904052734
Lyso_PC(22:5),0.10487512706491334,11.91781583282366,0.03837278546052403,0.8446964775306364,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,2593784.667236328,2432384.5970458984,2471233.0961914062,2402441.877807617,2749965.2244873047,2700630.61328125,95285.62574768066,2575471.7618408203,2391764.466064453,487090.3118286133
Lyso_PC(22:6),0.12057788338826446,11.909503303089451,0.05074092831637245,0.8217789825412211,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,2577798.096435547,2476173.622619629,2413506.3951416016,2427370.449584961,2721886.8592529297,2747483.4591064453,92904.56761169434,2495186.603942871,2345421.868041992,482973.8822021485
Lyso_PC(24:0),0.33696390972295154,11.08400885519176,0.39769486980731017,0.5282821295702554,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,1459335.205444336,1529910.3149414062,1504651.7569580078,1555294.5254516602,1468265.4787597656,1134539.7198486328,44237.36316680908,1433342.056213379,1385462.0940551758,249146.82150268555
Lyso_PC(24:1),0.3467712025183239,11.091591742855012,0.4212314026180479,0.5163232370129627,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,1477258.824951172,1532249.724243164,1512395.4427490234,1579637.4693603516,1471875.2385253906,1122963.7706298828,42183.00256729126,1438057.685974121,1403771.258972168,247757.91528320312
Lyso_PC(3:0),0.14317656149173297,11.176635046787215,0.07157597552577499,0.7890558320682522,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,1274452.0786743164,1169293.393371582,1445428.719329834,1173441.432876587,972265.647705078,1264337.4810180664,16321.32116317749,1829109.1437683103,1218842.4690246582,1872528.8307800293
Lyso_PC(3:1),0.03492161979519681,10.124721981930712,0.004247849457897246,0.9480342454709096,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,391063.6278381348,518584.5443725586,898208.3551025391,636155.1287841797,352601.72232055664,508490.60052490234,12429.800842285156,1194990.3062286377,683363.1746520996,770069.5003662109
Lyso_PC(4:0),-0.30379489714572544,7.00187650109993,0.31811206809288706,0.5727444378882522,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,65335.8046875,60210.984130859375,64676.284912109375,60931.78454589844,60938.10388183594,59463.26428222656,57180.00370788574,63491.98400878906,64561.224609375,70449.044921875
Lyso_PC(5:0),-0.19284328892134686,6.862601560277846,0.1286840418976567,0.7198003901117833,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,58800.60437011719,59900.68371582031,58041.764404296875,58927.14404296875,64614.064208984375,60352.72399902344,42157.622829437256,53584.90350341797,51147.44317626953,69228.88464355469
Lyso_PC(6:0),-0.15313364893179024,6.108848091499559,0.08124564633916975,0.7756163933527888,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,33576.642517089844,37847.52291870117,36964.74252319336,33302.88249206543,32792.86209106445,37720.72253417969,18008.581161499023,42406.683349609375,34598.88244628906,42570.742095947266
Lyso_PC(7:0),0.013255459195161965,7.214421634108985,6.116766098784865e-4,0.9802686533975985,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,79047.24597167969,68183.38467407227,75113.10516357422,112409.84735107422,78452.28704833984,78029.20635986328,38311.40263748169,83666.48651123047,73615.90466308594,67993.1644897461
Lyso_PC(8:0),-0.022736395284168754,6.0969861667827105,0.00179783097348718,0.9661791611666483,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,40757.34310913086,36630.982345581055,33368.962341308594,32246.442626953125,31205.622314453125,37993.90232849121,13803.220916748049,36254.34196472168,36446.04217529297,49902.683906555176
Lyso_PC(9:0),-0.12967790424631384,6.007385512380763,0.05830475254742851,0.8091956926433815,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PC,33834.622131347656,31667.382385253903,33960.7624206543,31637.042510986328,29399.28204345703,31403.7021484375,20586.58145904541,33972.28268432617,31551.982147216797,43231.78256225586
Lyso_PE(12:0) | PE (12:0),-0.17253752516259058,6.797366220638052,0.10307912867494895,0.7481653883288779,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,69337.00482177734,56660.26416015625,54248.32403564453,49633.323303222656,58794.72381591797,62948.16412353515,42219.562927246094,51308.763671875,45204.18276977539,61092.42376708984
Lyso_PE(12:0) | PE (12:0)_2,-0.1652904508552018,6.866686835317228,0.09462415270718338,0.7583788124271433,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,69475.784423828125,63660.12469482422,57500.92419433594,53168.50402832031,63520.28485107422,64168.04479980469,42370.54290771485,52351.90350341797,53909.86334228515,60886.64373779297
Lyso_PE(13:0),-0.09337985073430448,5.939484883389642,0.03026571066634176,0.8618887009257424,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,35428.36259460449,31144.142578125,32203.52227783203,30862.321884155273,28990.161987304688,33368.94271850586,17703.06117248535,33250.40270996094,30601.722366333008,36036.30244445801
Lyso_PE(14:0),-0.05832037096021365,7.468908575354631,0.011818158986216076,0.9134314342272386,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,94828.7452697754,96368.72691345216,88381.2873840332,82949.8670501709,87729.14474487305,98931.96697998048,21993.901611328125,100187.1277770996,107176.59019470216,134677.56942749023
Lyso_PE(14:1),0.28087251220147885,7.660617856692345,0.27609881115245116,0.5992696697643073,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,114240.6683959961,129850.2887878418,150060.64965820312,149260.49179077148,142893.16970825195,87029.46490478516,24867.64151000977,126145.8893737793,107962.28747558594,39678.1423034668
Lyso_PE(15:0),0.16129188322368065,10.028525155191527,0.09086605723268804,0.7630790170119032,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,586573.2970275879,500142.1717529297,600872.923538208,571153.9864196777,445675.5568008423,552928.3476867676,18759.4813079834,752446.0529174805,560778.3286743164,895332.0626068115
Lyso_PE(15:1),0.3458668865424342,8.554619721439602,0.4190280105376587,0.5174224469548646,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,221106.73291015625,257136.58129882812,296495.0810852051,287040.02125549316,291437.92320251465,161573.69204711914,17599.621307373047,240560.2325439453,225092.2166748047,31247.9818649292
Lyso_PE(16:0),-0.06945203349495632,9.700810622156027,0.016755367429141188,0.8970075001547182,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,1430.14009475708,2142.940139770508,605423.7229309082,614751.231048584,1457.9801063537598,1483.6201095581057,9967.360530853271,716140.9320068359,770841.7488708496,1477791.6302337646
Lyso_PE(16:1),0.32590971507319455,5.06895099288593,0.371901225502711,0.5419697569082211,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,1490.1801109313965,16617.381031036377,28738.501998901367,28000.58169555664,1678.8801040649414,1421.860080718994,8514.940574645996,25998.841827392574,24123.8217086792,33066.92241668701
Lyso_PE(17:0),0.11675940302772234,6.29684549759844,0.04757116419841623,0.8273448490901705,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,65880.40432739258,34450.72262954712,63126.74530029297,40903.86225891113,46134.542877197266,62130.06362915039,9871.360744476318,60365.18435668945,29895.12205505371,8120.740547180176
Lyso_PE(17:1),-0.11908449024735962,5.57397532920756,0.04918354624885524,0.8244901027422383,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,49026.66329956055,9651.7607421875,28643.881759643555,26049.30178833008,38675.24255371094,47636.50294494629,2714.660186767578,28049.86210632324,23299.381759643555,1598.3600997924805
Lyso_PE(17:2),-0.26540462871754555,5.139579354516381,0.24311173508726824,0.6219676340593561,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,26701.94183731079,1449.660099029541,27798.981964111328,23426.70184326172,28441.662132263184,28862.701904296875,1477.660099029541,26972.162109375,22982.781631469727,1422.240089416504
Lyso_PE(18:0),0.016979936665775956,6.359126586648585,0.0010037580295829684,0.9747255375165724,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,61575.624114990234,59124.883697509766,31037.84213256836,26596.16192626953,47029.2839050293,50721.58410644531,23118.761688232426,34492.34281921387,26548.48194885254,52732.1637878418
Lyso_PE(18:1),-0.12127132104627825,6.009358012345874,0.051003510649024975,0.8213262008710762,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,46027.40347290039,39577.70315551758,26365.00213623047,22079.82144165039,40955.08262634277,41236.26287841797,23032.521774291992,21164.88134765625,19943.521438598633,38762.44291687012
Lyso_PE(18:2),-0.16874810411257612,6.320645447816992,0.09861064157757937,0.7535033319389379,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,53002.404388427734,45364.44369506836,28913.782287597656,27459.941772460938,52668.26428222656,53037.843994140625,18789.481155395508,29145.9423828125,29187.362014770508,63069.78421020508
Lyso_PE(18:3),0.12852894994458408,6.071793448587644,0.057657601110804535,0.8102372514082197,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,50200.14392089844,30487.08233642578,22128.90167236328,48090.983459472656,45883.56365966797,45220.30334472656,15673.501068115234,18577.92140197754,21406.421356201172,40781.843017578125
Lyso_PE(19:0),0.02791599158318776,5.979035460616268,0.0027137432007293683,0.9584541121998413,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,46659.203216552734,29181.46206665039,2494.2202072143555,53879.12384033203,41702.543212890625,38341.44256591797,21300.421630859375,12631.180755615234,20793.961639404297,40591.5235748291
Lyso_PE(19:1),-0.2841308844860792,5.923648057786435,0.27844939157830595,0.5977193460062401,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,41546.88317871094,34807.2820892334,12181.940929412842,24634.181762695312,38095.96304321289,39481.162658691406,21228.681549072266,19536.441661834717,22752.441528320312,43139.00271606445
Lyso_PE(20:0),-0.11540192377890345,6.169552320320145,0.04619444527452288,0.82982272847198435,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,61192.003814697266,52152.00378417969,10267.620811462402,18421.96128082275,52587.543548583984,57130.44374084473,23385.261459350582,1436.4401016235352,21332.281631469727,55170.40365600586
Lyso_PE(20:1),0.60167774470879265,6.9699206378017005,1.2702619178619443,0.25971755004236813,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,140695.06887817383,75613.186767578125,9462.62064743042,123282.98962402344,92918.68698120116,74824.78509521484,24435.401824951172,1540.1401176452637,53855.66371154785,41330.32279968262
Lyso_PE(20:2),0.43366961978338897,7.772848540612735,0.6593642111674853,0.4167844903921133,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,390082.1875610352,159460.3917236328,8024.360588073731,36412.722259521484,232311.51440429688,193570.87606811523,24860.721908569336,1707.560115814209,28796.80209350586,60406.58558654785
Lyso_PE(20:3),-0.08111864040054088,6.326407294895514,0.022848048609375837,0.8798528872234405,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,65285.88455200195,63229.82507324219,8894.660633087158,25734.46189880371,60375.38458251953,63303.04504394531,25569.20181274414,1510.6400985717771,25054.84181213379,55966.783935546875
Lyso_PE(20:4),-0.38787615265145403,8.012236846552167,0.5168856274121936,0.47217321666636786,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,170399.51245117188,166512.65161132812,16069.201034545898,100486.6669921875,170145.31420898438,176924.75390625,127032.888671875,3812.580184936523,97883.92626953124,192101.29370117188
Lyso_PE(20:5),-0.5142074081729008,6.921027583647202,0.9034922523205751,0.34184703268531064,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,93538.5068359375,83122.82580566406,1493.7801132202148,19662.681350708008,94399.26623535156,98108.04699707033,58538.56414794922,2594.0201683044434,19712.52143096924,100372.34777832033
Lyso_PE(21:0),0.2964893650307008,6.403365070025293,0.30770862390409093,0.5790896807716764,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,87636.82614135742,48976.94348144531,40803.003189086914,30865.78204345703,53722.484375,50359.08319091797,25166.681762695312,32205.122344970703,10522.180694580078,46612.263763427734
Lyso_PE(22:0),0.012147259487704135,6.179234603778619,5.136390650477551e-4,0.9819186060837047,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,59917.04415893555,43939.88285827637,36129.40211486816,23884.32165527344,51127.744232177734,49821.94389343262,19600.80143737793,29057.322479248047,18321.14140319824,35826.622497558594
Lyso_PE(22:1),-0.1263407377613719,5.979718438063613,0.055348039786622394,0.8140056655613985,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,41009.56282043457,35864.202377319336,29172.541748046875,22803.681701660156,36719.82263183594,37670.64259338379,20484.941497802734,27124.181701660156,20827.98110961914,42536.28253173828
Lyso_PE(22:2),-0.1325017895371533,6.216211227815801,0.0608672974599358,0.8051303558035011,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,53241.88319396973,47137.2834777832,28129.241928100582,23799.181732177734,47928.90310668945,50237.12316894531,22166.021377563477,29097.661560058594,22267.921493530273,47750.58319091797
Lyso_PE(22:4),0.04849981079517664,6.292887850313862,0.008195392891735764,0.9278673192714667,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,61551.60513305664,48646.70365905762,36923.64253234863,27571.1420211792,48533.28366088867,48978.94323730469,20839.98159790039,33255.52199554443,23278.001876831055,46962.02322387695
Lyso_PE(22:5),0.5157913063430906,7.061275477674843,0.9332302716848062,0.33402494536783756,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,127142.36938476562,125781.90936279295,75621.48532104492,45936.48281860352,82316.40533447266,86590.78717041016,21650.18165588379,52856.0234375,36109.64303588867,47812.822982788086
Lyso_PE(22:6),0.01511187720269258,6.350567214950888,7.950127710500965e-4,0.9775058507599778,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,66757.364990234375,61184.38455200195,34541.30253601074,20840.181427001953,52234.62341308594,54092.623596191406,24926.161743164062,32862.62208557129,20846.861347198486,43074.343338012695
Lyso_PE(24:0),-0.10081199648998537,6.4737165425743814,0.035268358556095336,0.8510344406219854,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,61649.545013427734,48846.883728027344,35370.24295043945,29271.70196533203,52534.56359863281,55542.14337158203,24610.461791992188,31041.922088623047,29714.401824951172,73709.224365234375
Lyso_PE(24:1),0.00567119665208048,6.805765465795384,1.1194143553439062e-4,0.991558348968272,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,76917.60604858398,64308.68548583984,48661.682388305664,41981.8229598999,60180.62387084961,70764.40463256836,21535.161529541016,51099.26431274414,43301.00288391113,89366.2847290039
Lyso_PE(24:6),-0.008922039225721231,6.368569241945473,2.769495026768709e-4,0.9867223777000638,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,56311.5846862793,42145.06314086914,54653.74327087402,35666.90277481079,52567.98432922363,49621.32345581055,21272.301467895508,46052.22380065918,28195.1219329834,36389.14225769043
Lyso_PG(12:0),0.23279807894979687,7.084523177070607,0.1895283900553295,0.6633094245065468,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,94955.52685546876,71601.224853515625,76464.06622314453,90408.366943359375,31182.0421295166,98600.6259765625,26409.362064361572,75531.40515136719,78867.64569091797,62100.60400390625
Lyso_PG(13:0) | PG (12:0),0.4945375227276332,7.7189820490326015,0.8578166865434014,0.354350398408544,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,177987.59252929688,147746.5498046875,120611.24853515624,112059.0078125,37177.342849731445,153457.5291748047,40947.20279312134,96411.5867919922,100949.06640625,111238.74743652344
Lyso_PG(13:0) | PG (12:0)_2,0.4374043788827722,7.806447121744366,0.6707902486195962,0.41277622603784336,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,189262.6728515625,160789.39282226562,126125.38891601562,108325.68786621094,40038.10314941406,168025.81127929688,40570.34296417236,111212.8878173828,110618.6884765625,116032.82824707033
Lyso_PG(14:0),0.2235607921898491,6.965458302899159,0.17475896125051804,0.6759165430757085,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,88293.9859008789,56379.16394042969,95458.9267578125,73707.22509765625,29961.382125854492,91385.8270263672,14505.84103012085,96856.80569458008,68936.86416625977,49676.62432861328
Lyso_PG(14:1) | PG (14:1),0.3681191391317184,10.662227708086746,0.4748072824877454,0.4907838672185519,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,1028042.9047851562,638230.3408203125,1758449.70703125,1129728.8994140625,329679.2849121094,1025485.4008789062,115480.76885604858,1861440.6997070312,688667.75048828125,288534.4426269531
Lyso_PG(14:1) | PG (14:1)_2,0.3617966633407245,10.667965157887584,0.4586052816157462,0.49827651896421565,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,1016062.0776367188,645595.19775390625,1768414.1518554688,1131762.0078125,322873.14599609375,1022232.7177734376,125751.98804855348,1868853.05859375,695730.224609375,292964.9814453125
Lyso_PG(15:0) | PGo (16:0),0.6137160974767686,6.969564000586794,1.321625633272561,0.2503005086379624,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,111522.5873413086,65276.94515991211,79442.98614501953,88679.32727050781,28092.201622009277,80428.92431640625,13147.240936279297,64036.48435974121,68198.02490234375,63839.22380065918
Lyso_PG(15:0) | PGo (16:0)_2,0.6314282249210991,6.981085787652663,1.3990328340005362,0.2368855728615662,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,109663.9866027832,65061.50534057617,80524.4658203125,94875.60662841795,25619.201568603516,76202.74573135376,15840.121170043943,68123.58480834961,66891.4652709961,63154.72477340698
Lyso_PG(15:1),0.3886656590886123,7.339950860877491,0.5293855832478584,0.4668652876111322,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,119784.80792236328,89928.96685791016,100217.62829589844,79701.7651977539,40837.68254852295,104567.12664794922,22235.60167312622,88394.56591796875,71533.02453613281,124935.75091552734
Lyso_PG(16:0),-0.052769688285365345,7.125315387744777,0.009677109235781245,0.9216366700651065,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,1497.8000984191897,1554.1201057434082,196479.4531555176,152307.66967773438,1482.7800903320312,1466.4600982666016,1450.540096282959,252740.62115478516,167324.37356567383,1476.4401016235352
