lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
Lyso_PI(17:1) | PIp (18:0)_2,0.06680422300937196,6.924491042521258,0.0124150717848579,0.9112809690279701,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,55174.4045715332,61300.06427001953,60621.78407287598,65401.344299316406,68404.72584533691,23716.72184753418,66126.30453491211
Lyso_PI(17:1) | PIp (18:0)_3,0.07202057063540108,6.839227393674306,0.014429317005891562,0.9043864321530481,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,52496.223693847656,53306.544006347656,57508.86442565918,57837.72412109375,61037.764221191406,25788.72187805176,67652.04391479492
Lyso_PI(17:2),0.048055358523092465,7.461081544445005,0.006424705247695783,0.936114569025543,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,91277.56512451172,89759.5073852539,84095.34484863281,92505.88821411131,100150.7865600586,45429.52306365967,81531.94467163086
Lyso_PI(18:0) | PI (18:0),-0.1466144281014633,7.222204261438566,0.05977903427628917,0.8068455272221304,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,87577.46600341797,88591.98663330078,1469.5801010131836,85553.88565063477,94117.28704833984,1571.340114593506,125769.8071899414
Lyso_PI(18:0) | PI (18:0)_2,-0.13746070259702892,7.221798520301807,0.05255029184445448,0.8186835471901888,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,86212.86614990234,90202.18518066406,1549.500114440918,88221.68646240234,90611.52746582033,1463.0801010131836,126214.86944580078
Lyso_PI(18:1) | PI (18:1),-0.12329687066998057,7.058700185112924,0.04228189872992516,0.8370833573485287,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,84962.34674072266,94174.5281982422,1671.480110168457,80306.46560668945,99224.92785644533,1771.840103149414,80815.58563232422
Lyso_PI(18:1) | PI (18:1)_2,-0.13511147569746912,7.053978539033837,0.05077011246794427,0.8217285983746585,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,82652.2864074707,94537.46691894533,1529.6200981140137,83491.325439453125,95430.0262451172,1621.8001136779783,81827.80645751953
Lyso_PI(18:2) | PI (18:2),-0.07139127433044952,8.3704583705417,0.014179000485455617,0.9052154550125577,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,270742.419342041,275018.4161682129,2166.4401512145996,209466.67485046387,286896.09939575195,32216.581508636475,63883.78512573242
Lyso_PI(18:2) | PI (18:2)_2,0.0102566484450388,8.34136614609435,2.926911874965299e-4,0.9863502813561066,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,259043.83163452148,292098.3041229248,2420.980194091797,217747.7539215088,285794.453704834,2434.940158843994,62561.623138427734
Lyso_PI(18:3) | PI (18:3),0.1721188276340852,13.386943213358887,0.08237738324561761,0.77410113764921,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,8503795.555419922,8538973.4345703125,3432882.2231140137,6075404.322265625,8747848.963623047,1981734.8844451904,70834.02569580078
Lyso_PI(18:3) | PI (18:3)_2,0.14307346317409148,13.377258095986987,0.05693101158083813,0.8114140562221467,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,8669269.057128906,8335527.7421875,3143541.560207367,6129537.108032227,8710851.886535645,2025487.797492981,72475.46408081055
Lyso_PI(18:4) | PI (18:4),0.2733375789794285,7.170202485352268,0.2075559315439932,0.6486898214001793,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,79973.50549316406,73052.84490966797,76264.00668334961,65778.56491088867,84633.52445220947,26696.161834716797,71540.74481201172
Lyso_PI(18:4) | PI (18:4)_2,0.17138042342267193,7.1644425330526555,0.0816680435584658,0.775049528434618,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,79983.64639282227,71221.40557861328,69600.4850769043,68408.10559082031,86147.0054321289,28261.581634521484,71871.50671386719
Lyso_PI(19:0),-0.25735646434443743,9.770052945909802,0.1840345649070514,0.6679286828727178,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,371650.06927490234,304500.24017333984,391521.5315246582,537758.02978515625,527039.861114502,133474.55117797852,574804.6939086914
Lyso_PI(19:1),0.2607626002941815,8.519677027384061,0.18892964629048947,0.6638089605124486,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,244452.3192138672,238804.26306152344,142307.70880126953,199834.7745361328,215436.2952880859,68424.245361328125,129182.14990234376
Lyso_PI(20:0) | PI (20:0),0.6356608572263265,7.641853319546481,1.1152209588726691,0.29094983726712265,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,144194.06985473633,141523.2869873047,90995.88668823242,110390.90756225586,84179.0658569336,30166.22203063965,73873.18661499023
Lyso_PI(20:0) | PI (20:0)_2,0.6066171939399014,7.613482858221722,1.0163600416299232,0.31338397620142144,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,146254.68990325928,130837.2495727539,89151.54725646973,108143.90655517578,85246.2057800293,29862.682403564453,72112.00497436523
Lyso_PI(20:1),0.20532213500386115,8.227210050655115,0.11719336278667924,0.7320986772917963,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,160203.2314453125,162164.15161132812,168143.25170898438,141323.27197265625,166653.33251953125,86753.28625488281,116070.16857910156
Lyso_PI(20:2) | PI (20:2),0.16634842464872962,10.16587393512785,0.07694898705813102,0.7814754351539428,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,505923.1332397461,1106084.9411621094,544474.81298828125,514094.0180053711,944450.6334533693,305557.8998413086,67286.24493408203
Lyso_PI(20:2) | PI (20:2)_2,0.1848133314246291,10.159785086433205,0.09496767452219501,0.757954305190439,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,497973.990234375,1103466.2647705078,559198.289932251,512331.0799560547,938776.4866027832,295151.8788757324,65474.80474853515
Lyso_PI(20:3) | PI (20:3),-0.12024984302210975,7.048197370696495,0.04021863530851988,0.841053708289909,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,58993.72412109375,73654.44584655762,58848.04365539551,69427.10412597656,93706.76776123048,30095.922332763672,56375.3434753418
Lyso_PI(20:3) | PI (20:3)_2,-0.1208537193530191,7.022762182637389,0.040623394731028384,0.8402666126396692,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,56435.00396728515,71562.02555847168,56835.805000305176,69665.7246017456,91361.56747436523,25777.04148864746,60533.74481201172
Lyso_PI(20:4) | PI (20:4),0.08332727314355345,7.297751539297465,0.019315331818575032,0.889466262032038,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,94095.04693603516,84363.58575439453,69927.06451416016,73522.30572509766,118785.22639465332,26514.061820983887,60508.06425476074
Lyso_PI(20:4) | PI (20:4)_2,0.060479114402135686,7.270789539097404,0.010175757148999764,0.9196497223182154,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,87761.36540222168,83724.88659667969,68896.7045135498,72899.12484741211,115885.68811035156,26255.641555786133,61764.72494506836
Lyso_PI(20:5) | PI (20:5),-0.10307053874039054,7.295627305631271,0.029550435159535482,0.8635142596705064,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,75278.1654663086,73108.32537841797,72705.96603393555,86523.1650390625,96450.107177734375,38041.782623291016,77241.46475219727
Lyso_PI(20:5) | PI (20:5)_2,0.04829933382173072,7.2762058802759855,0.0064900594929895306,0.9357911580076812,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,76912.7063293457,75141.545166015625,76514.56466674805,73109.76446533203,96217.40689086914,36479.40295410156,78202.38619995117
Lyso_PI(21:0),0.34616053067309566,7.652161070605569,0.33258974881027825,0.5641381146539614,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,90487.30712890624,106023.14736938477,156552.9949798584,92840.06625366212,129096.44696044922,38776.062240600586,63325.765075683594
Lyso_PI(22:0) | PI (22:0),0.4459005876396566,8.243921760331432,0.5510019779121649,0.4579085753139688,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,210111.9931640625,230140.8342895508,122210.96966552734,145815.60913085938,183840.1304321289,52331.62371826172,87955.046630859375
Lyso_PI(22:0) | PI (22:0)_2,0.41280639552446585,8.249281071802645,0.47251439408114493,0.4918326982848911,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,206922.8153076172,233247.6756591797,119523.36868286131,152064.70892333984,180110.6915283203,56194.86437988281,87932.9253540039
Lyso_PI(22:1) | PI (22:1),0.3196609216752873,6.993393213369019,0.2837098870832051,0.5942798712407714,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,60274.60552978515,68230.50482177734,77238.3860168457,55932.98376464844,65662.98425292969,31679.222091674805,63170.44467163086
Lyso_PI(22:1) | PI (22:1)_2,0.32891442855640607,6.916591213356415,0.3003365909023614,0.5836714854370868,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,58132.86344909668,62749.44396972656,77494.32461547852,57738.10397338867,60971.704498291016,28474.04179382324,55785.18338012695
Lyso_PI(22:2) | PI (22:2),0.0480466698001588,6.8089615387559155,0.006422230774205673,0.9361268466190966,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,54786.64501953125,57248.22416687012,59025.20384979248,60017.74337768555,68658.44511413574,25460.84178161621,48115.70307922363
Lyso_PI(22:2) | PI (22:2)_2,0.09768638834435629,6.778286935768292,0.02654380083504293,0.8705793105120274,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,51497.124282836914,57445.044189453125,57131.864250183105,54407.9040222168,63427.84408569336,26434.10157775879,53404.66319274902
Lyso_PI(22:4) | PI (22:4),-0.05019521953780751,7.1833767004960265,0.0070095493167627865,0.9332766292112266,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,83404.62515258789,81822.56588745117,61864.20378112793,74207.725341796875,111836.68731689452,32515.282348632812,44389.12341308594
Lyso_PI(22:4) | PI (22:4)_2,-0.028864936057835276,7.197958812518535,0.0023180420921562472,0.9615998464614426,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,82985.666015625,84073.0647277832,62778.22422790527,76050.84600830078,106430.3464050293,35135.102294921875,46897.20364379883
Lyso_PI(22:6) | PI (22:6),0.13363323066368107,7.418070217148421,0.04966647188848583,0.823644656913441,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,98876.60757446288,102606.70626831056,71226.36471557617,96290.32858276369,96266.82736206056,37639.88246154785,69642.30505371094
Lyso_PI(22:6) | PI (22:6)_2,0.12185566831133222,7.440152125480903,0.04130022730350902,0.8389595066448505,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,98567.90661621094,103973.60610961914,75750.14443206787,95625.72549438477,100304.52781677246,40897.48278808594,66985.02429199219
Lyso_PS(12:0) | PS (12:0),0.1583777214584294,6.847768408622844,0.06975050182518316,0.7917003958720727,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,19289.22120285034,68058.22454833984,80249.44561767578,25795.301834106445,42363.82317352295,68183.5845336914,70351.16497802734
Lyso_PS(12:0) | PS (12:0)_2,0.23720844012926556,6.80317718798785,0.1563680359704449,0.6925226325560315,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,18242.98126220703,69191.96423339844,80427.02575683594,28240.722076416016,41258.10308074951,60092.14447021485,66672.48522949219
Lyso_PS(13:0) | PS (12:0),0.3620207583141085,7.424111852898745,0.36367889278335497,0.5464701378303358,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,25317.381942749023,130069.4892578125,113651.88793945312,30363.042266845703,62651.9843711853,95641.526123046875,104050.64685058594
Lyso_PS(13:0) | PS (12:0)_2,0.42122284413348227,7.502529601961233,0.49189865019934587,0.48308158038676285,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,26570.1819190979,142223.51025390625,121043.34887695312,28475.34210205078,66407.22507095337,99995.5864868164,109224.1280517578
Lyso_PS(14:0),0.16340835701491624,6.928510358406231,0.07425020783557557,0.7852461148326082,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,20055.721435546875,84163.9857788086,89919.20553588867,23480.64199447632,36825.922134399414,95322.12561035156,51522.92321777344
Lyso_PS(14:1) | PS (14:1),-0.24500945451670977,10.734909265391998,0.16682113813294563,0.6829525548620659,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,310130.40630340576,1328409.751953125,957770.10693359375,442712.26135253906,437247.667678833,1843878.0400390625,359968.5234375
Lyso_PS(14:1) | PS (14:1)_2,-0.20682042933921946,10.73361091576358,0.11891097597253975,0.7302186383077125,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,383025.9913635254,1297693.3178710938,953562.97314453125,440766.7176513672,413562.32832336426,1838617.3159179688,350454.306640625
Lyso_PS(15:0) | PSo (16:0),0.4514913773334963,6.7445064722125005,0.5648191664949991,0.45232501774245787,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,26436.22201538086,37403.04232406616,109502.98776245116,28020.62216567993,13514.88064956665,74195.22479248047,58220.9235534668
Lyso_PS(15:0) | PSo (16:0)_2,0.4659710893500777,6.255246236981437,0.6014629984692874,0.43802036970768365,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,26146.182167053223,6355.960464477539,117999.20974731444,23516.06181716919,2676.0001678466797,74141.82510375977,3366.4802589416504
Lyso_PS(15:1),0.02542188499524653,7.783711442651411,0.0017980427292059176,0.9661771706419078,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,15610.56116104126,123523.27069091795,134542.82971191406,66512.00527191162,63030.50439071655,114339.60986328124,184590.2139892578
Lyso_PS(16:0) | PS (16:0),0.058377757439055766,6.1920008598174645,0.009480555549089331,0.9224340415619927,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,1461.380107879639,1574.340103149414,123650.07180786131,1476.820095062256,1484.620101928711,108193.7082824707,1584.6001014709473
Lyso_PS(16:0) | PS (16:0)_2,0.05852354909090475,6.198432144496838,0.00952796791716537,0.9222409430020501,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,1462.1801109313965,1583.0200996398926,124145.52978515624,1523.280117034912,1493.0200958251953,108573.52767944336,1695.0401153564453
Lyso_PS(16:1) | PS (16:1),0.12932457599935365,5.44851573024633,0.0465112716465228,0.8292491030525325,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,1461.0801048278809,1762.2401161193848,74017.16516113281,1465.7200927734375,1463.6001014709473,61598.303314208984,1461.7800941467283
Lyso_PS(16:1) | PS (16:1)_2,0.21030456599157524,5.510767989612532,0.12292981976679584,0.7258783342788644,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,1542.3000984191897,1519.4201011657717,79614.04510498047,1465.7800941467283,1463.300090789795,62395.34475708008,1661.680118560791
Lyso_PS(17:0) | PSo (18:0),-0.03924494007901661,10.814376143113682,0.004285096831154078,0.9478072350503869,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,424428.30490493774,1814764.333984375,786981.4775390625,302583.68184280396,466859.409866333,1949182.4775390625,320243.1005859375
Lyso_PS(17:0) | PSo (18:0)_2,-0.02443521877011334,10.799755555518058,0.0016612460603937507,0.9674885146285437,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,461631.9895095825,1715572.9594726562,833217.57373046875,169785.63372802734,471776.87328338623,2034447.8559570312,306518.5986328125
Lyso_PS(17:0) | PSo (18:0)_3,-0.1739625009914763,10.843481604482168,0.08415019381209277,0.7717500418792405,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,469982.4132461548,1618029.431640625,868063.90673828125,334620.6996269226,413431.58867645264,2174830.40625,282656.58251953125
Lyso_PS(17:1) | PSp (18:0),0.4569880921940794,6.550083110443239,0.5785909492669816,0.44686515440941477,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,12817.720882415771,56559.904052734375,80510.62548828125,14041.700965881348,21661.041751861572,62760.98406982422,56043.78454589844
Lyso_PS(17:1) | PSp (18:0)_2,0.625764711115046,6.528792025233937,1.0809729199149842,0.2984800091124875,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,13229.40069961548,55557.22415161133,86120.0258178711,8116.920593261719,22807.46170425415,59675.12487792969,54849.643005371094
Lyso_PS(17:2),0.3805287500931698,6.616928875659524,0.4016872213087481,0.5262191895224242,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,16782.24112701416,61554.02429199219,62716.904052734375,16240.761283874512,30699.241817474365,50977.18365478515,76558.74655151367
Lyso_PS(18:0) | PS (18:0),0.58949134377809,6.533576225902859,0.9601085045360378,0.32715954166600303,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,24603.781776428223,95651.22686767578,17924.9012260437,18270.561317443848,42345.36321258545,21730.02108001709,81131.58502197266
Lyso_PS(18:0) | PS (18:0)_2,0.8097732015549005,6.3781605304857045,1.8007789718776621,0.17961834949964736,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,24906.98137664795,93131.72692871094,3684.180313110352,16875.321140289307,41912.28272628784,3973.220260620117,85181.74688720703
Lyso_PS(18:1) | PS (18:1),0.08085346190259907,6.479106681350847,0.01818470569241981,0.8927299355087333,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,10629.680770874023,58000.303955078125,51605.28424453735,16022.441188812256,34763.762466430664,51726.163372039795,64813.48416137695
Lyso_PS(18:1) | PS (18:1)_2,0.1389847389157571,6.448559775101532,0.05371940079112392,0.8167131940985758,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,16266.480991363524,60616.84436035156,42765.422565460205,18964.221439361572,37130.36268615723,42056.66282272339,64689.94519042969
Lyso_PS(18:2) | PS (18:2),0.46995703337445816,6.394505487319814,0.6117398743408557,0.43413346780636675,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,17863.861656188965,49676.1432800293,57309.12399291992,15703.16104888916,25579.321880340576,40571.02297973633,64214.78381347656
Lyso_PS(18:2) | PS (18:2)_2,0.4189541315090334,6.375707966840042,0.4866017813974395,0.4854471006412955,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,15964.701187133787,49458.98310852051,55935.32440185547,14899.941314697266,25881.501949310303,41549.00276184082,63530.50405883789
Lyso_PS(18:3) | PS (18:3),0.6367960501808219,7.796641972640701,1.1191643947240664,0.290098452522319,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,44048.26361083984,133652.51055908203,123558.8699645996,43063.224060058594,42750.082805633545,88972.32730102539,226295.8097229004
Lyso_PS(18:3) | PS (18:3)_2,0.5022810901402012,7.789390327245525,0.6983937251170578,0.4033239527930703,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,41840.64217376709,138063.4086303711,112453.10803222656,46733.78289794922,49186.28354263306,90121.50735473631,221567.43829345703
Lyso_PS(18:4),0.6625780835782209,6.5284293173696915,1.2107686935378306,0.2711799375273089,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,16549.321159362793,57154.8445892334,79693.5453491211,14829.420928955078,28563.822177886963,44876.24295043945,58961.74395751953
Lyso_PS(18:4)_2,0.5221962164212397,6.524682383224026,0.754532632990049,0.38504495575406106,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,10776.42073059082,55540.363861083984,78901.34533691406,16138.580909729004,28331.342010498047,47575.60348510742,61272.443908691406
Lyso_PS(19:0),0.3717218977431183,7.168572202397607,0.38336947166271784,0.535805445899682,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,18280.461502075195,117052.50885009766,57614.90408325195,46820.863498687744,42261.90301132202,45193.54261779785,133982.76724243164
Lyso_PS(19:1),0.3123920672779981,6.301093649354197,0.2709638402939163,0.602685951788747,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,16259.401050567629,58639.34323120117,35081.30269622803,20624.821533203125,31639.382205963135,27957.282077789307,64479.6432800293
Lyso_PS(20:0) | PS (20:0),0.09354318828400993,6.867708687230249,0.024340261772067606,0.8760222547914212,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,19596.921489715576,69460.705322265625,73896.105712890625,25465.62128067017,46715.22375488281,66418.52423095703,76737.625244140625
Lyso_PS(20:0) | PS (20:0)_2,0.07738986361044209,6.884461990091276,0.01666073122578382,0.8972971523562453,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,17485.781230926514,74299.04510498047,75420.42492675781,24787.061824798584,53203.02380371094,65915.86376953125,73232.0855102539
Lyso_PS(20:1) | PS (20:1),0.10079363477332925,8.033314368071743,0.028260042188776424,0.8664989182803196,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,37320.10265350342,194790.09301757812,149875.99047851562,49378.58358383179,123547.52905273438,148424.93090820312,153981.72924804688
Lyso_PS(20:1) | PS (20:1)_2,0.11482816292127787,7.962682488174955,0.03667553438572213,0.8481271628158024,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,35080.522747039795,187523.0125732422,143311.3115234375,37521.822788238525,117766.30871582033,148917.24951171875,146052.58984375
Lyso_PS(20:3) | PS (20:3),0.45903846307438295,6.58103219832387,0.5837702350991094,0.4448382920930748,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,16564.40135574341,64366.364685058594,61856.12399291992,17150.60121536255,29883.742141723633,46856.58271789551,72401.92562866211
Lyso_PS(20:3) | PS (20:3)_2,0.49431815025537007,6.508473297019949,0.6764939943147894,0.4107966251887653,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,19393.101360321045,57103.34346008301,57024.8229675293,9829.400676727297,29893.84213256836,45878.863189697266,73284.9259185791
Lyso_PS(20:4) | PS (20:4),0.33807910532779445,6.273929968349563,0.31725181849196815,0.5732639009210543,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,12888.220825195312,45566.3427734375,53880.5832824707,17175.12148284912,26518.561920166016,37240.58271026611,56449.204010009766
Lyso_PS(20:4) | PS (20:4)_2,0.3983733067718564,6.264564603787238,0.4401118121450054,0.5070684933404986,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,8182.720539093018,46340.403411865234,57662.00411987305,8301.840595245361,32386.84228515625,36888.98262023926,57925.26445007324
Lyso_PS(20:5) | PS (20:5),0.19096335596454128,7.202412868717986,0.10138309372905496,0.7501761385304494,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,23233.94165802002,89696.90643310547,89774.066162109375,33119.78231048584,59094.443992614746,69333.164794921875,110512.24768066406
Lyso_PS(20:5) | PS (20:5)_2,0.3889511174244128,7.264882119825347,0.4196259114592067,0.5171237662004677,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,35906.62232589722,99509.1279296875,90331.72637939452,26088.601863861084,62976.40417480469,67603.4052734375,115041.00830078124
Lyso_PS(21:0),0.1415392762618646,6.798654380481338,0.055713012434353004,0.8134047038569484,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,23445.341705322266,61650.46463012695,79872.5450592041,25009.061805725098,37943.74282836914,72747.10456848145,61911.623962402344
Lyso_PS(22:0 | PS (22:0),0.5328914339810396,7.4141626294958805,0.7856185864743566,0.37542826554942843,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PS,22986.0817489624,178884.8348388672,93017.667236328125,34075.46223449707,69000.44537353516,79425.94598388672,90245.726318359375
